timestamp_begin_ct,timestamp_end_ct,OKGE,MPS,INDN,WR,WFEC,LES,NPPD,SPS,SPRM,KCPL,WAUE,GRDA,OPPD,CSWS,EDE,SECI,KACY,System Total
2024-03-05 22:00:00,2024-03-05 23:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-05 23:00:00,2024-03-06 00:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-06 00:00:00,2024-03-06 01:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-06 01:00:00,2024-03-06 02:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-06 02:00:00,2024-03-06 03:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-06 03:00:00,2024-03-06 04:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-06 04:00:00,2024-03-06 05:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-06 05:00:00,2024-03-06 06:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-06 06:00:00,2024-03-06 07:00:00,4003.00,912.00,91.00,3220.00,1240.00,321.00,1756.00,3826.00,316.00,1509.00,3756.00,792.00,1390.00,4904,563,658.00,265.00,29522
2024-03-06 07:00:00,2024-03-06 08:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 08:00:00,2024-03-06 09:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 09:00:00,2024-03-06 10:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 10:00:00,2024-03-06 11:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 11:00:00,2024-03-06 12:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 12:00:00,2024-03-06 13:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 13:00:00,2024-03-06 14:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 14:00:00,2024-03-06 15:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 15:00:00,2024-03-06 16:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 16:00:00,2024-03-06 17:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 17:00:00,2024-03-06 18:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 18:00:00,2024-03-06 19:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 19:00:00,2024-03-06 20:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 20:00:00,2024-03-06 21:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 21:00:00,2024-03-06 22:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 22:00:00,2024-03-06 23:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-06 23:00:00,2024-03-07 00:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-07 00:00:00,2024-03-07 01:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-07 01:00:00,2024-03-07 02:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-07 02:00:00,2024-03-07 03:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-07 03:00:00,2024-03-07 04:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-07 04:00:00,2024-03-07 05:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-07 05:00:00,2024-03-07 06:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-07 06:00:00,2024-03-07 07:00:00,3994.00,911.00,94.00,3327.00,999.00,394.00,1822.00,3744.00,361.00,1717.00,4152.00,847.00,1612.00,5053,559,693.00,266.00,30545
2024-03-07 07:00:00,2024-03-07 08:00:00,3201.00,822.00,81.00,2747.00,917.00,297.00,1634.00,3631.00,272.00,1378.00,3919.00,750.00,1330.00,3959,478,623.00,232.00,26271
2024-03-07 08:00:00,2024-03-07 09:00:00,3142.00,811.00,79.00,2711.00,907.00,290.00,1642.00,3602.00,265.00,1354.00,3907.00,746.00,1308.00,3849,476,613.00,226.00,25928
2024-03-07 09:00:00,2024-03-07 10:00:00,3080.00,800.00,79.00,2685.00,894.00,286.00,1626.00,3575.00,263.00,1337.00,3929.00,745.00,1302.00,3780,471,604.00,226.00,25682
2024-03-07 10:00:00,2024-03-07 11:00:00,3060.00,807.00,81.00,2686.00,896.00,289.00,1653.00,3580.00,266.00,1350.00,3969.00,749.00,1315.00,3781,456,602.00,226.00,25766
2024-03-07 11:00:00,2024-03-07 12:00:00,3101.00,833.00,84.00,2745.00,905.00,300.00,1707.00,3592.00,273.00,1400.00,4040.00,760.00,1345.00,3834,463,592.00,231.00,26205
2024-03-07 12:00:00,2024-03-07 13:00:00,3212.00,880.00,88.00,2882.00,941.00,325.00,1779.00,3636.00,291.00,1503.00,4159.00,770.00,1417.00,4040,514,591.00,227.00,27255
2024-03-07 13:00:00,2024-03-07 14:00:00,3459.00,963.00,96.00,3141.00,996.00,369.00,1919.00,3751.00,322.00,1648.00,4325.00,788.00,1533.00,4451,576,633.00,247.00,29217
2024-03-07 14:00:00,2024-03-07 15:00:00,3627.00,981.00,99.00,3300.00,1025.00,395.00,2007.00,3838.00,340.00,1729.00,4412.00,800.00,1588.00,4648,612,658.00,260.00,30319
2024-03-07 15:00:00,2024-03-07 16:00:00,3735.00,985.00,102.00,3364.00,1024.00,401.00,2024.00,3898.00,353.00,1776.00,4395.00,816.00,1586.00,4724,619,669.00,267.00,30738
2024-03-07 16:00:00,2024-03-07 17:00:00,3783.00,982.00,103.00,3421.00,1037.00,401.00,2004.00,3947.00,364.00,1789.00,4351.00,823.00,1580.00,4796,627,646.00,267.00,30921
2024-03-07 17:00:00,2024-03-07 18:00:00,3816.00,986.00,105.00,3472.00,1031.00,401.00,1971.00,3829.00,371.00,1829.00,4294.00,830.00,1579.00,4865,631,653.00,272.00,30935
2024-03-07 18:00:00,2024-03-07 19:00:00,3790.00,988.00,108.00,3456.00,1027.00,395.00,1909.00,3801.00,372.00,1831.00,4190.00,829.00,1568.00,4914,630,665.00,259.00,30732
2024-03-07 19:00:00,2024-03-07 20:00:00,3830.00,981.00,109.00,3422.00,1021.00,391.00,1847.00,3764.00,372.00,1814.00,4125.00,828.00,1562.00,4943,618,649.00,263.00,30539
2024-03-07 20:00:00,2024-03-07 21:00:00,3845.00,979.00,108.00,3424.00,1017.00,392.00,1854.00,3761.00,371.00,1801.00,4120.00,831.00,1552.00,4979,613,667.00,265.00,30579
2024-03-07 21:00:00,2024-03-07 22:00:00,3905.00,989.00,107.00,3403.00,1004.00,387.00,1813.00,3763.00,366.00,1772.00,4095.00,831.00,1546.00,4956,588,674.00,266.00,30465
2024-03-07 22:00:00,2024-03-07 23:00:00,3880.00,980.00,107.00,3394.00,1013.00,383.00,1806.00,3758.00,364.00,1764.00,4080.00,833.00,1547.00,4918,557,657.00,267.00,30308
2024-03-07 23:00:00,2024-03-08 00:00:00,3883.00,990.00,109.00,3431.00,1036.00,384.00,1845.00,3761.00,362.00,1769.00,4090.00,829.00,1549.00,4852,554,653.00,259.00,30356
2024-03-08 00:00:00,2024-03-08 01:00:00,3843.00,1008.00,109.00,3415.00,1060.00,385.00,1866.00,3761.00,361.00,1788.00,4108.00,824.00,1552.00,4817,560,643.00,258.00,30358
2024-03-08 01:00:00,2024-03-08 02:00:00,3910.00,1023.00,112.00,3589.00,1071.00,391.00,1945.00,3812.00,370.00,1803.00,4225.00,825.00,1585.00,4932,578,666.00,264.00,31101
2024-03-08 02:00:00,2024-03-08 03:00:00,3899.00,1007.00,110.00,3616.00,1073.00,390.00,1959.00,3874.00,364.00,1778.00,4319.00,822.00,1585.00,4958,575,674.00,268.00,31271
2024-03-08 03:00:00,2024-03-08 04:00:00,3797.00,985.00,106.00,3553.00,1035.00,381.00,1940.00,3841.00,351.00,1720.00,4333.00,810.00,1559.00,4833,556,674.00,265.00,30739
2024-03-08 04:00:00,2024-03-08 05:00:00,3639.00,945.00,100.00,3417.00,1001.00,365.00,1897.00,3822.00,335.00,1641.00,4278.00,792.00,1519.00,4637,526,652.00,260.00,29826
2024-03-08 05:00:00,2024-03-08 06:00:00,3531.00,905.00,93.00,3286.00,968.00,342.00,1833.00,3768.00,313.00,1549.00,4180.00,777.00,1467.00,4388,499,633.00,249.00,28781
2024-03-08 06:00:00,2024-03-08 07:00:00,3381.00,856.00,86.00,3135.00,936.00,323.00,1788.00,3715.00,295.00,1462.00,4131.00,757.00,1416.00,4115,470,625.00,240.00,27731
2024-03-08 07:00:00,2024-03-08 08:00:00,3298.00,839.00,82.00,3059.00,936.00,311.00,1770.00,3690.00,280.00,1415.00,4075.00,745.00,1380.00,3945,449,613.00,231.00,27118
2024-03-08 08:00:00,2024-03-08 09:00:00,3214.00,835.00,80.00,3007.00,924.00,308.00,1735.00,3651.00,272.00,1381.00,4065.00,738.00,1368.00,3876,437,612.00,230.00,26733
2024-03-08 09:00:00,2024-03-08 10:00:00,3167.00,821.00,79.00,2980.00,912.00,308.00,1776.00,3640.00,269.00,1356.00,4048.00,743.00,1375.00,3810,432,610.00,234.00,26560
2024-03-08 10:00:00,2024-03-08 11:00:00,3189.00,826.00,80.00,2998.00,919.00,310.00,1773.00,3649.00,267.00,1360.00,4064.00,743.00,1386.00,3789,429,617.00,231.00,26630
2024-03-08 11:00:00,2024-03-08 12:00:00,3207.00,842.00,83.00,3044.00,925.00,322.00,1807.00,3693.00,274.00,1404.00,4082.00,750.00,1421.00,3838,438,620.00,229.00,26979
2024-03-08 12:00:00,2024-03-08 13:00:00,3304.00,888.00,87.00,3192.00,968.00,350.00,1888.00,3800.00,291.00,1517.00,4151.00,764.00,1496.00,4033,469,649.00,238.00,28085
2024-03-08 13:00:00,2024-03-08 14:00:00,3535.00,946.00,92.00,3408.00,1037.00,400.00,2032.00,3929.00,317.00,1664.00,4305.00,790.00,1608.00,4376,523,677.00,257.00,29896
2024-03-08 14:00:00,2024-03-08 15:00:00,3687.00,988.00,98.00,3524.00,1073.00,434.00,2098.00,3996.00,334.00,1774.00,4419.00,805.00,1685.00,4576,559,706.00,261.00,31017
2024-03-08 15:00:00,2024-03-08 16:00:00,3779.00,1016.00,102.00,3597.00,1078.00,449.00,2099.00,4026.00,346.00,1816.00,4467.00,813.00,1738.00,4685,566,736.00,272.00,31585
2024-03-08 16:00:00,2024-03-08 17:00:00,3862.00,1003.00,105.00,3667.00,1094.00,455.00,2094.00,4035.00,347.00,1859.00,4420.00,820.00,1758.00,4753,574,746.00,281.00,31873
2024-03-08 17:00:00,2024-03-08 18:00:00,3926.00,1027.00,107.00,3728.00,1094.00,459.00,2091.00,4047.00,355.00,1902.00,4334.00,829.00,1767.00,4810,575,742.00,285.00,32078
2024-03-08 18:00:00,2024-03-08 19:00:00,3971.00,1036.00,108.00,3755.00,1078.00,459.00,2061.00,4069.00,361.00,1914.00,4285.00,833.00,1766.00,4825,567,738.00,279.00,32105
2024-03-08 19:00:00,2024-03-08 20:00:00,4006.00,1033.00,109.00,3737.00,1066.00,449.00,2005.00,4056.00,363.00,1917.00,4167.00,832.00,1736.00,4819,562,739.00,279.00,31875
2024-03-08 20:00:00,2024-03-08 21:00:00,4046.00,1031.00,110.00,3733.00,1068.00,434.00,1955.00,4047.00,361.00,1920.00,4111.00,829.00,1699.00,4800,566,743.00,279.00,31732
2024-03-08 21:00:00,2024-03-08 22:00:00,4064.00,1044.00,111.00,3705.00,1070.00,419.00,1918.00,4030.00,358.00,1922.00,4048.00,823.00,1667.00,4794,560,739.00,279.00,31551
2024-03-08 22:00:00,2024-03-08 23:00:00,4085.00,1029.00,112.00,3668.00,1094.00,413.00,1906.00,4027.00,356.00,1931.00,4008.00,824.00,1644.00,4816,566,736.00,277.00,31492
2024-03-08 23:00:00,2024-03-09 00:00:00,4135.00,1048.00,114.00,3671.00,1132.00,409.00,1880.00,4038.00,353.00,1931.00,4032.00,829.00,1630.00,4834,580,717.00,275.00,31608
2024-03-09 00:00:00,2024-03-09 01:00:00,4185.00,1061.00,116.00,3666.00,1170.00,405.00,1839.00,4061.00,358.00,1947.00,4044.00,831.00,1625.00,4863,593,710.00,271.00,31745
2024-03-09 01:00:00,2024-03-09 02:00:00,4278.00,1071.00,120.00,3697.00,1218.00,408.00,1881.00,4126.00,366.00,1969.00,4097.00,838.00,1649.00,4962,606,698.00,277.00,32261
2024-03-09 02:00:00,2024-03-09 03:00:00,4271.00,1070.00,119.00,3667.00,1226.00,404.00,1928.00,4188.00,362.00,1944.00,4175.00,836.00,1658.00,4956,603,695.00,277.00,32379
2024-03-09 03:00:00,2024-03-09 04:00:00,4216.00,1057.00,115.00,3617.00,1207.00,394.00,1886.00,4188.00,355.00,1900.00,4193.00,834.00,1633.00,4884,599,670.00,272.00,32020
2024-03-09 04:00:00,2024-03-09 05:00:00,4141.00,1055.00,110.00,3518.00,1187.00,383.00,1904.00,4158.00,344.00,1837.00,4162.00,828.00,1595.00,4779,584,651.00,269.00,31505
2024-03-09 05:00:00,2024-03-09 06:00:00,4008.00,1012.00,105.00,3386.00,1156.00,368.00,1874.00,4107.00,329.00,1761.00,4171.00,815.00,1542.00,4607,562,638.00,266.00,30707
2024-03-09 06:00:00,2024-03-09 07:00:00,3842.00,951.00,98.00,3236.00,1122.00,353.00,1844.00,4042.00,315.00,1680.00,4123.00,799.00,1493.00,4424,540,613.00,261.00,29736
2024-03-09 07:00:00,2024-03-09 08:00:00,3752.00,934.00,94.00,3153.00,1100.00,340.00,1827.00,3991.00,303.00,1636.00,4081.00,791.00,1462.00,4300,525,592.00,255.00,29136
2024-03-09 08:00:00,2024-03-09 09:00:00,3716.00,939.00,92.00,3101.00,1084.00,334.00,1806.00,3998.00,298.00,1616.00,4049.00,787.00,1448.00,4223,518,582.00,252.00,28843
2024-03-09 09:00:00,2024-03-09 10:00:00,3712.00,936.00,91.00,3037.00,1077.00,331.00,1801.00,3981.00,296.00,1612.00,3999.00,783.00,1441.00,4185,522,584.00,247.00,28635
2024-03-09 10:00:00,2024-03-09 11:00:00,3715.00,930.00,91.00,3036.00,1082.00,333.00,1806.00,3992.00,297.00,1637.00,4010.00,782.00,1444.00,4186,534,579.00,245.00,28699
2024-03-09 11:00:00,2024-03-09 12:00:00,3723.00,947.00,92.00,3061.00,1089.00,339.00,1845.00,4003.00,300.00,1658.00,4031.00,782.00,1454.00,4234,550,590.00,246.00,28944
2024-03-09 12:00:00,2024-03-09 13:00:00,3740.00,979.00,96.00,3121.00,1103.00,353.00,1869.00,4042.00,310.00,1702.00,4085.00,786.00,1489.00,4348,576,601.00,250.00,29450
2024-03-09 13:00:00,2024-03-09 14:00:00,3860.00,1015.00,101.00,3207.00,1137.00,371.00,1942.00,4113.00,322.00,1761.00,4136.00,802.00,1533.00,4546,604,618.00,255.00,30323
2024-03-09 14:00:00,2024-03-09 15:00:00,3933.00,1029.00,102.00,3249.00,1157.00,382.00,1950.00,4146.00,332.00,1785.00,4173.00,809.00,1551.00,4749,623,619.00,259.00,30848
2024-03-09 15:00:00,2024-03-09 16:00:00,3952.00,1019.00,101.00,3237.00,1175.00,381.00,1908.00,4121.00,340.00,1778.00,4136.00,816.00,1563.00,4972,629,606.00,261.00,30995
2024-03-09 16:00:00,2024-03-09 17:00:00,3905.00,989.00,99.00,3211.00,1165.00,376.00,1858.00,4083.00,336.00,1741.00,4082.00,813.00,1558.00,5073,616,600.00,261.00,30766
2024-03-09 17:00:00,2024-03-09 18:00:00,3832.00,944.00,97.00,3172.00,1115.00,370.00,1815.00,4012.00,333.00,1702.00,4016.00,809.00,1535.00,5063,581,599.00,259.00,30254
2024-03-09 18:00:00,2024-03-09 19:00:00,3730.00,933.00,95.00,3115.00,1070.00,362.00,1764.00,3936.00,329.00,1659.00,3969.00,802.00,1512.00,4971,568,587.00,255.00,29657
2024-03-09 19:00:00,2024-03-09 20:00:00,3674.00,905.00,93.00,3065.00,1035.00,352.00,1678.00,3858.00,322.00,1615.00,3902.00,793.00,1485.00,4830,545,566.00,253.00,28971
2024-03-09 20:00:00,2024-03-09 21:00:00,3575.00,882.00,91.00,3001.00,1003.00,343.00,1626.00,3783.00,314.00,1574.00,3851.00,788.00,1459.00,4702,522,552.00,247.00,28313
2024-03-09 21:00:00,2024-03-09 22:00:00,3481.00,844.00,90.00,2944.00,977.00,333.00,1595.00,3741.00,308.00,1532.00,3786.00,778.00,1435.00,4610,512,542.00,244.00,27752
2024-03-09 22:00:00,2024-03-09 23:00:00,3429.00,858.00,90.00,2910.00,974.00,328.00,1530.00,3687.00,305.00,1514.00,3753.00,772.00,1424.00,4561,512,543.00,240.00,27430
2024-03-09 23:00:00,2024-03-10 00:00:00,3400.00,855.00,93.00,2911.00,992.00,328.00,1558.00,3677.00,311.00,1524.00,3749.00,770.00,1426.00,4557,525,541.00,241.00,27458
2024-03-10 00:00:00,2024-03-10 01:00:00,3486.00,876.00,98.00,2990.00,1035.00,336.00,1604.00,3716.00,324.00,1565.00,3760.00,777.00,1448.00,4611,546,549.00,239.00,27960
2024-03-10 01:00:00,2024-03-10 02:00:00,3653.00,920.00,103.00,3103.00,1107.00,349.00,1689.00,3797.00,341.00,1650.00,3812.00,790.00,1493.00,4823,579,560.00,248.00,29017
2024-03-10 02:00:00,2024-03-10 03:00:00,3745.00,945.00,103.00,3172.00,1164.00,354.00,1734.00,3883.00,344.00,1678.00,3910.00,795.00,1515.00,4952,593,572.00,257.00,29716
2024-03-10 03:00:00,2024-03-10 04:00:00,3715.00,943.00,106.00,3137.00,1148.00,348.00,1737.00,3879.00,339.00,1659.00,3899.00,797.00,1500.00,4937,599,572.00,256.00,29571
2024-03-10 04:00:00,2024-03-10 05:00:00,3635.00,938.00,103.00,3080.00,1127.00,340.00,1726.00,3858.00,332.00,1633.00,3891.00,788.00,1471.00,4889,597,571.00,253.00,29232
2024-03-10 05:00:00,2024-03-10 06:00:00,3578.00,928.00,99.00,2986.00,1093.00,327.00,1712.00,3873.00,322.00,1593.00,3880.00,779.00,1436.00,4796,592,567.00,247.00,28808
2024-03-10 06:00:00,2024-03-10 07:00:00,3532.00,900.00,95.00,2921.00,1060.00,314.00,1702.00,3836.00,312.00,1557.00,3847.00,775.00,1402.00,4694,575,573.00,245.00,28340
2024-03-10 07:00:00,2024-03-10 08:00:00,3520.00,878.00,92.00,2905.00,1058.00,308.00,1713.00,3804.00,305.00,1542.00,3834.00,775.00,1377.00,4647,563,587.00,241.00,28149
2024-03-10 08:00:00,2024-03-10 09:00:00,3526.00,895.00,90.00,2915.00,1064.00,307.00,1722.00,3798.00,302.00,1532.00,3762.00,778.00,1369.00,4617,564,594.00,237.00,28072
2024-03-10 09:00:00,2024-03-10 10:00:00,3523.00,892.00,90.00,2951.00,1079.00,309.00,1711.00,3793.00,304.00,1538.00,3809.00,785.00,1372.00,4636,572,602.00,231.00,28197
2024-03-10 10:00:00,2024-03-10 11:00:00,3566.00,907.00,90.00,2985.00,1094.00,314.00,1742.00,3828.00,308.00,1549.00,3841.00,792.00,1384.00,4688,587,605.00,232.00,28512
2024-03-10 11:00:00,2024-03-10 12:00:00,3624.00,937.00,93.00,3058.00,1119.00,324.00,1785.00,3864.00,317.00,1596.00,3876.00,800.00,1407.00,4798,610,611.00,236.00,29055
2024-03-10 12:00:00,2024-03-10 13:00:00,3730.00,969.00,97.00,3150.00,1158.00,339.00,1849.00,3912.00,328.00,1658.00,3964.00,812.00,1443.00,4985,642,614.00,242.00,29892
2024-03-10 13:00:00,2024-03-10 14:00:00,3851.00,1014.00,101.00,3237.00,1199.00,353.00,1858.00,3977.00,337.00,1708.00,4038.00,826.00,1480.00,5205,670,620.00,244.00,30718
2024-03-10 14:00:00,2024-03-10 15:00:00,3902.00,1017.00,101.00,3233.00,1222.00,359.00,1890.00,3986.00,336.00,1692.00,4081.00,833.00,1495.00,5329,667,614.00,246.00,31003
2024-03-10 15:00:00,2024-03-10 16:00:00,3795.00,977.00,98.00,3125.00,1163.00,350.00,1821.00,3936.00,326.00,1630.00,4033.00,822.00,1487.00,5189,609,591.00,245.00,30197
2024-03-10 16:00:00,2024-03-10 17:00:00,3635.00,904.00,94.00,2990.00,1104.00,341.00,1752.00,3853.00,316.00,1572.00,3954.00,802.00,1479.00,4946,556,574.00,240.00,29112
2024-03-10 17:00:00,2024-03-10 18:00:00,3569.00,863.00,91.00,2958.00,1039.00,337.00,1707.00,3783.00,307.00,1534.00,3890.00,794.00,1466.00,4720,511,571.00,237.00,28377
2024-03-10 18:00:00,2024-03-10 19:00:00,3535.00,862.00,89.00,2937.00,998.00,333.00,1668.00,3721.00,303.00,1521.00,3851.00,794.00,1451.00,4576,483,580.00,232.00,27934
2024-03-10 19:00:00,2024-03-10 20:00:00,3476.00,848.00,87.00,2895.00,974.00,327.00,1610.00,3735.00,298.00,1492.00,3794.00,788.00,1433.00,4454,463,583.00,228.00,27485
2024-03-10 20:00:00,2024-03-10 21:00:00,3434.00,818.00,86.00,2858.00,951.00,321.00,1555.00,3692.00,293.00,1463.00,3753.00,781.00,1413.00,4371,448,567.00,226.00,27030
2024-03-10 21:00:00,2024-03-10 22:00:00,3407.00,797.00,85.00,2834.00,948.00,316.00,1521.00,3652.00,290.00,1446.00,3720.00,778.00,1399.00,4344,448,554.00,224.00,26763
2024-03-10 22:00:00,2024-03-10 23:00:00,3403.00,816.00,89.00,2854.00,953.00,319.00,1523.00,3631.00,293.00,1452.00,3706.00,778.00,1404.00,4353,460,548.00,227.00,26809
2024-03-10 23:00:00,2024-03-11 00:00:00,3467.00,855.00,93.00,2912.00,971.00,325.00,1542.00,3620.00,301.00,1485.00,3694.00,785.00,1425.00,4412,480,547.00,227.00,27141
2024-03-11 00:00:00,2024-03-11 01:00:00,3518.00,877.00,97.00,2956.00,1001.00,330.00,1576.00,3651.00,306.00,1516.00,3716.00,788.00,1433.00,4467,501,545.00,225.00,27503
2024-03-11 01:00:00,2024-03-11 02:00:00,3611.00,890.00,101.00,3044.00,1030.00,333.00,1619.00,3721.00,319.00,1572.00,3795.00,795.00,1454.00,4624,553,548.00,237.00,28246
2024-03-11 02:00:00,2024-03-11 03:00:00,3727.00,922.00,103.00,3111.00,1066.00,335.00,1657.00,3816.00,325.00,1604.00,3931.00,801.00,1463.00,4768,576,573.00,242.00,29020
2024-03-11 03:00:00,2024-03-11 04:00:00,3672.00,890.00,99.00,3074.00,1040.00,322.00,1625.00,3811.00,316.00,1566.00,3905.00,795.00,1423.00,4696,563,585.00,247.00,28629
2024-03-11 04:00:00,2024-03-11 05:00:00,3585.00,860.00,93.00,2991.00,1006.00,304.00,1572.00,3787.00,305.00,1501.00,3800.00,785.00,1363.00,4539,546,587.00,236.00,27860
2024-03-11 05:00:00,2024-03-11 06:00:00,3455.00,822.00,87.00,2870.00,967.00,286.00,1529.00,3747.00,293.00,1428.00,3684.00,771.00,1304.00,4360,530,577.00,230.00,26940
2024-03-11 06:00:00,2024-03-11 07:00:00,3359.00,823.00,83.00,2790.00,951.00,272.00,1502.00,3705.00,283.00,1373.00,3617.00,760.00,1267.00,4254,525,566.00,227.00,26357
2024-03-11 07:00:00,2024-03-11 08:00:00,3305.00,819.00,81.00,2760.00,947.00,264.00,1491.00,3687.00,279.00,1345.00,3606.00,756.00,1249.00,4213,523,569.00,225.00,26119
2024-03-11 08:00:00,2024-03-11 09:00:00,3297.00,791.00,80.00,2759.00,937.00,262.00,1491.00,3686.00,281.00,1344.00,3646.00,762.00,1244.00,4210,529,576.00,224.00,26119
2024-03-11 09:00:00,2024-03-11 10:00:00,3327.00,821.00,82.00,2788.00,966.00,265.00,1505.00,3715.00,284.00,1359.00,3676.00,769.00,1259.00,4279,539,580.00,229.00,26443
2024-03-11 10:00:00,2024-03-11 11:00:00,3398.00,867.00,85.00,2867.00,992.00,274.00,1567.00,3743.00,295.00,1404.00,3722.00,780.00,1288.00,4422,564,578.00,233.00,27079
2024-03-11 11:00:00,2024-03-11 12:00:00,3582.00,916.00,91.00,3034.00,1041.00,295.00,1639.00,3826.00,316.00,1520.00,3841.00,805.00,1353.00,4723,602,596.00,241.00,28421
2024-03-11 12:00:00,2024-03-11 13:00:00,3875.00,1013.00,99.00,3286.00,1121.00,330.00,1779.00,3926.00,344.00,1660.00,4030.00,832.00,1458.00,5169,671,634.00,267.00,30494
2024-03-11 13:00:00,2024-03-11 14:00:00,4112.00,1051.00,104.00,3474.00,1164.00,360.00,1918.00,4054.00,369.00,1762.00,4216.00,851.00,1549.00,5479,716,662.00,279.00,32120
