timestamp_begin_et,timestamp_end_et,CT,ME,NH,NEMA,RI,SEMA,VT,WCMA,System Total
2024-04-07 21:00:00,2024-04-07 22:00:00,2884.414,1255.694,1210.962,2612.578,822.088,1575.65,585.352,1739.948,12686.686
2024-04-07 22:00:00,2024-04-07 23:00:00,2683.384,1163.9,1116.639,2456.654,765.516,1454.841,550.66,1625.931,11817.525
2024-04-07 23:00:00,2024-04-08 00:00:00,2508.435,1094.668,1044.429,2312.204,715.98,1347.416,515.511,1527.808,11066.451
2024-04-08 00:00:00,2024-04-08 01:00:00,2396.792,1054.922,1001.744,2214.133,681.672,1285.939,487.897,1460.331,10583.430
2024-04-08 01:00:00,2024-04-08 02:00:00,2338.398,1031.876,980.813,2153.633,663.29,1253.398,473.513,1426.606,10321.527
2024-04-08 02:00:00,2024-04-08 03:00:00,2321.614,1035.11,975.973,2126.864,652.763,1242.743,468.508,1416.76,10240.335
2024-04-08 03:00:00,2024-04-08 04:00:00,2345.156,1046.304,989.339,2132.945,655.329,1248.829,464.84,1431.084,10313.826
2024-04-08 04:00:00,2024-04-08 05:00:00,2442.662,1096.266,1036.212,2209.039,678.841,1308.554,480.293,1487.663,10739.530
2024-04-08 05:00:00,2024-04-08 06:00:00,2661.035,1200.306,1141.917,2376.965,735.044,1425.137,519.648,1629.309,11689.361
2024-04-08 06:00:00,2024-04-08 07:00:00,2982.236,1331.14,1287.128,2624.241,812.143,1583.744,580.023,1818.864,13019.519
2024-04-08 07:00:00,2024-04-08 08:00:00,3092.956,1338.904,1345.061,2710.979,839.128,1598.57,561.385,1848.422,13335.405
2024-04-08 08:00:00,2024-04-08 09:00:00,2900.195,1244.286,1309.194,2635.869,824.518,1457.975,449.521,1713.235,12534.793
2024-04-08 09:00:00,2024-04-08 10:00:00,2670.944,1154.887,1243.107,2533.073,798.809,1300.332,330.049,1557.217,11588.418
2024-04-08 10:00:00,2024-04-08 11:00:00,2502.553,1084.123,1192.968,2449.029,782.933,1177.563,258.516,1453.065,10900.750
2024-04-08 11:00:00,2024-04-08 12:00:00,2395.786,1042.142,1152.791,2389.513,774.202,1109.019,213.063,1378.954,10455.470
2024-04-08 12:00:00,2024-04-08 13:00:00,2276.172,1012.468,1117.662,2361.726,756.604,1065.399,179.769,1336.193,10105.993
2024-04-08 13:00:00,2024-04-08 14:00:00,2258.409,985.484,1098.914,2346.787,750.177,1055.585,165.393,1323.389,9984.138
2024-04-08 14:00:00,2024-04-08 15:00:00,2405.499,995.451,1090.138,2387.408,749.78,1137.967,174.458,1392.548,10333.249
2024-04-08 15:00:00,2024-04-08 16:00:00,2834.676,1122.729,1162.31,2571.626,793.237,1413.795,408.593,1684.736,11991.702
2024-04-08 16:00:00,2024-04-08 17:00:00,2673.545,1080.993,1151.335,2478.219,770.585,1278.384,289.527,1572.545,11295.133
2024-04-08 17:00:00,2024-04-08 18:00:00,2801.428,1177.241,1211.825,2550.615,814.01,1429.516,430.33,1674.714,12089.679
2024-04-08 18:00:00,2024-04-08 19:00:00,2980.495,1265.491,1261.374,2615.61,834.236,1546.427,530.728,1767.241,12801.602
2024-04-08 19:00:00,2024-04-08 20:00:00,3109.636,1312.005,1294.502,2672.542,864.553,1628.545,560.844,1831.152,13273.779
2024-04-08 20:00:00,2024-04-08 21:00:00,3063.498,1285.018,1269.675,2638.018,848.012,1602.112,560.87,1815.059,13082.262
2024-04-08 21:00:00,2024-04-08 22:00:00,2874.981,1205.575,1184.943,2500.185,796.566,1493.499,573.387,1719.538,12348.674
2024-04-08 22:00:00,2024-04-08 23:00:00,2639.207,1113.379,1088.704,2321.879,737.757,1361.701,538.453,1590.341,11391.421
2024-04-08 23:00:00,2024-04-09 00:00:00,2423.482,1027.758,1009.519,2157.346,679.291,1253.354,498.705,1478.493,10527.948
2024-04-09 00:00:00,2024-04-09 01:00:00,2277.781,986.211,961.531,2045.371,643.612,1184.716,474.765,1411.521,9985.508
2024-04-09 01:00:00,2024-04-09 02:00:00,2181.251,970.028,934.492,1977.169,623.142,1148.162,460.539,1365.832,9660.615
2024-04-09 02:00:00,2024-04-09 03:00:00,2123.102,970.686,928.205,1947.139,612.82,1136.154,456.802,1349.018,9523.926
2024-04-09 03:00:00,2024-04-09 04:00:00,2136.874,981.823,938.299,1946.352,612.908,1144.997,455.554,1353.835,9570.642
2024-04-09 04:00:00,2024-04-09 05:00:00,2206.255,1015.341,977.74,2005.233,633.372,1195.368,464.264,1405.4,9902.973
2024-04-09 05:00:00,2024-04-09 06:00:00,2402.694,1124.634,1080.64,2160.9,684.069,1315.879,501.985,1531.615,10802.416
2024-04-09 06:00:00,2024-04-09 07:00:00,2707.041,1259.019,1221.441,2409.343,759.162,1475.257,568.375,1711.197,12110.835
2024-04-09 07:00:00,2024-04-09 08:00:00,2824.449,1262.026,1277.761,2524.502,799.493,1485.597,558.4,1754.228,12486.456
2024-04-09 08:00:00,2024-04-09 09:00:00,2708.483,1183.461,1245.864,2491.002,794.568,1354.876,436.384,1624.531,11839.169
2024-04-09 09:00:00,2024-04-09 10:00:00,2524.867,1098.097,1193.426,2436.654,778.622,1218.838,313.325,1492.962,11056.791
2024-04-09 10:00:00,2024-04-09 11:00:00,2388.043,1053.986,1150.279,2383.592,769.711,1113.712,230.553,1404.523,10494.399
2024-04-09 11:00:00,2024-04-09 12:00:00,2297.035,1025.837,1119.891,2347.116,763.396,1050.884,181.591,1339.968,10125.718
2024-04-09 12:00:00,2024-04-09 13:00:00,2240.052,992.408,1099.104,2327.565,749.158,1019.505,172.967,1303.945,9904.704
2024-04-09 13:00:00,2024-04-09 14:00:00,2223.564,978.587,1091.499,2305.434,740.044,1013.435,165.384,1299.194,9817.141
2024-04-09 14:00:00,2024-04-09 15:00:00,2266.686,974.104,1089.458,2290.955,738.215,1030.219,170.552,1313.783,9873.972
2024-04-09 15:00:00,2024-04-09 16:00:00,2367.994,987.638,1102.686,2323.005,732.589,1095.373,220.377,1373.142,10202.804
2024-04-09 16:00:00,2024-04-09 17:00:00,2534.364,1056.686,1151.139,2406.978,751.292,1212.902,297.387,1475.527,10886.275
2024-04-09 17:00:00,2024-04-09 18:00:00,2767.143,1186.612,1224.889,2507.685,784.842,1393.792,420.625,1628.719,11914.307
2024-04-09 18:00:00,2024-04-09 19:00:00,2921.5,1280.476,1272.993,2578.741,814.961,1521.133,542.629,1745.179,12677.612
2024-04-09 19:00:00,2024-04-09 20:00:00,3024.816,1316.688,1305.181,2662.719,851.874,1596.728,589.033,1817.091,13164.130
2024-04-09 20:00:00,2024-04-09 21:00:00,2988.744,1288.35,1282.814,2638.772,842.733,1576.455,587.604,1806.389,13011.861
2024-04-09 21:00:00,2024-04-09 22:00:00,2802.717,1210.243,1192.975,2512.496,790.301,1467.687,559.026,1698.059,12233.504
2024-04-09 22:00:00,2024-04-09 23:00:00,2555.433,1129.504,1088.88,2337.951,727.878,1338.234,515.482,1559.979,11253.341
2024-04-09 23:00:00,2024-04-10 00:00:00,2330.565,1053.838,1005.02,2165.953,670.996,1229.201,474.377,1443.712,10373.662
2024-04-10 00:00:00,2024-04-10 01:00:00,2175.306,1014.089,958.49,2051.368,634.902,1158.448,445.616,1368.693,9806.912
2024-04-10 01:00:00,2024-04-10 02:00:00,2080.883,1005.077,933.097,1986.812,612.607,1129.809,433.119,1323.052,9504.456
2024-04-10 02:00:00,2024-04-10 03:00:00,2036.202,1000.293,927.443,1953.07,601.936,1110.399,428.706,1305.216,9363.265
2024-04-10 03:00:00,2024-04-10 04:00:00,2035.069,1005.071,933.331,1955.147,602.113,1122.809,429.236,1309.418,9392.194
2024-04-10 04:00:00,2024-04-10 05:00:00,2102.061,1048.933,974.643,2007.416,620.527,1165.326,445.252,1351.013,9715.171
2024-04-10 05:00:00,2024-04-10 06:00:00,2290.25,1160.915,1074.146,2166.496,672.22,1280.306,485.279,1472.701,10602.313
2024-04-10 06:00:00,2024-04-10 07:00:00,2584.185,1288.194,1223.519,2418.163,747.877,1443.812,559.295,1657.918,11922.963
2024-04-10 07:00:00,2024-04-10 08:00:00,2730.713,1339.345,1307.805,2546.72,790.106,1493.718,593.639,1720.617,12522.663
2024-04-10 08:00:00,2024-04-10 09:00:00,2652.051,1336.031,1315.418,2537.02,786.578,1380.618,552.542,1631.736,12191.994
2024-04-10 09:00:00,2024-04-10 10:00:00,2499.672,1320.02,1314.623,2477.176,762.68,1258.456,496.723,1527.657,11657.007
2024-04-10 10:00:00,2024-04-10 11:00:00,2405.612,1321.666,1314.957,2405.922,754.261,1148.563,484.794,1475.165,11310.940
2024-04-10 11:00:00,2024-04-10 12:00:00,2436.771,1297.42,1296.407,2364.167,748.777,1084.908,466.889,1464.127,11159.466
2024-04-10 12:00:00,2024-04-10 13:00:00,2434.011,1303.408,1302.02,2343.487,756.946,1075.328,474.874,1522.726,11212.8
2024-04-10 13:00:00,2024-04-10 14:00:00,2462.481,1337.41,1290.195,2433.508,761.532,1156.499,521.783,1630.742,11594.15
2024-04-10 14:00:00,2024-04-10 15:00:00,2567.596,1350.904,1286.598,2497.412,769.042,1254.494,560.394,1643.763,11930.203
2024-04-10 15:00:00,2024-04-10 16:00:00,2630.951,1359.86,1291.86,2515.342,777.827,1332.144,565.265,1673.432,12146.681
2024-04-10 16:00:00,2024-04-10 17:00:00,2783.331,1394.877,1314.782,2554.785,799.918,1388.377,582.189,1732.265,12550.524
2024-04-10 17:00:00,2024-04-10 18:00:00,2914.73,1441.51,1364.32,2647.586,833.665,1521.944,613.167,1824.055,13160.977
2024-04-10 18:00:00,2024-04-10 19:00:00,3003.448,1434.349,1381.1,2677.322,855.642,1600.464,624.98,1855.319,13432.624
2024-04-10 19:00:00,2024-04-10 20:00:00,3064.584,1404.07,1375.293,2700.483,878.439,1626.757,625.041,1867.565,13542.232
2024-04-10 20:00:00,2024-04-10 21:00:00,3004.93,1343.625,1325.775,2638.987,855.483,1577.365,605.048,1819.473,13170.686
2024-04-10 21:00:00,2024-04-10 22:00:00,2816.334,1251.872,1230.857,2502.964,800.714,1468.636,575.833,1711.534,12358.744
2024-04-10 22:00:00,2024-04-10 23:00:00,2561.555,1152.587,1121.163,2322.434,737.271,1329.091,533.358,1577.008,11334.467
2024-04-10 23:00:00,2024-04-11 00:00:00,2345.138,1071.123,1040.011,2148.78,676.623,1220.81,489.919,1457.961,10450.365
2024-04-11 00:00:00,2024-04-11 01:00:00,2189.949,1033.934,987.538,2035.911,635.117,1143.459,459.151,1377.621,9862.680
2024-04-11 01:00:00,2024-04-11 02:00:00,2098.315,997.682,956.975,1960.604,612.077,1107.394,445.774,1346.958,9525.779
2024-04-11 02:00:00,2024-04-11 03:00:00,2044.942,989.115,945.791,1919.636,600.639,1088.513,436.938,1313.703,9339.277
2024-04-11 03:00:00,2024-04-11 04:00:00,2035.948,994.654,951.107,1912.477,595.633,1088.89,436.91,1314.852,9330.471
2024-04-11 04:00:00,2024-04-11 05:00:00,2091.134,1033.093,987.679,1953.741,610.065,1125.237,453.442,1350.593,9604.984
2024-04-11 05:00:00,2024-04-11 06:00:00,2275.73,1114.541,1086.053,2106.08,656.52,1236.076,494.567,1465.27,10434.837
2024-04-11 06:00:00,2024-04-11 07:00:00,2584.115,1262.436,1228.392,2353.316,736.137,1400.072,558.135,1649.874,11772.477
2024-04-11 07:00:00,2024-04-11 08:00:00,2822.539,1334.365,1319.458,2544.592,796.971,1497.793,594.05,1773.11,12682.878
2024-04-11 08:00:00,2024-04-11 09:00:00,2943.896,1368.449,1353.229,2636.622,828.473,1530.679,573.529,1820.117,13054.994
2024-04-11 09:00:00,2024-04-11 10:00:00,3010.793,1383.977,1368.39,2688.985,849.291,1554.174,554.224,1859.762,13269.596
2024-04-11 10:00:00,2024-04-11 11:00:00,3094.838,1390.79,1379.463,2731.632,863.609,1559.054,563.237,1879.112,13461.735
2024-04-11 11:00:00,2024-04-11 12:00:00,3116.438,1378.482,1382.293,2744.611,872.519,1558.317,575.239,1871.366,13499.265
2024-04-11 12:00:00,2024-04-11 13:00:00,3043.074,1371.38,1361.411,2725.018,882.81,1555.973,549.249,1875.474,13364.389
2024-04-11 13:00:00,2024-04-11 14:00:00,2972.259,1378.225,1354.577,2728.549,869.521,1583.616,557.568,1870.74,13315.055
2024-04-11 14:00:00,2024-04-11 15:00:00,2882.143,1370.191,1345.031,2733.608,842.316,1529.723,535.999,1827.025,13066.036
2024-04-11 15:00:00,2024-04-11 16:00:00,2898.831,1366.427,1352.193,2679.638,836.077,1492.367,527.973,1816.789,12970.295
2024-04-11 16:00:00,2024-04-11 17:00:00,3008.936,1393.784,1355.572,2688.51,839.225,1524.053,542.36,1826.764,13179.204
2024-04-11 17:00:00,2024-04-11 18:00:00,3083.695,1430.191,1377.254,2716.277,857.206,1600.545,572.841,1884.825,13522.834
2024-04-11 18:00:00,2024-04-11 19:00:00,3142.733,1424.903,1387.22,2716.345,876.381,1643.282,599.335,1913.75,13703.949
2024-04-11 19:00:00,2024-04-11 20:00:00,3162.581,1397.397,1381.851,2743.224,886.321,1654.391,614.48,1912.757,13753.002
2024-04-11 20:00:00,2024-04-11 21:00:00,3072.567,1340.114,1333.154,2685.203,865.837,1604.518,601.172,1868.99,13371.555
2024-04-11 21:00:00,2024-04-11 22:00:00,2881.895,1246.937,1245.133,2554.521,811.626,1495.903,572.857,1756.261,12565.133
2024-04-11 22:00:00,2024-04-11 23:00:00,2637.558,1151.672,1139.729,2379.552,744.779,1353.784,531.838,1617.816,11556.728
2024-04-11 23:00:00,2024-04-12 00:00:00,2417.272,1061.99,1050.003,2193.819,682.105,1241.141,489.035,1493.917,10629.282
2024-04-12 00:00:00,2024-04-12 01:00:00,2262.316,1022.71,992.547,2083.947,643.94,1162.248,463.808,1421.352,10052.868
2024-04-12 01:00:00,2024-04-12 02:00:00,2161.277,987.106,960.151,2014.213,619.147,1119.051,447.304,1365.679,9673.928
2024-04-12 02:00:00,2024-04-12 03:00:00,2107.232,978.038,941.961,1970.85,605.839,1094.472,437.515,1338.377,9474.284
2024-04-12 03:00:00,2024-04-12 04:00:00,2095.192,978.664,940.455,1961.793,604.556,1089.211,437.235,1329.311,9436.417
2024-04-12 04:00:00,2024-04-12 05:00:00,2127.279,1007.262,971.405,2007.859,617.371,1123.968,446.876,1358.758,9660.778
2024-04-12 05:00:00,2024-04-12 06:00:00,2298.582,1092.131,1061.283,2140.289,661.229,1215.804,483.061,1468.023,10420.402
2024-04-12 06:00:00,2024-04-12 07:00:00,2581.108,1203.388,1191.635,2399.416,733.638,1372.848,547.422,1637.433,11666.888
2024-04-12 07:00:00,2024-04-12 08:00:00,2816.949,1299.321,1283.521,2609.924,800.224,1492.36,575.532,1762.717,12640.548
2024-04-12 08:00:00,2024-04-12 09:00:00,2957.631,1352.447,1331.452,2738.358,847.971,1571.622,552.576,1825.95,13178.007
2024-04-12 09:00:00,2024-04-12 10:00:00,3002.517,1378.383,1358.62,2835.673,869.247,1621.743,517.078,1847.754,13431.015
2024-04-12 10:00:00,2024-04-12 11:00:00,3011.326,1394.933,1364.618,2850.29,879.245,1612.845,492.733,1839.467,13445.457
2024-04-12 11:00:00,2024-04-12 12:00:00,3030.185,1394.488,1348.872,2845.115,891.094,1614.081,413.898,1824.969,13362.702
2024-04-12 12:00:00,2024-04-12 13:00:00,3009.11,1381.55,1330.017,2819.365,880.505,1558.63,436.512,1804.388,13220.077
2024-04-12 13:00:00,2024-04-12 14:00:00,2998.914,1372.513,1312.624,2785.136,873.997,1550.441,454.084,1793.385,13141.094
2024-04-12 14:00:00,2024-04-12 15:00:00,2987.496,1352.167,1290.907,2743.782,864.81,1514.523,454.551,1797.377,13005.613
2024-04-12 15:00:00,2024-04-12 16:00:00,2767.856,1340.089,1289.744,2715.074,854.733,1523.448,484.294,1792.338,12767.576
2024-04-12 16:00:00,2024-04-12 17:00:00,2818.429,1363.974,1306.754,2711.011,841.395,1527.334,558.112,1769.737,12896.746
2024-04-12 17:00:00,2024-04-12 18:00:00,2843.646,1369.627,1316.554,2676.683,814.727,1527.855,589.335,1744.036,12882.463
2024-04-12 18:00:00,2024-04-12 19:00:00,2885.215,1363.949,1301.655,2593.281,828.41,1523.513,589.94,1747.868,12833.831
2024-04-12 19:00:00,2024-04-12 20:00:00,2957.61,1330.28,1279.095,2596.989,842.092,1557.601,582.828,1764.528,12911.023
2024-04-12 20:00:00,2024-04-12 21:00:00,2956.23,1273.577,1248.837,2565.305,843.418,1546.406,572.471,1754.894,12761.138
2024-04-12 21:00:00,2024-04-12 22:00:00,2817.847,1211.356,1172.88,2463.865,807.688,1469.561,551.035,1677.408,12171.64
2024-04-12 22:00:00,2024-04-12 23:00:00,2617.97,1114.825,1088.556,2325.293,753.088,1358.184,516.122,1557.556,11331.594
2024-04-12 23:00:00,2024-04-13 00:00:00,2414.287,1041.288,1013.991,2172.437,696.294,1257.306,478.303,1459.11,10533.016
2024-04-13 00:00:00,2024-04-13 01:00:00,2260.048,990.497,953.677,2058.183,658.847,1177.983,455.22,1386.11,9940.565
2024-04-13 01:00:00,2024-04-13 02:00:00,2152.299,963.032,918.406,1978.608,628.902,1136.683,443.099,1334.178,9555.207
2024-04-13 02:00:00,2024-04-13 03:00:00,2099.101,940.028,898.423,1929.118,615.308,1111.671,433.312,1302.908,9329.869
2024-04-13 03:00:00,2024-04-13 04:00:00,2066.758,946.179,896.351,1906.851,608.204,1103.128,431.424,1291.163,9250.058
2024-04-13 04:00:00,2024-04-13 05:00:00,2077.765,951.036,910.405,1919.808,612.35,1119.643,436.582,1295.556,9323.145
2024-04-13 05:00:00,2024-04-13 06:00:00,2160.824,999.723,957.265,1983.547,631.865,1162.495,447.416,1355.136,9698.271
2024-04-13 06:00:00,2024-04-13 07:00:00,2267.969,1065.723,1016.167,2057.406,655.776,1221.517,472.042,1395.098,10151.698
2024-04-13 07:00:00,2024-04-13 08:00:00,2343.6,1125.398,1070.715,2098.011,683.03,1246.217,475.863,1414.513,10457.347
2024-04-13 08:00:00,2024-04-13 09:00:00,2411.546,1134.882,1103.748,2165.708,707.718,1222.899,448.203,1439.314,10634.018
2024-04-13 09:00:00,2024-04-13 10:00:00,2391.984,1109.467,1132.417,2179.852,740.985,1222.41,387.771,1477.146,10642.032
2024-04-13 10:00:00,2024-04-13 11:00:00,2381.084,1065.605,1138.45,2242.785,727.981,1236.421,341.609,1468.545,10602.48
2024-04-13 11:00:00,2024-04-13 12:00:00,2360.343,1039.124,1128.176,2183.457,740.732,1175.632,333.241,1394.088,10354.793
2024-04-13 12:00:00,2024-04-13 13:00:00,2336.636,1024.672,1096.703,2173.625,740.996,1179.623,320.616,1369.452,10242.323
2024-04-13 13:00:00,2024-04-13 14:00:00,2379.468,1022.281,1051.492,2189.932,740.434,1180.785,341.174,1370.435,10276.001
2024-04-13 14:00:00,2024-04-13 15:00:00,2464.48,1028.077,1045.42,2146.286,735.461,1227.45,381.422,1391.734,10420.33
2024-04-13 15:00:00,2024-04-13 16:00:00,2576.308,1068.178,1071.325,2151.149,746.076,1270.101,425.634,1425.293,10734.064
2024-04-13 16:00:00,2024-04-13 17:00:00,2685.449,1130.995,1123.459,2231.535,750.853,1333.891,467.289,1505.207,11228.678
2024-04-13 17:00:00,2024-04-13 18:00:00,2806.867,1192.084,1175.94,2331.547,773.996,1388.693,515.928,1591.314,11776.369
2024-04-13 18:00:00,2024-04-13 19:00:00,2878.237,1234.476,1203.946,2403.896,798.819,1462.087,556.602,1659.743,12197.806
2024-04-13 19:00:00,2024-04-13 20:00:00,2949.907,1250.861,1223.101,2465.695,817.904,1518.751,575.667,1718.491,12520.377
2024-04-13 20:00:00,2024-04-13 21:00:00,2932.226,1229.123,1206.835,2455.321,815.71,1503.275,570.497,1713.492,12426.479
2024-04-13 21:00:00,2024-04-13 22:00:00,2807.759,1166.293,1144.241,2380.235,779.396,1421.857,552.051,1636.504,11888.336
2024-04-13 22:00:00,2024-04-13 23:00:00,2624.976,1102.633,1067.528,2270.131,733.85,1331.208,529.712,1544.586,11204.624
2024-04-13 23:00:00,2024-04-14 00:00:00,2451.662,1037.089,1001.45,2151.762,685.745,1249.997,494.822,1453.854,10526.381
2024-04-14 00:00:00,2024-04-14 01:00:00,2316.621,1007.448,954.918,2046.827,646.662,1177.879,468.119,1383.795,10002.269
2024-04-14 01:00:00,2024-04-14 02:00:00,2226.456,971.564,925.518,1971.335,622.45,1130.705,453.459,1340.812,9642.299
2024-04-14 02:00:00,2024-04-14 03:00:00,2176.8,963.652,907.441,1926.563,606.489,1105.83,448.29,1312.494,9447.559
2024-04-14 03:00:00,2024-04-14 04:00:00,2154.093,957.799,903.545,1905.334,599.544,1096.425,442.36,1298.435,9357.535
2024-04-14 04:00:00,2024-04-14 05:00:00,2162.612,975.081,914.995,1916.911,602.486,1107.146,449.377,1308.827,9437.435
2024-04-14 05:00:00,2024-04-14 06:00:00,2227.581,1010.416,948.937,1962.667,618.244,1139.637,464.894,1345.682,9718.058
2024-04-14 06:00:00,2024-04-14 07:00:00,2308.958,1053.656,995.567,2022.422,631.981,1178.31,484.561,1382.803,10058.258
2024-04-14 07:00:00,2024-04-14 08:00:00,2325.663,1060.664,1034.846,2038.71,646.384,1158.187,447.692,1375.971,10088.117
2024-04-14 08:00:00,2024-04-14 09:00:00,2275.997,1033.182,1053.425,2035.084,653.685,1135.173,336.172,1310.136,9832.854
2024-04-14 09:00:00,2024-04-14 10:00:00,2181.924,998.181,1041.048,2018.536,659.643,1074.809,251.835,1285.192,9511.168
2024-04-14 10:00:00,2024-04-14 11:00:00,2147.709,950.662,1040.051,2040.381,682.258,1018.814,235.316,1268.132,9383.323
2024-04-14 11:00:00,2024-04-14 12:00:00,2408.568,914.099,1047.583,2062.983,682.459,1020.866,221.694,1320.892,9679.144
2024-04-14 12:00:00,2024-04-14 13:00:00,2609.5,897.545,1016.904,2061.103,722.749,1054.312,353.725,1481.367,10197.205
2024-04-14 13:00:00,2024-04-14 14:00:00,2479.099,870.6,1063.924,2192.077,767.507,1280.906,447.542,1537.19,10638.845
2024-04-14 14:00:00,2024-04-14 15:00:00,2440.648,899.28,1075.138,2145.121,741.329,1329.358,498.032,1428.426,10557.332
2024-04-14 15:00:00,2024-04-14 16:00:00,2630.229,984.338,1112.305,2216.881,713.415,1317.312,535.083,1539.75,11049.313
2024-04-14 16:00:00,2024-04-14 17:00:00,2716.431,1095.831,1199.829,2364.548,765.108,1381.03,572.069,1641.396,11736.242
2024-04-14 17:00:00,2024-04-14 18:00:00,2833.373,1203.299,1275.722,2442.081,797.338,1474.692,598.492,1715.278,12340.275
2024-04-14 18:00:00,2024-04-14 19:00:00,2871.98,1238.241,1281.172,2462.075,816.062,1515.496,598.546,1702.909,12486.481
2024-04-14 19:00:00,2024-04-14 20:00:00,2930.743,1237.565,1267.014,2480.368,815.903,1517.12,594.054,1713.908,12556.675
2024-04-14 20:00:00,2024-04-14 21:00:00,2918.126,1197.527,1218.371,2450.078,806.784,1483.516,576.553,1696.029,12346.984
2024-04-14 21:00:00,2024-04-14 22:00:00,2758.274,1113.701,1129.773,2350.569,765.963,1394.049,548.136,1603.026,11663.491
2024-04-14 22:00:00,2024-04-14 23:00:00,2535.123,1030.317,1033.879,2216.256,711.948,1277.688,509.594,1497.92,10812.725
2024-04-14 23:00:00,2024-04-15 00:00:00,2326.113,965.564,958.354,2075.853,658.672,1185.83,471.224,1393.426,10035.036
2024-04-15 00:00:00,2024-04-15 01:00:00,2181.97,925.621,912.792,1978.824,623.054,1129.348,446.882,1337.529,9536.02
2024-04-15 01:00:00,2024-04-15 02:00:00,2104.642,915.444,889.404,1911.257,599.69,1090.719,436.169,1297.381,9244.706
2024-04-15 02:00:00,2024-04-15 03:00:00,2063.474,914.844,884.67,1879.782,589.675,1074.1,433.038,1281.193,9120.776
2024-04-15 03:00:00,2024-04-15 04:00:00,2067.066,925.899,895.026,1881.796,588.571,1077.856,433.755,1284.557,9154.526
2024-04-15 04:00:00,2024-04-15 05:00:00,2139.103,956.885,939.486,1934.432,605.836,1121.966,447.268,1336.247,9481.223
2024-04-15 05:00:00,2024-04-15 06:00:00,2337.788,1039.669,1044.131,2062.389,653.941,1219.286,488.243,1433.922,10279.369
2024-04-15 06:00:00,2024-04-15 07:00:00,2616.088,1135.673,1190.798,2222.313,710.59,1324.818,559.43,1551.338,11311.048
2024-04-15 07:00:00,2024-04-15 08:00:00,2750.426,1181.369,1264.34,2308.048,754.765,1359.695,584.433,1608.369,11811.445
2024-04-15 08:00:00,2024-04-15 09:00:00,2728.843,1176.634,1253.15,2330.321,775.234,1323.506,558.606,1553.767,11700.061
2024-04-15 09:00:00,2024-04-15 10:00:00,2599.777,1088.577,1202.452,2326.238,776.908,1273.348,526.658,1454.544,11248.502
2024-04-15 10:00:00,2024-04-15 11:00:00,2404.645,1029.756,1172.562,2296.18,764.646,1217.038,480.488,1383.199,10748.514
2024-04-15 11:00:00,2024-04-15 12:00:00,2304.869,1049.995,1178.618,2285.458,745.876,1163.117,476.447,1343.465,10547.845
2024-04-15 12:00:00,2024-04-15 13:00:00,2262.196,1054.947,1186.505,2301.506,735.385,1076.585,448.284,1347.683,10413.091
2024-04-15 13:00:00,2024-04-15 14:00:00,2380.596,1071.539,1183.489,2352.613,748.949,1081.498,377.413,1426.729,10622.826
2024-04-15 14:00:00,2024-04-15 15:00:00,2481.002,1076.89,1173.946,2309.976,748.397,1133.147,329.425,1420.619,10673.402
2024-04-15 15:00:00,2024-04-15 16:00:00,2545.068,1104.3,1171.512,2364.432,750.747,1152.638,328.633,1441.614,10858.944
2024-04-15 16:00:00,2024-04-15 17:00:00,2628.012,1150.551,1194.064,2432.323,772.82,1250.985,371.455,1477.949,11278.159
2024-04-15 17:00:00,2024-04-15 18:00:00,2755.177,1219.102,1240.245,2474.618,790.771,1386.497,452.387,1574.915,11893.712
2024-04-15 18:00:00,2024-04-15 19:00:00,2905.171,1249.378,1275.701,2496.534,813.051,1482.164,535.302,1693.417,12450.718
2024-04-15 19:00:00,2024-04-15 20:00:00,3011.596,1261.698,1294.5,2539.168,839.541,1534.398,577.908,1750.259,12809.068
2024-04-15 20:00:00,2024-04-15 21:00:00,2985.898,1229.89,1275.879,2516.415,830.266,1513.614,587.835,1749.574,12689.371
2024-04-15 21:00:00,2024-04-15 22:00:00,2804.322,1136.316,1184.901,2389.763,777.49,1404.322,567.583,1648.819,11913.516
2024-04-15 22:00:00,2024-04-15 23:00:00,2539.496,1047.387,1077.882,2229.539,711.706,1276.204,526.672,1530.225,10939.111
2024-04-15 23:00:00,2024-04-16 00:00:00,2297.955,984.154,993.023,2069.34,658.686,1173.5,484.675,1427.886,10089.219
2024-04-16 00:00:00,2024-04-16 01:00:00,2131.587,945.656,941.948,1952.524,616.997,1104.122,457.998,1350.502,9501.334
2024-04-16 01:00:00,2024-04-16 02:00:00,2033.944,919.624,916.397,1879.304,586.655,1058.817,447.342,1306.366,9148.449
2024-04-16 02:00:00,2024-04-16 03:00:00,1971.623,912.484,908.706,1847.682,574.272,1039.373,442.983,1289.954,8987.077
2024-04-16 03:00:00,2024-04-16 04:00:00,1968.597,922.594,919.136,1849.669,570.09,1039.558,443.937,1298.522,9012.103
2024-04-16 04:00:00,2024-04-16 05:00:00,2038.25,972.852,962.23,1895.426,584.106,1076.998,461.241,1344.565,9335.668
2024-04-16 05:00:00,2024-04-16 06:00:00,2233.702,1064.635,1067.023,2037.747,628.189,1175.35,507.025,1459.391,10173.062
2024-04-16 06:00:00,2024-04-16 07:00:00,2525.877,1157.89,1209.303,2235.681,683.715,1283.181,565.794,1593.129,11254.57
2024-04-16 07:00:00,2024-04-16 08:00:00,2637.31,1155.516,1263.923,2349.461,727.508,1312.625,540.456,1633.215,11620.014
