timestamp_begin_et,timestamp_end_et,ZONE G,ZONE F,ZONE E,ZONE A,ZONE B,ZONE C,ZONE D,ZONE H,ZONE I,ZONE K,ZONE J,System Total
2024-09-18 18:00:00,2024-09-18 19:00:00,1001.00,1258,695,2081,1146,1650,601,323.00,710.00,2479.00,6607.00,18551
2024-09-18 19:00:00,2024-09-18 20:00:00,1009.00,1334,734,2069,1175,1648,612,331.00,710.00,2505.00,6609.00,18736
2024-09-18 20:00:00,2024-09-18 21:00:00,979.00,1448,770,2125,1201,1716,620,322.00,717.00,2501.00,6674.00,19073
2024-09-18 21:00:00,2024-09-18 22:00:00,1043.00,1506,837,2140,1244,1750,641,330.00,734.00,2670.00,6741.00,19636
2024-09-18 22:00:00,2024-09-18 23:00:00,1149.00,1559,892,2137,1252,1812,641,339.00,742.00,2793.00,6690.00,20006
2024-09-18 23:00:00,2024-09-19 00:00:00,1201.00,1577,936,2116,1296,1880,646,347.00,739.00,2816.00,6511.00,20065
2024-09-19 00:00:00,2024-09-19 01:00:00,1222.00,1601,960,2100,1314,1907,647,349.00,747.00,2847.00,6453.00,20147
2024-09-19 01:00:00,2024-09-19 02:00:00,1179.00,1547,929,2064,1283,1852,640,340.00,728.00,2764.00,6323.00,19649
2024-09-19 02:00:00,2024-09-19 03:00:00,1107.00,1453,868,1977,1208,1749,636,324.00,696.00,2622.00,6134.00,18774
2024-09-19 03:00:00,2024-09-19 04:00:00,1022.00,1348,805,1857,1118,1641,623,298.00,649.00,2439.00,5862.00,17662
2024-09-19 04:00:00,2024-09-19 05:00:00,940.00,1255,748,1752,1049,1537,619,267.00,604.00,2252.00,5520.00,16543
2024-09-19 05:00:00,2024-09-19 06:00:00,887.00,1194,710,1668,993,1451,595,247.00,578.00,2099.00,5216.00,15638
2024-09-19 06:00:00,2024-09-19 07:00:00,848.00,1156,685,1639,951,1395,588,242.00,558.00,1986.00,4976.00,15024
2024-09-19 07:00:00,2024-09-19 08:00:00,819.00,1130,671,1607,925,1372,581,234.00,535.00,1909.00,4811.00,14594
2024-09-19 08:00:00,2024-09-19 09:00:00,798.00,1112,661,1587,912,1363,579,226.00,517.00,1867.00,4703.00,14325
2024-09-19 09:00:00,2024-09-19 10:00:00,796.00,1122,673,1592,917,1373,582,226.00,515.00,1880.00,4703.00,14379
2024-09-19 10:00:00,2024-09-19 11:00:00,833.00,1164,714,1642,956,1443,590,236.00,540.00,1972.00,4910.00,15000
2024-09-19 11:00:00,2024-09-19 12:00:00,905.00,1263,790,1726,1044,1603,610,260.00,591.00,2132.00,5394.00,16318
2024-09-19 12:00:00,2024-09-19 13:00:00,942.00,1307,798,1806,1099,1659,606,283.00,633.00,2227.00,5852.00,17212
2024-09-19 13:00:00,2024-09-19 14:00:00,930.00,1276,721,1842,1116,1600,602,295.00,639.00,2294.00,6173.00,17488
2024-09-19 14:00:00,2024-09-19 15:00:00,880.00,1196,632,1870,1106,1510,602,294.00,668.00,2330.00,6357.00,17445
2024-09-19 15:00:00,2024-09-19 16:00:00,817.00,1147,594,1920,1072,1476,609,299.00,686.00,2349.00,6507.00,17476
2024-09-19 16:00:00,2024-09-19 17:00:00,806.00,1153,589,1958,1081,1472,605,312.00,702.00,2395.00,6696.00,17769
2024-09-19 17:00:00,2024-09-19 18:00:00,849.00,1174,601,1978,1096,1500,602,321.00,719.00,2492.00,6836.00,18168
2024-09-19 18:00:00,2024-09-19 19:00:00,926.00,1232,626,2055,1153,1552,610,346.00,754.00,2650.00,6973.00,18877
2024-09-19 19:00:00,2024-09-19 20:00:00,1008.00,1296,648,2096,1181,1618,617,368.00,789.00,2862.00,7126.00,19609
2024-09-19 20:00:00,2024-09-19 21:00:00,1108.00,1389,692,2150,1207,1703,607,379.00,826.00,3074.00,7302.00,20437
2024-09-19 21:00:00,2024-09-19 22:00:00,1237.00,1500,763,2186,1252,1830,623,398.00,859.00,3254.00,7436.00,21338
2024-09-19 22:00:00,2024-09-19 23:00:00,,1627,878,2214,1318,1977,645,,,,,8659
2024-10-01 00:00:00,2024-10-01 01:00:00,1184.00,1489,915,1933,1268,1914,624,303.00,696.00,2462.00,5805.00,18593
2024-10-01 01:00:00,2024-10-01 02:00:00,1137.00,1430,878,1892,1221,1817,613,279.00,664.00,2349.00,5582.00,17862
2024-10-01 02:00:00,2024-10-01 03:00:00,1063.00,1335,819,1829,1146,1711,608,269.00,623.00,2198.00,5318.00,16919
2024-10-01 03:00:00,2024-10-01 04:00:00,978.00,1234,756,1744,1064,1575,576,246.00,583.00,2021.00,5024.00,15801
2024-10-01 04:00:00,2024-10-01 05:00:00,897.00,1153,700,1652,992,1485,572,235.00,535.00,1848.00,4690.00,14759
2024-10-01 05:00:00,2024-10-01 06:00:00,843.00,1107,665,1586,943,1424,571,213.00,509.00,1719.00,4420.00,14000
2024-10-01 06:00:00,2024-10-01 07:00:00,805.00,1069,643,1539,911,1395,571,204.00,483.00,1630.00,4227.00,13477
2024-10-01 07:00:00,2024-10-01 08:00:00,777.00,1049,630,1502,886,1357,572,196.00,467.00,1583.00,4095.00,13114
2024-10-01 08:00:00,2024-10-01 09:00:00,764.00,1041,629,1492,870,1330,575,187.00,457.00,1560.00,4021.00,12926
2024-10-01 09:00:00,2024-10-01 10:00:00,766.00,1050,643,1498,880,1347,565,190.00,460.00,1585.00,4040.00,13024
2024-10-01 10:00:00,2024-10-01 11:00:00,808.00,1109,686,1561,924,1442,586,202.00,485.00,1688.00,4245.00,13736
2024-10-01 11:00:00,2024-10-01 12:00:00,891.00,1211,769,1668,1007,1608,610,234.00,541.00,1855.00,4715.00,15109
2024-10-01 12:00:00,2024-10-01 13:00:00,929.00,1256,790,1756,1073,1665,619,239.00,591.00,1962.00,5191.00,16071
2024-10-01 13:00:00,2024-10-01 14:00:00,929.00,1200,729,1784,1085,1597,607,242.00,612.00,1988.00,5495.00,16268
2024-10-01 14:00:00,2024-10-01 15:00:00,882.00,1106,637,1792,1072,1466,591,255.00,622.00,2010.00,5671.00,16104
2024-10-01 15:00:00,2024-10-01 16:00:00,816.00,1042,579,1796,1039,1409,588,251.00,618.00,2006.00,5710.00,15854
2024-10-01 16:00:00,2024-10-01 17:00:00,765.00,1044,584,1789,996,1427,585,247.00,623.00,1978.00,5809.00,15847
2024-10-01 17:00:00,2024-10-01 18:00:00,776.00,1096,578,1799,1002,1418,586,257.00,630.00,1994.00,5890.00,16026
2024-10-01 18:00:00,2024-10-01 19:00:00,828.00,1147,583,1854,1066,1442,585,263.00,630.00,2029.00,5907.00,16334
2024-10-01 19:00:00,2024-10-01 20:00:00,887.00,1192,603,1883,1118,1481,599,265.00,623.00,2056.00,5926.00,16633
2024-10-01 20:00:00,2024-10-01 21:00:00,947.00,1275,638,1901,1172,1511,593,275.00,632.00,2107.00,5955.00,17006
2024-10-01 21:00:00,2024-10-01 22:00:00,1019.00,1308,701,1919,1195,1596,598,287.00,659.00,2180.00,6009.00,17471
2024-10-01 22:00:00,2024-10-01 23:00:00,1086.00,1365,798,1904,1217,1715,606,294.00,684.00,2297.00,5980.00,17946
2024-10-01 23:00:00,2024-10-02 00:00:00,1132.00,1424,892,1902,1229,1831,609,310.00,689.00,2392.00,5848.00,18258
2024-10-02 00:00:00,2024-10-02 01:00:00,1145.00,1442,914,1924,1244,1840,616,307.00,694.00,2430.00,5755.00,18311
2024-10-02 01:00:00,2024-10-02 02:00:00,1102.00,1397,880,1913,1204,1769,608,303.00,667.00,2338.00,5542.00,17723
2024-10-02 02:00:00,2024-10-02 03:00:00,1036.00,1319,828,1840,1131,1687,591,284.00,635.00,2192.00,5312.00,16855
2024-10-02 03:00:00,2024-10-02 04:00:00,965.00,1231,772,1757,1052,1567,577,262.00,595.00,2023.00,5009.00,15810
2024-10-02 04:00:00,2024-10-02 05:00:00,896.00,1154,712,1671,986,1475,567,231.00,552.00,1852.00,4688.00,14784
2024-10-02 05:00:00,2024-10-02 06:00:00,839.00,1099,672,1586,933,1407,557,203.00,518.00,1729.00,4415.00,13958
2024-10-02 06:00:00,2024-10-02 07:00:00,803.00,1066,652,1525,899,1355,577,194.00,491.00,1641.00,4217.00,13420
2024-10-02 07:00:00,2024-10-02 08:00:00,775.00,1054,639,1495,877,1327,576,187.00,463.00,1585.00,4084.00,13062
2024-10-02 08:00:00,2024-10-02 09:00:00,763.00,1048,638,1468,864,1323,576,182.00,449.00,1558.00,4004.00,12873
2024-10-02 09:00:00,2024-10-02 10:00:00,767.00,1065,652,1476,874,1332,570,185.00,450.00,1584.00,4008.00,12963
2024-10-02 10:00:00,2024-10-02 11:00:00,804.00,1107,695,1523,912,1383,566,201.00,477.00,1684.00,4201.00,13553
2024-10-02 11:00:00,2024-10-02 12:00:00,879.00,1209,781,1629,998,1541,589,231.00,564.00,1844.00,4656.00,14921
2024-10-02 12:00:00,2024-10-02 13:00:00,918.00,1262,817,1681,1064,1641,600,252.00,590.00,1935.00,5082.00,15842
2024-10-02 13:00:00,2024-10-02 14:00:00,915.00,1202,822,1703,1087,1660,591,251.00,600.00,1925.00,5372.00,16128
2024-10-02 14:00:00,2024-10-02 15:00:00,887.00,1172,825,1709,1057,1669,577,248.00,603.00,1895.00,5546.00,16188
2024-10-02 15:00:00,2024-10-02 16:00:00,874.00,1125,819,1699,1000,1678,573,258.00,613.00,1911.00,5632.00,16182
2024-10-02 16:00:00,2024-10-02 17:00:00,870.00,1051,810,1689,963,1654,575,258.00,620.00,1931.00,5714.00,16135
2024-10-02 17:00:00,2024-10-02 18:00:00,872.00,1066,805,1685,920,1641,571,265.00,614.00,1918.00,5768.00,16125
2024-10-02 18:00:00,2024-10-02 19:00:00,869.00,1061,784,1701,923,1619,590,265.00,627.00,1993.00,5804.00,16236
2024-10-02 19:00:00,2024-10-02 20:00:00,919.00,1117,769,1671,905,1618,596,266.00,620.00,2067.00,5798.00,16346
2024-10-02 20:00:00,2024-10-02 21:00:00,986.00,1212,768,1671,892,1619,594,273.00,637.00,2121.00,5853.00,16626
2024-10-02 21:00:00,2024-10-02 22:00:00,1038.00,1339,790,1659,952,1611,600,275.00,657.00,2224.00,5851.00,16996
2024-10-02 22:00:00,2024-10-02 23:00:00,1084.00,1404,835,1714,1040,1669,605,278.00,673.00,2304.00,5819.00,17425
2024-10-02 23:00:00,2024-10-03 00:00:00,1127.00,1439,887,1761,1118,1736,609,292.00,680.00,2379.00,5709.00,17737
2024-10-03 00:00:00,2024-10-03 01:00:00,1133.00,1440,899,1788,1137,1760,608,291.00,683.00,2392.00,5627.00,17758
2024-10-03 01:00:00,2024-10-03 02:00:00,1088.00,1393,863,1744,1098,1711,605,279.00,655.00,2293.00,5430.00,17159
2024-10-03 02:00:00,2024-10-03 03:00:00,1028.00,1314,810,1711,1036,1610,602,271.00,629.00,2162.00,5224.00,16397
2024-10-03 03:00:00,2024-10-03 04:00:00,958.00,1219,753,1625,963,1514,596,243.00,594.00,2008.00,4968.00,15441
2024-10-03 04:00:00,2024-10-03 05:00:00,886.00,1160,701,1553,902,1419,563,238.00,546.00,1849.00,4666.00,14483
2024-10-03 05:00:00,2024-10-03 06:00:00,837.00,1116,671,1505,862,1350,554,214.00,519.00,1740.00,4420.00,13788
2024-10-03 06:00:00,2024-10-03 07:00:00,805.00,1080,646,1462,832,1310,549,201.00,495.00,1652.00,4240.00,13272
2024-10-03 07:00:00,2024-10-03 08:00:00,781.00,1074,636,1439,816,1278,549,197.00,473.00,1596.00,4114.00,12953
2024-10-03 08:00:00,2024-10-03 09:00:00,769.00,1067,631,1428,809,1263,551,193.00,469.00,1568.00,4040.00,12788
2024-10-03 09:00:00,2024-10-03 10:00:00,780.00,1083,649,1443,824,1294,554,187.00,470.00,1596.00,4058.00,12938
2024-10-03 10:00:00,2024-10-03 11:00:00,813.00,1134,699,1493,870,1381,565,200.00,491.00,1677.00,4245.00,13568
2024-10-03 11:00:00,2024-10-03 12:00:00,886.00,1231,783,1597,963,1540,588,223.00,542.00,1805.00,4655.00,14813
2024-10-03 12:00:00,2024-10-03 13:00:00,936.00,1275,805,1644,1019,1605,602,243.00,582.00,1905.00,5046.00,15662
2024-10-03 13:00:00,2024-10-03 14:00:00,948.00,1212,720,1637,965,1537,572,263.00,607.00,1939.00,5353.00,15753
2024-10-03 14:00:00,2024-10-03 15:00:00,900.00,1108,627,1621,863,1422,583,268.00,621.00,1891.00,5531.00,15435
2024-10-03 15:00:00,2024-10-03 16:00:00,889.00,1030,577,1611,831,1309,579,281.00,631.00,1888.00,5644.00,15270
2024-10-03 16:00:00,2024-10-03 17:00:00,869.00,1023,547,1614,837,1261,573,281.00,638.00,1959.00,5708.00,15310
2024-10-03 17:00:00,2024-10-03 18:00:00,824.00,1037,546,1606,849,1234,574,272.00,648.00,2048.00,5782.00,15420
2024-10-03 18:00:00,2024-10-03 19:00:00,831.00,1023,539,1636,862,1253,575,270.00,659.00,2123.00,5811.00,15582
2024-10-03 19:00:00,2024-10-03 20:00:00,854.00,1060,544,1651,872,1269,556,268.00,654.00,2131.00,5850.00,15709
2024-10-03 20:00:00,2024-10-03 21:00:00,895.00,1145,588,1669,900,1325,562,283.00,664.00,2175.00,5884.00,16090
2024-10-03 21:00:00,2024-10-03 22:00:00,991.00,1280,686,1686,980,1449,572,286.00,679.00,2271.00,5992.00,16872
2024-10-03 22:00:00,2024-10-03 23:00:00,1105.00,1419,789,1734,1080,1618,591,285.00,694.00,2370.00,5959.00,17644
2024-10-03 23:00:00,2024-10-04 00:00:00,1158.00,1478,862,1742,1137,1733,628,292.00,695.00,2431.00,5796.00,17952
2024-10-04 00:00:00,2024-10-04 01:00:00,1166.00,1481,888,1775,1159,1766,636,294.00,692.00,2439.00,5704.00,18000
2024-10-04 01:00:00,2024-10-04 02:00:00,1121.00,1423,857,1743,1117,1706,628,276.00,665.00,2336.00,5495.00,17367
2024-10-04 02:00:00,2024-10-04 03:00:00,1056.00,1336,807,1707,1052,1593,609,264.00,630.00,2197.00,5307.00,16558
2024-10-04 03:00:00,2024-10-04 04:00:00,981.00,1234,744,1635,980,1484,600,256.00,593.00,2043.00,5030.00,15580
2024-10-04 04:00:00,2024-10-04 05:00:00,908.00,1161,690,1562,924,1399,589,232.00,545.00,1878.00,4750.00,14638
2024-10-04 05:00:00,2024-10-04 06:00:00,841.00,1118,653,1515,878,1332,567,208.00,525.00,1755.00,4498.00,13890
2024-10-04 06:00:00,2024-10-04 07:00:00,809.00,1079,631,1466,846,1302,576,193.00,498.00,1662.00,4318.00,13380
2024-10-04 07:00:00,2024-10-04 08:00:00,782.00,1062,624,1445,827,1279,570,189.00,474.00,1603.00,4176.00,13031
2024-10-04 08:00:00,2024-10-04 09:00:00,767.00,1054,617,1432,818,1266,554,185.00,465.00,1573.00,4084.00,12815
2024-10-04 09:00:00,2024-10-04 10:00:00,772.00,1065,629,1441,828,1305,549,184.00,463.00,1592.00,4086.00,12914
2024-10-04 10:00:00,2024-10-04 11:00:00,804.00,1104,680,1482,873,1411,562,198.00,482.00,1664.00,4257.00,13517
2024-10-04 11:00:00,2024-10-04 12:00:00,878.00,1214,770,1565,952,1583,583,218.00,529.00,1777.00,4656.00,14725
2024-10-04 12:00:00,2024-10-04 13:00:00,921.00,1264,799,1650,1005,1644,596,230.00,564.00,1860.00,5037.00,15570
2024-10-04 13:00:00,2024-10-04 14:00:00,902.00,1225,747,1669,973,1569,583,250.00,586.00,1897.00,5378.00,15779
2024-10-04 14:00:00,2024-10-04 15:00:00,882.00,1151,624,1650,882,1427,562,255.00,607.00,1873.00,5588.00,15501
2024-10-04 15:00:00,2024-10-04 16:00:00,813.00,1087,557,1645,837,1313,553,263.00,624.00,1855.00,5720.00,15267
2024-10-04 16:00:00,2024-10-04 17:00:00,784.00,1012,542,1655,835,1285,554,267.00,642.00,1902.00,5875.00,15353
2024-10-04 17:00:00,2024-10-04 18:00:00,752.00,987,543,1663,852,1298,550,271.00,653.00,1970.00,5945.00,15484
2024-10-04 18:00:00,2024-10-04 19:00:00,812.00,1034,540,1692,880,1293,553,274.00,674.00,2026.00,6025.00,15803
2024-10-04 19:00:00,2024-10-04 20:00:00,885.00,1032,562,1717,901,1303,553,290.00,668.00,2167.00,6082.00,16160
2024-10-04 20:00:00,2024-10-04 21:00:00,974.00,1085,598,1754,982,1384,565,282.00,686.00,2279.00,6088.00,16677
2024-10-04 21:00:00,2024-10-04 22:00:00,1025.00,1205,692,1772,1052,1519,585,283.00,691.00,2322.00,6069.00,17215
2024-10-04 22:00:00,2024-10-04 23:00:00,1082.00,1345,800,1779,1109,1701,591,290.00,693.00,2367.00,6007.00,17764
2024-10-04 23:00:00,2024-10-05 00:00:00,1143.00,1405,866,1755,1126,1756,614,293.00,691.00,2421.00,5825.00,17895
2024-10-05 00:00:00,2024-10-05 01:00:00,1145.00,1398,870,1756,1125,1750,599,297.00,685.00,2419.00,5713.00,17757
2024-10-05 01:00:00,2024-10-05 02:00:00,1104.00,1355,840,1717,1087,1722,623,281.00,656.00,2317.00,5531.00,17233
2024-10-05 02:00:00,2024-10-05 03:00:00,1052.00,1298,800,1662,1035,1650,615,273.00,632.00,2198.00,5358.00,16573
2024-10-05 03:00:00,2024-10-05 04:00:00,986.00,1216,745,1613,966,1555,599,255.00,604.00,2071.00,5099.00,15709
2024-10-05 04:00:00,2024-10-05 05:00:00,915.00,1146,697,1543,908,1471,583,229.00,562.00,1938.00,4855.00,14847
2024-10-05 05:00:00,2024-10-05 06:00:00,860.00,1100,662,1488,858,1408,579,227.00,532.00,1826.00,4608.00,14148
2024-10-05 06:00:00,2024-10-05 07:00:00,821.00,1063,638,1446,824,1353,574,219.00,515.00,1732.00,4425.00,13610
2024-10-05 07:00:00,2024-10-05 08:00:00,797.00,1048,621,1423,803,1277,569,209.00,495.00,1674.00,4285.00,13201
2024-10-05 08:00:00,2024-10-05 09:00:00,784.00,1041,616,1412,789,1269,575,203.00,482.00,1639.00,4193.00,13003
2024-10-05 09:00:00,2024-10-05 10:00:00,779.00,1044,623,1402,790,1278,572,202.00,471.00,1635.00,4148.00,12944
2024-10-05 10:00:00,2024-10-05 11:00:00,789.00,1064,634,1420,808,1333,576,206.00,477.00,1658.00,4194.00,13159
2024-10-05 11:00:00,2024-10-05 12:00:00,817.00,1099,668,1451,842,1389,583,220.00,496.00,1723.00,4341.00,13629
2024-10-05 12:00:00,2024-10-05 13:00:00,840.00,1136,690,1483,870,1418,594,231.00,519.00,1778.00,4517.00,14076
2024-10-05 13:00:00,2024-10-05 14:00:00,818.00,1106,649,1496,834,1374,560,243.00,545.00,1854.00,4728.00,14207
2024-10-05 14:00:00,2024-10-05 15:00:00,742.00,1022,563,1465,743,1279,547,250.00,556.00,1805.00,4881.00,13853
2024-10-05 15:00:00,2024-10-05 16:00:00,686.00,937,498,1436,714,1204,543,255.00,566.00,1796.00,5031.00,13666
2024-10-05 16:00:00,2024-10-05 17:00:00,662.00,904,464,1431,714,1190,540,252.00,572.00,1764.00,5141.00,13634
2024-10-05 17:00:00,2024-10-05 18:00:00,679.00,906,462,1413,713,1189,541,250.00,579.00,1788.00,5216.00,13736
2024-10-05 18:00:00,2024-10-05 19:00:00,730.00,919,483,1421,708,1164,546,258.00,584.00,1855.00,5256.00,13924
2024-10-05 19:00:00,2024-10-05 20:00:00,758.00,933,479,1429,725,1151,539,265.00,599.00,1959.00,5312.00,14149
2024-10-05 20:00:00,2024-10-05 21:00:00,793.00,986,487,1452,742,1208,545,277.00,620.00,2102.00,5359.00,14571
2024-10-05 21:00:00,2024-10-05 22:00:00,894.00,1112,562,1485,811,1335,559,284.00,643.00,2246.00,5407.00,15338
2024-10-05 22:00:00,2024-10-05 23:00:00,1015.00,1261,717,1565,943,1519,573,291.00,653.00,2347.00,5419.00,16303
2024-10-05 23:00:00,2024-10-06 00:00:00,1067.00,1327,805,1617,1028,1641,586,294.00,653.00,2353.00,5384.00,16755
2024-10-06 00:00:00,2024-10-06 01:00:00,1061.00,1331,820,1635,1044,1654,591,297.00,649.00,2323.00,5370.00,16775
2024-10-06 01:00:00,2024-10-06 02:00:00,1016.00,1298,790,1612,1013,1609,592,280.00,633.00,2225.00,5247.00,16315
2024-10-06 02:00:00,2024-10-06 03:00:00,969.00,1247,757,1603,970,1536,582,270.00,608.00,2114.00,5101.00,15757
2024-10-06 03:00:00,2024-10-06 04:00:00,908.00,1178,715,1547,916,1454,572,253.00,583.00,1986.00,4904.00,15016
2024-10-06 04:00:00,2024-10-06 05:00:00,843.00,1108,671,1481,861,1386,565,228.00,547.00,1846.00,4685.00,14221
2024-10-06 05:00:00,2024-10-06 06:00:00,793.00,1054,637,1432,822,1268,560,217.00,510.00,1725.00,4470.00,13488
2024-10-06 06:00:00,2024-10-06 07:00:00,757.00,1015,623,1398,795,1223,560,219.00,478.00,1632.00,4265.00,12965
2024-10-06 07:00:00,2024-10-06 08:00:00,734.00,996,611,1378,778,1219,552,213.00,453.00,1572.00,4110.00,12616
2024-10-06 08:00:00,2024-10-06 09:00:00,719.00,995,605,1367,766,1201,548,209.00,435.00,1534.00,3998.00,12377
2024-10-06 09:00:00,2024-10-06 10:00:00,714.00,1001,613,1368,764,1205,549,212.00,433.00,1524.00,3932.00,12315
2024-10-06 10:00:00,2024-10-06 11:00:00,726.00,1016,634,1380,778,1242,552,212.00,437.00,1539.00,3951.00,12467
2024-10-06 11:00:00,2024-10-06 12:00:00,755.00,1047,668,1409,805,1288,585,213.00,453.00,1573.00,4043.00,12839
2024-10-06 12:00:00,2024-10-06 13:00:00,775.00,1078,690,1442,830,1340,586,226.00,460.00,1586.00,4152.00,13165
2024-10-06 13:00:00,2024-10-06 14:00:00,748.00,1032,624,1470,800,1267,567,242.00,484.00,1588.00,4321.00,13143
2024-10-06 14:00:00,2024-10-06 15:00:00,665.00,939,520,1439,742,1125,557,247.00,500.00,1565.00,4492.00,12791
2024-10-06 15:00:00,2024-10-06 16:00:00,601.00,872,465,1428,747,1042,547,240.00,517.00,1543.00,4669.00,12671
2024-10-06 16:00:00,2024-10-06 17:00:00,575.00,836,457,1462,762,1033,541,233.00,530.00,1547.00,4822.00,12798
2024-10-06 17:00:00,2024-10-06 18:00:00,576.00,835,463,1508,759,1083,540,240.00,537.00,1606.00,4932.00,13079
2024-10-06 18:00:00,2024-10-06 19:00:00,602.00,846,465,1496,799,1099,539,247.00,550.00,1698.00,5022.00,13363
2024-10-06 19:00:00,2024-10-06 20:00:00,645.00,879,476,1507,832,1130,538,253.00,576.00,1803.00,5085.00,13724
2024-10-06 20:00:00,2024-10-06 21:00:00,733.00,963,575,1597,877,1251,544,269.00,592.00,1894.00,5170.00,14465
2024-10-06 21:00:00,2024-10-06 22:00:00,867.00,1135,684,1688,979,1387,563,281.00,621.00,2071.00,5253.00,15529
2024-10-06 22:00:00,2024-10-06 23:00:00,1017.00,1305,792,1708,1107,1585,598,289.00,641.00,2227.00,5321.00,16590
2024-10-06 23:00:00,2024-10-07 00:00:00,1084.00,1376,864,1717,1150,1700,620,308.00,651.00,2292.00,5332.00,17094
2024-10-07 00:00:00,2024-10-07 01:00:00,1096.00,1391,878,1739,1150,1713,623,322.00,649.00,2306.00,5355.00,17222
2024-10-07 01:00:00,2024-10-07 02:00:00,1052.00,1339,835,1750,1106,1660,624,309.00,637.00,2235.00,5267.00,16814
2024-10-07 02:00:00,2024-10-07 03:00:00,989.00,1265,779,1686,1044,1581,603,277.00,611.00,2118.00,5132.00,16085
2024-10-07 03:00:00,2024-10-07 04:00:00,921.00,1178,722,1602,978,1484,575,254.00,582.00,1968.00,4930.00,15194
2024-10-07 04:00:00,2024-10-07 05:00:00,853.00,1111,672,1512,913,1397,588,229.00,551.00,1819.00,4670.00,14315
2024-10-07 05:00:00,2024-10-07 06:00:00,807.00,1066,641,1469,866,1345,584,215.00,524.00,1706.00,4435.00,13658
2024-10-07 06:00:00,2024-10-07 07:00:00,775.00,1037,622,1431,825,1304,579,214.00,496.00,1636.00,4268.00,13187
2024-10-07 07:00:00,2024-10-07 08:00:00,751.00,1032,610,1411,801,1286,575,212.00,472.00,1595.00,4155.00,12900
2024-10-07 08:00:00,2024-10-07 09:00:00,744.00,1021,604,1398,792,1273,569,209.00,463.00,1579.00,4100.00,12752
2024-10-07 09:00:00,2024-10-07 10:00:00,756.00,1038,616,1408,806,1304,565,211.00,465.00,1617.00,4140.00,12926
2024-10-07 10:00:00,2024-10-07 11:00:00,804.00,1090,669,1460,858,1399,564,217.00,500.00,1719.00,4369.00,13649
2024-10-07 11:00:00,2024-10-07 12:00:00,889.00,1209,757,1579,948,1552,582,251.00,558.00,1893.00,4861.00,15079
2024-10-07 12:00:00,2024-10-07 13:00:00,952.00,1288,792,1638,1009,1616,568,264.00,610.00,2047.00,5356.00,16140
2024-10-07 13:00:00,2024-10-07 14:00:00,928.00,1260,721,1664,1026,1552,602,275.00,638.00,2155.00,5704.00,16525
2024-10-07 14:00:00,2024-10-07 15:00:00,843.00,1153,610,1672,994,1490,594,283.00,644.00,2228.00,5857.00,16368
2024-10-07 15:00:00,2024-10-07 16:00:00,796.00,1064,598,1676,975,1509,529,256.00,646.00,2245.00,5892.00,16186
2024-10-07 16:00:00,2024-10-07 17:00:00,783.00,1011,665,1685,984,1519,563,258.00,629.00,2107.00,5974.00,16178
2024-10-07 17:00:00,2024-10-07 18:00:00,787.00,1021,710,1700,985,1571,565,259.00,645.00,2002.00,6087.00,16332
2024-10-07 18:00:00,2024-10-07 19:00:00,824.00,1090,706,1718,1001,1551,568,260.00,656.00,1998.00,6151.00,16523
2024-10-07 19:00:00,2024-10-07 20:00:00,859.00,1126,700,1659,966,1543,575,268.00,654.00,2085.00,6119.00,16554
2024-10-07 20:00:00,2024-10-07 21:00:00,913.00,1199,701,1651,928,1533,581,267.00,675.00,2177.00,6133.00,16758
2024-10-07 21:00:00,2024-10-07 22:00:00,1003.00,1298,758,1620,924,1544,590,277.00,696.00,2307.00,6144.00,17161
2024-10-07 22:00:00,2024-10-07 23:00:00,1068.00,1367,808,1663,1012,1612,606,293.00,701.00,2407.00,6040.00,17577
2024-10-07 23:00:00,2024-10-08 00:00:00,1113.00,1420,865,1699,1092,1705,623,309.00,703.00,2469.00,5870.00,17868
2024-10-08 00:00:00,2024-10-08 01:00:00,1121.00,1414,876,1743,1115,1732,622,314.00,688.00,2450.00,5744.00,17819
2024-10-08 01:00:00,2024-10-08 02:00:00,1071.00,1348,840,1719,1075,1680,605,290.00,655.00,2330.00,5511.00,17124
2024-10-08 02:00:00,2024-10-08 03:00:00,1001.00,1263,785,1688,1012,1579,589,286.00,612.00,2179.00,5278.00,16272
2024-10-08 03:00:00,2024-10-08 04:00:00,924.00,1173,729,1608,942,1476,576,254.00,577.00,2001.00,4932.00,15192
2024-10-08 04:00:00,2024-10-08 05:00:00,851.00,1093,681,1532,886,1358,591,225.00,537.00,1829.00,4598.00,14181
2024-10-08 05:00:00,2024-10-08 06:00:00,800.00,1039,651,1497,849,1300,585,212.00,506.00,1694.00,4312.00,13445
2024-10-08 06:00:00,2024-10-08 07:00:00,767.00,1010,631,1460,823,1296,565,192.00,487.00,1601.00,4122.00,12954
2024-10-08 07:00:00,2024-10-08 08:00:00,746.00,1002,619,1439,808,1278,576,185.00,470.00,1549.00,3976.00,12648
2024-10-08 08:00:00,2024-10-08 09:00:00,737.00,1002,624,1431,801,1273,570,190.00,449.00,1517.00,3889.00,12483
2024-10-08 09:00:00,2024-10-08 10:00:00,742.00,1017,644,1441,817,1310,564,195.00,453.00,1539.00,3898.00,12620
2024-10-08 10:00:00,2024-10-08 11:00:00,787.00,1085,690,1511,865,1413,581,212.00,475.00,1636.00,4103.00,13358
2024-10-08 11:00:00,2024-10-08 12:00:00,875.00,1203,789,1587,958,1569,617,242.00,528.00,1798.00,4550.00,14716
