timestamp_begin_est,timestamp_end_est,LRZ 1,"LRZ 2, 7","LRZ 3, 5",LRZ 4,LRZ 6,"LRZ 8, 9, 10",System Total
2024-10-01 22:00:00,2024-10-01 23:00:00,10426.07,15722.03,8911.69,4672.96,8972.46,20902.35,69607.56
2024-10-01 23:00:00,2024-10-02 00:00:00,9947.34,14932.61,8407.55,4418.85,8488.1,19561.42,65755.87
2024-10-02 00:00:00,2024-10-02 01:00:00,9625.12,14441.32,8149.93,4227.02,8151.99,18435.26,63030.64
2024-10-02 01:00:00,2024-10-02 02:00:00,9410.63,14064.01,7917.7,4124.29,7901.5,17690.88,61109.01
2024-10-02 02:00:00,2024-10-02 03:00:00,9281.67,13955.92,7802.84,4082.61,7751.9,17360.91,60235.85
2024-10-02 03:00:00,2024-10-02 04:00:00,9274.66,14022.36,7888.65,4031.94,7918.59,17098.56,60234.76
2024-10-02 04:00:00,2024-10-02 05:00:00,9451.44,14707.83,8064.05,4131.38,8237.3,17008.75,61600.75
2024-10-02 05:00:00,2024-10-02 06:00:00,9894.94,15984.58,8459.48,4342.17,8868.51,17255.19,64804.87
2024-10-02 06:00:00,2024-10-02 07:00:00,10728.43,17260.66,9098.55,4644.77,9305.7,17862.13,68900.24
2024-10-02 07:00:00,2024-10-02 08:00:00,11233.57,17729.51,9437.53,4760.41,9337.72,17993.42,70492.16
2024-10-02 08:00:00,2024-10-02 09:00:00,10875.72,17837.94,9501.88,4666.58,9168.06,18477.38,70527.56
2024-10-02 09:00:00,2024-10-02 10:00:00,10457.06,18091.65,9553.47,4587.92,9136.87,19148.7,70975.67
2024-10-02 10:00:00,2024-10-02 11:00:00,10471.53,18206.93,9626.99,4552.76,9292.31,20183.38,72333.9
2024-10-02 11:00:00,2024-10-02 12:00:00,10567.66,18335.71,9757.84,4566.06,9458.55,21287.3,73973.12
2024-10-02 12:00:00,2024-10-02 13:00:00,10681.93,18452.27,9795.55,4613.42,9661.06,22523.47,75727.7
2024-10-02 13:00:00,2024-10-02 14:00:00,10905.47,18484.08,9902.94,4705.06,9964.01,23813.62,77775.18
2024-10-02 14:00:00,2024-10-02 15:00:00,11001.77,18356.09,10069.34,4760.64,10130.46,24750.23,79068.53
2024-10-02 15:00:00,2024-10-02 16:00:00,11141.76,18253.01,10201.77,4885.82,10320.18,25392.0,80194.54
2024-10-02 16:00:00,2024-10-02 17:00:00,11383.06,18246.17,10317.51,5056.62,10386.66,25765.97,81155.99
2024-10-02 17:00:00,2024-10-02 18:00:00,11730.37,18292.89,10402.27,5196.36,10427.82,25334.62,81384.33
2024-10-02 18:00:00,2024-10-02 19:00:00,11763.78,18339.98,10239.76,5203.59,10367.05,24051.6,79965.76
2024-10-02 19:00:00,2024-10-02 20:00:00,11901.12,18238.9,10185.92,5228.63,10369.09,23356.26,79279.92
2024-10-02 20:00:00,2024-10-02 21:00:00,11677.69,17468.99,9854.99,5131.79,9994.55,22670.21,76798.22
2024-10-02 21:00:00,2024-10-02 22:00:00,11249.28,16508.79,9372.88,4921.25,9405.51,21461.33,72919.04
2024-10-02 22:00:00,2024-10-02 23:00:00,10678.4,15564.47,8882.76,4651.17,8901.1,20305.25,68983.15
2024-10-02 23:00:00,2024-10-03 00:00:00,10107.98,14840.99,8425.31,4435.13,8491.25,19003.16,65303.82
2024-10-03 00:00:00,2024-10-03 01:00:00,9698.62,14362.89,8016.12,4251.16,8278.04,18074.97,62681.8
2024-10-03 01:00:00,2024-10-03 02:00:00,9346.44,14046.59,7795.24,4153.44,8113.88,17394.61,60850.2
2024-10-03 02:00:00,2024-10-03 03:00:00,9147.59,13903.76,7750.0,4080.1,8010.91,16523.64,59416.0
2024-10-03 03:00:00,2024-10-03 04:00:00,9025.48,14030.35,7713.54,4028.69,8130.16,16212.42,59140.64
2024-10-03 04:00:00,2024-10-03 05:00:00,9137.2,14675.32,7816.49,4119.99,8447.89,16310.22,60507.11
2024-10-03 05:00:00,2024-10-03 06:00:00,9700.62,15976.75,8197.68,4316.84,9116.08,16857.38,64165.35
2024-10-03 06:00:00,2024-10-03 07:00:00,10657.95,17260.45,8927.3,4652.72,9556.25,17760.42,68815.09
2024-10-03 07:00:00,2024-10-03 08:00:00,11247.96,17766.36,9344.45,4769.43,9558.78,17738.68,70425.66
2024-10-03 08:00:00,2024-10-03 09:00:00,11043.27,18021.77,9444.0,4649.66,9517.71,18240.54,70916.95
2024-10-03 09:00:00,2024-10-03 10:00:00,10851.51,18329.62,9510.97,4625.51,9652.18,19164.35,72134.14
2024-10-03 10:00:00,2024-10-03 11:00:00,11013.05,18538.33,9663.16,4698.83,9940.68,20382.62,74236.67
2024-10-03 11:00:00,2024-10-03 12:00:00,10966.2,18768.33,9882.46,4732.23,10079.49,21553.57,75982.28
2024-10-03 12:00:00,2024-10-03 13:00:00,10878.22,19060.85,10196.91,4820.55,10214.32,22623.44,77794.29
2024-10-03 13:00:00,2024-10-03 14:00:00,10750.11,19186.7,10503.83,4937.2,10457.87,23672.04,79507.75
2024-10-03 14:00:00,2024-10-03 15:00:00,10853.31,19249.88,10839.32,5084.32,10616.84,24386.3,81029.97
2024-10-03 15:00:00,2024-10-03 16:00:00,11075.69,19212.87,11118.72,5281.58,10920.96,24584.94,82194.76
2024-10-03 16:00:00,2024-10-03 17:00:00,11257.11,19225.0,11311.2,5465.85,11178.93,24648.72,83086.81
2024-10-03 17:00:00,2024-10-03 18:00:00,11400.38,19007.46,11297.13,5602.97,11197.68,24205.57,82711.19
2024-10-03 18:00:00,2024-10-03 19:00:00,11483.94,18998.82,11050.6,5545.49,11013.85,23530.06,81622.76
2024-10-03 19:00:00,2024-10-03 20:00:00,11605.54,18759.44,10857.52,5486.84,10778.94,23204.6,80692.88
2024-10-03 20:00:00,2024-10-03 21:00:00,11362.85,17917.18,10488.09,5375.23,10335.11,22443.08,77921.54
2024-10-03 21:00:00,2024-10-03 22:00:00,10934.98,16965.72,10029.09,5145.99,9709.3,21516.13,74301.21
2024-10-03 22:00:00,2024-10-03 23:00:00,10448.92,16003.42,9478.9,4835.36,9101.43,20442.26,70310.29
2024-10-03 23:00:00,2024-10-04 00:00:00,9934.85,15205.62,8893.78,4561.71,8731.17,19178.58,66505.71
2024-10-04 00:00:00,2024-10-04 01:00:00,9543.74,14633.46,8477.41,4370.91,8344.96,18366.8,63737.28
2024-10-04 01:00:00,2024-10-04 02:00:00,9305.11,14249.49,8226.66,4270.74,8175.65,17702.9,61930.55
2024-10-04 02:00:00,2024-10-04 03:00:00,9162.9,14074.38,8130.45,4214.74,8087.05,17404.09,61073.61
2024-10-04 03:00:00,2024-10-04 04:00:00,9139.47,14143.52,8041.5,4166.61,8114.61,17175.42,60781.13
2024-10-04 04:00:00,2024-10-04 05:00:00,9248.95,14685.65,8069.33,4216.08,8449.03,17221.08,61890.12
2024-10-04 05:00:00,2024-10-04 06:00:00,9687.64,15825.34,8429.15,4362.89,8933.38,17648.28,64886.68
2024-10-04 06:00:00,2024-10-04 07:00:00,10539.13,17008.9,9054.68,4680.52,9429.32,18474.02,69186.57
2024-10-04 07:00:00,2024-10-04 08:00:00,11068.15,17627.1,9425.07,4851.19,9628.68,18651.43,71251.62
2024-10-04 08:00:00,2024-10-04 09:00:00,10711.9,18070.38,9580.16,4878.79,9776.59,19073.96,72091.78
2024-10-04 09:00:00,2024-10-04 10:00:00,10165.56,18369.62,9703.57,4880.75,9958.65,19726.78,72804.93
2024-10-04 10:00:00,2024-10-04 11:00:00,10130.74,18491.03,9950.32,4872.81,10142.36,20903.86,74491.12
2024-10-04 11:00:00,2024-10-04 12:00:00,10093.33,18505.74,10163.78,4891.17,10362.16,21711.45,75727.63
2024-10-04 12:00:00,2024-10-04 13:00:00,10019.94,18455.11,10406.27,4905.53,10554.46,22632.73,76974.04
2024-10-04 13:00:00,2024-10-04 14:00:00,9970.77,18263.09,10609.74,4995.74,10713.83,23279.84,77833.01
2024-10-04 14:00:00,2024-10-04 15:00:00,9992.21,18063.04,10881.75,5125.95,10885.59,23820.9,78769.44
2024-10-04 15:00:00,2024-10-04 16:00:00,10113.29,17950.36,11133.09,5300.44,11212.95,24042.88,79753.01
2024-10-04 16:00:00,2024-10-04 17:00:00,10344.87,17875.06,11265.51,5500.26,11411.8,24217.67,80615.17
2024-10-04 17:00:00,2024-10-04 18:00:00,10883.49,17700.81,11250.23,5538.14,11149.06,23688.64,80210.37
2024-10-04 18:00:00,2024-10-04 19:00:00,11203.94,17634.77,10766.37,5474.03,10981.09,23015.3,79075.5
2024-10-04 19:00:00,2024-10-04 20:00:00,11300.56,17391.55,10575.65,5420.65,10757.6,22407.05,77853.06
2024-10-04 20:00:00,2024-10-04 21:00:00,11075.29,16774.78,10214.54,5249.9,10259.41,21763.33,75337.25
2024-10-04 21:00:00,2024-10-04 22:00:00,10754.33,15927.42,9866.43,5033.29,9690.14,21036.27,72307.88
2024-10-04 22:00:00,2024-10-04 23:00:00,10385.06,14987.52,9393.74,4786.8,9180.94,20112.59,68846.65
2024-10-04 23:00:00,2024-10-05 00:00:00,9930.41,14222.23,8849.65,4518.06,8666.3,19289.53,65476.18
2024-10-05 00:00:00,2024-10-05 01:00:00,9600.51,13693.6,8446.93,4293.05,8221.29,18476.37,62731.75
2024-10-05 01:00:00,2024-10-05 02:00:00,9378.79,13356.13,8190.98,4149.42,7986.92,17860.95,60923.19
2024-10-05 02:00:00,2024-10-05 03:00:00,9207.59,13159.45,8007.0,4050.83,7827.87,17282.3,59535.04
2024-10-05 03:00:00,2024-10-05 04:00:00,9094.22,13090.85,7857.29,4008.72,7743.08,17152.9,58947.06
2024-10-05 04:00:00,2024-10-05 05:00:00,9114.37,13264.75,7849.54,3991.47,7789.18,16996.75,59006.06
2024-10-05 05:00:00,2024-10-05 06:00:00,9281.68,13697.58,7909.72,4048.41,7938.23,17102.18,59977.8
2024-10-05 06:00:00,2024-10-05 07:00:00,9626.67,14266.14,8199.74,4185.76,8220.42,17253.17,61751.9
2024-10-05 07:00:00,2024-10-05 08:00:00,9972.35,14735.1,8356.72,4275.65,8487.69,17491.04,63318.55
2024-10-05 08:00:00,2024-10-05 09:00:00,9952.64,15143.15,8685.23,4360.37,8739.13,18097.54,64978.06
2024-10-05 09:00:00,2024-10-05 10:00:00,9662.22,15474.33,9049.28,4428.19,8927.91,19184.4,66726.33
2024-10-05 10:00:00,2024-10-05 11:00:00,9644.89,15618.38,9540.85,4580.28,9210.77,20309.86,68905.03
2024-10-05 11:00:00,2024-10-05 12:00:00,9717.45,15732.36,10126.96,4812.85,9651.64,21518.17,71559.43
2024-10-05 12:00:00,2024-10-05 13:00:00,9883.42,15789.07,10654.43,5088.03,10084.86,22792.41,74292.22
2024-10-05 13:00:00,2024-10-05 14:00:00,10190.1,15805.47,11234.07,5358.35,10416.32,23849.88,76854.19
2024-10-05 14:00:00,2024-10-05 15:00:00,10567.94,15934.04,11752.5,5620.04,10896.34,24626.83,79397.69
2024-10-05 15:00:00,2024-10-05 16:00:00,10885.89,16166.44,12133.81,5841.56,11287.5,25182.54,81497.74
2024-10-05 16:00:00,2024-10-05 17:00:00,10976.12,16474.31,12342.88,6045.97,11499.71,25133.84,82472.83
2024-10-05 17:00:00,2024-10-05 18:00:00,11049.82,16629.12,12228.88,6115.27,11260.36,24443.01,81726.46
2024-10-05 18:00:00,2024-10-05 19:00:00,11176.26,16774.98,11774.51,5965.08,10930.63,23576.98,80198.44
2024-10-05 19:00:00,2024-10-05 20:00:00,11230.66,16676.89,11366.71,5825.73,10676.39,23052.58,78828.96
2024-10-05 20:00:00,2024-10-05 21:00:00,10999.58,16192.21,10880.15,5609.07,10210.55,22177.47,76069.03
2024-10-05 21:00:00,2024-10-05 22:00:00,10627.8,15533.78,10339.94,5376.48,9717.79,21210.51,72806.3
2024-10-05 22:00:00,2024-10-05 23:00:00,10216.14,14840.37,9781.0,5092.68,9263.47,20239.59,69433.25
2024-10-05 23:00:00,2024-10-06 00:00:00,9804.67,14208.34,9204.86,4798.13,8666.39,19297.25,65979.64
2024-10-06 00:00:00,2024-10-06 01:00:00,9495.98,13726.35,8730.46,4568.81,8384.73,18447.26,63353.59
2024-10-06 01:00:00,2024-10-06 02:00:00,9285.83,13386.07,8412.95,4394.68,8188.2,17826.24,61493.97
2024-10-06 02:00:00,2024-10-06 03:00:00,9148.93,13124.38,8135.45,4267.14,8022.01,17281.78,59979.69
2024-10-06 03:00:00,2024-10-06 04:00:00,9046.33,12998.16,7977.86,4189.2,7912.38,16949.88,59073.81
2024-10-06 04:00:00,2024-10-06 05:00:00,9046.31,13032.11,7879.22,4115.19,8003.8,16733.39,58810.02
2024-10-06 05:00:00,2024-10-06 06:00:00,9168.68,13293.5,7908.41,4113.31,8090.54,16725.91,59300.35
2024-10-06 06:00:00,2024-10-06 07:00:00,9446.15,13668.43,8085.26,4174.46,8285.27,16786.58,60446.15
2024-10-06 07:00:00,2024-10-06 08:00:00,9762.69,14035.16,8233.79,4225.01,8538.59,16901.75,61696.99
2024-10-06 08:00:00,2024-10-06 09:00:00,9917.47,14572.15,8588.72,4337.83,8968.7,17753.96,64138.83
2024-10-06 09:00:00,2024-10-06 10:00:00,9738.37,15049.98,8911.72,4450.07,9397.44,19119.73,66667.31
2024-10-06 10:00:00,2024-10-06 11:00:00,9406.7,15422.31,9150.51,4578.11,10001.18,20729.16,69287.97
2024-10-06 11:00:00,2024-10-06 12:00:00,9121.29,15771.52,9359.36,4747.84,10490.39,22192.97,71683.37
2024-10-06 12:00:00,2024-10-06 13:00:00,9208.59,15942.03,9602.77,4929.47,10873.21,23630.68,74186.75
2024-10-06 13:00:00,2024-10-06 14:00:00,9206.79,16043.66,9808.9,5064.35,11123.7,24725.52,75972.92
2024-10-06 14:00:00,2024-10-06 15:00:00,9215.58,16174.01,10035.89,5183.61,11378.28,25549.43,77536.8
2024-10-06 15:00:00,2024-10-06 16:00:00,9318.62,16380.86,10140.25,5311.31,11546.44,26036.09,78733.57
2024-10-06 16:00:00,2024-10-06 17:00:00,9670.01,16615.91,10303.26,5417.89,11533.93,26202.11,79743.11
2024-10-06 17:00:00,2024-10-06 18:00:00,10378.73,16614.21,10310.23,5505.07,11331.25,25778.47,79917.96
2024-10-06 18:00:00,2024-10-06 19:00:00,10874.96,16795.7,10027.32,5400.16,10995.79,24724.39,78818.32
2024-10-06 19:00:00,2024-10-06 20:00:00,11117.75,16709.38,9879.4,5317.61,10655.51,24201.45,77881.1
2024-10-06 20:00:00,2024-10-06 21:00:00,10863.67,15974.98,9521.46,5065.59,9983.43,23116.57,74525.7
2024-10-06 21:00:00,2024-10-06 22:00:00,10400.37,15190.27,9016.33,4778.58,9392.33,21957.38,70735.26
2024-10-06 22:00:00,2024-10-06 23:00:00,9880.11,14525.04,8499.67,4484.99,8837.07,20651.61,66878.49
2024-10-06 23:00:00,2024-10-07 00:00:00,9431.15,13931.69,8036.36,4243.88,8358.82,19424.34,63426.24
2024-10-07 00:00:00,2024-10-07 01:00:00,9184.8,13563.04,7702.91,4097.25,8076.14,18447.85,61071.99
2024-10-07 01:00:00,2024-10-07 02:00:00,9005.95,13319.5,7511.89,3990.04,7929.65,17747.99,59505.02
2024-10-07 02:00:00,2024-10-07 03:00:00,8906.09,13241.44,7398.95,3927.11,7927.78,17298.2,58699.57
2024-10-07 03:00:00,2024-10-07 04:00:00,8926.01,13499.87,7400.87,3916.77,7965.56,16900.22,58609.3
2024-10-07 04:00:00,2024-10-07 05:00:00,9165.28,14228.82,7566.16,3963.4,8224.03,16879.22,60026.91
2024-10-07 05:00:00,2024-10-07 06:00:00,9758.31,15605.89,7958.57,4162.32,8852.01,17338.9,63676.0
2024-10-07 06:00:00,2024-10-07 07:00:00,10706.82,16982.05,8707.42,4482.83,9380.02,18088.23,68347.37
2024-10-07 07:00:00,2024-10-07 08:00:00,11289.19,17541.8,9152.08,4593.91,9492.45,18191.57,70261.0
2024-10-07 08:00:00,2024-10-07 09:00:00,11207.85,17736.44,9235.45,4520.62,9491.05,18826.37,71017.78
2024-10-07 09:00:00,2024-10-07 10:00:00,10998.19,17775.65,9384.13,4505.32,9692.06,19711.97,72067.32
2024-10-07 10:00:00,2024-10-07 11:00:00,10804.72,17796.3,9502.25,4500.14,9774.08,20872.08,73249.57
2024-10-07 11:00:00,2024-10-07 12:00:00,10713.79,17994.52,9506.07,4559.07,9874.47,21949.85,74597.77
2024-10-07 12:00:00,2024-10-07 13:00:00,10649.83,18149.98,9649.44,4588.85,10037.29,23208.32,76283.71
2024-10-07 13:00:00,2024-10-07 14:00:00,10630.95,18187.17,9765.3,4654.78,10216.64,24143.76,77598.6
2024-10-07 14:00:00,2024-10-07 15:00:00,10710.03,18015.7,9900.81,4705.25,10159.56,24717.73,78209.08
2024-10-07 15:00:00,2024-10-07 16:00:00,10635.21,17876.32,9989.49,4795.42,10249.25,25212.56,78758.25
2024-10-07 16:00:00,2024-10-07 17:00:00,10933.87,17898.48,10109.19,4974.49,10361.54,25211.02,79488.59
2024-10-07 17:00:00,2024-10-07 18:00:00,11589.91,17900.2,10167.78,5117.32,10326.41,24549.35,79650.97
2024-10-07 18:00:00,2024-10-07 19:00:00,11854.91,18122.81,10107.32,5138.78,10289.35,23738.11,79251.28
2024-10-07 19:00:00,2024-10-07 20:00:00,11896.3,17939.11,10079.91,5145.87,10116.78,23238.43,78416.4
2024-10-07 20:00:00,2024-10-07 21:00:00,11566.4,17208.52,9656.6,4973.19,9717.56,22263.26,75385.53
2024-10-07 21:00:00,2024-10-07 22:00:00,10955.64,16252.33,9165.38,4764.98,9252.11,21246.77,71637.21
2024-10-07 22:00:00,2024-10-07 23:00:00,10501.85,15389.0,8679.26,4481.48,8705.87,19945.04,67702.5
2024-10-07 23:00:00,2024-10-08 00:00:00,10021.8,14689.53,8176.13,4265.97,8323.42,18727.02,64203.87
2024-10-08 00:00:00,2024-10-08 01:00:00,9686.42,14227.65,7893.4,4106.04,8104.5,17739.98,61757.99
2024-10-08 01:00:00,2024-10-08 02:00:00,9456.64,13897.02,7716.1,4012.04,8046.78,17025.59,60154.17
2024-10-08 02:00:00,2024-10-08 03:00:00,9324.35,13749.13,7626.53,3954.64,7921.5,16555.46,59131.61
2024-10-08 03:00:00,2024-10-08 04:00:00,9324.49,13882.2,7623.1,3967.16,7943.8,16128.34,58869.09
2024-10-08 04:00:00,2024-10-08 05:00:00,9477.4,14565.01,7750.39,4061.46,8327.08,16009.62,60190.96
2024-10-08 05:00:00,2024-10-08 06:00:00,10022.57,15907.89,8136.56,4293.1,8915.28,16426.68,63702.08
2024-10-08 06:00:00,2024-10-08 07:00:00,10930.65,17223.85,8879.84,4634.77,9376.61,17093.6,68139.32
2024-10-08 07:00:00,2024-10-08 08:00:00,11434.06,17753.2,9289.72,4754.96,9465.39,17181.43,69878.76
2024-10-08 08:00:00,2024-10-08 09:00:00,11104.69,17841.38,9318.68,4631.0,9462.1,17398.13,69755.98
2024-10-08 09:00:00,2024-10-08 10:00:00,10530.93,17998.61,9340.91,4566.46,9522.22,17873.44,69832.57
2024-10-08 10:00:00,2024-10-08 11:00:00,10449.12,18221.13,9501.28,4524.73,9510.33,18482.3,70688.89
2024-10-08 11:00:00,2024-10-08 12:00:00,10506.44,18317.36,9575.38,4530.73,9689.13,19212.09,71831.13
2024-10-08 12:00:00,2024-10-08 13:00:00,10614.28,18427.69,9694.43,4570.75,9752.98,19834.16,72894.29
2024-10-08 13:00:00,2024-10-08 14:00:00,10763.83,18372.51,9813.57,4630.03,9821.28,20693.67,74094.89
2024-10-08 14:00:00,2024-10-08 15:00:00,10771.62,18160.68,9929.13,4679.87,9769.54,21346.79,74657.63
2024-10-08 15:00:00,2024-10-08 16:00:00,10885.05,18030.96,10032.01,4767.83,9815.91,21840.99,75372.75
2024-10-08 16:00:00,2024-10-08 17:00:00,11224.13,18027.26,10147.34,4946.09,9894.57,22137.18,76376.57
2024-10-08 17:00:00,2024-10-08 18:00:00,11695.47,18094.14,10181.93,5154.01,9963.7,21700.23,76789.48
2024-10-08 18:00:00,2024-10-08 19:00:00,11980.89,18371.7,10130.47,5216.97,10029.08,20926.84,76655.95
2024-10-08 19:00:00,2024-10-08 20:00:00,11926.54,18180.18,10082.79,5197.14,9938.16,20750.1,76074.91
2024-10-08 20:00:00,2024-10-08 21:00:00,11673.58,17465.77,9799.16,5058.94,9544.02,20006.51,73547.98
2024-10-08 21:00:00,2024-10-08 22:00:00,11197.49,16568.82,9381.44,4868.78,9025.27,18941.55,69983.35
2024-10-08 22:00:00,2024-10-08 23:00:00,10678.21,15618.65,8906.51,4596.81,8618.58,17873.0,66291.76
2024-10-08 23:00:00,2024-10-09 00:00:00,10154.15,14970.02,8401.74,4370.82,8286.18,16725.69,62908.6
2024-10-09 00:00:00,2024-10-09 01:00:00,9779.57,14535.7,8149.92,4213.85,8092.23,15978.73,60750.0
2024-10-09 01:00:00,2024-10-09 02:00:00,9526.1,14210.35,7933.98,4105.69,7918.54,15461.25,59155.91
2024-10-09 02:00:00,2024-10-09 03:00:00,9370.3,14103.41,7747.41,4075.52,7919.76,15115.51,58331.91
2024-10-09 03:00:00,2024-10-09 04:00:00,9325.81,14235.19,7776.07,4065.36,7969.2,14938.09,58309.72
2024-10-09 04:00:00,2024-10-09 05:00:00,9451.08,14888.69,7878.32,4115.99,8295.97,15055.03,59685.08
2024-10-09 05:00:00,2024-10-09 06:00:00,9923.63,16261.09,8266.77,4344.92,8774.03,15397.79,62968.23
2024-10-09 06:00:00,2024-10-09 07:00:00,10821.25,17584.37,8946.82,4694.8,9223.45,16370.11,67640.8
2024-10-09 07:00:00,2024-10-09 08:00:00,11326.46,18010.93,9309.79,4810.99,9327.39,16505.8,69291.36
2024-10-09 08:00:00,2024-10-09 09:00:00,11008.18,18064.47,9412.83,4708.42,9240.27,16590.21,69024.38
2024-10-09 09:00:00,2024-10-09 10:00:00,10524.79,18028.32,9518.7,4629.24,9349.12,17091.1,69141.27
2024-10-09 10:00:00,2024-10-09 11:00:00,10494.0,18138.03,9753.76,4600.49,9462.9,17667.62,70116.8
2024-10-09 11:00:00,2024-10-09 12:00:00,10571.44,18232.54,9852.09,4639.34,9670.47,18419.06,71384.94
2024-10-09 12:00:00,2024-10-09 13:00:00,10716.18,18288.83,10050.67,4709.57,9924.32,19399.85,73089.42
2024-10-09 13:00:00,2024-10-09 14:00:00,10799.2,18200.21,10260.88,4831.11,9952.44,20559.09,74602.93
2024-10-09 14:00:00,2024-10-09 15:00:00,10871.88,17990.45,10505.69,4938.86,10084.63,21538.21,75929.72
2024-10-09 15:00:00,2024-10-09 16:00:00,11023.98,17815.77,10688.08,5108.83,10311.02,22394.73,77342.41
2024-10-09 16:00:00,2024-10-09 17:00:00,11288.97,17893.36,10861.85,5318.63,10396.67,22935.27,78694.75
2024-10-09 17:00:00,2024-10-09 18:00:00,11702.24,18052.74,10828.16,5418.02,10347.39,22559.31,78907.86
2024-10-09 18:00:00,2024-10-09 19:00:00,11895.6,18300.16,10609.39,5419.98,10307.39,21692.38,78224.9
2024-10-09 19:00:00,2024-10-09 20:00:00,11993.56,18074.28,10476.06,5370.12,10264.99,21373.36,77552.37
2024-10-09 20:00:00,2024-10-09 21:00:00,11686.63,17402.03,10068.2,5254.94,9862.55,20560.3,74834.65
2024-10-09 21:00:00,2024-10-09 22:00:00,11240.78,16535.26,9543.47,5025.43,9342.47,19693.97,71381.38
2024-10-09 22:00:00,2024-10-09 23:00:00,10707.45,15668.46,8974.72,4732.85,8891.69,18513.33,67488.5
2024-10-09 23:00:00,2024-10-10 00:00:00,10197.65,15046.17,8510.99,4477.52,8551.97,17377.33,64161.63
2024-10-10 00:00:00,2024-10-10 01:00:00,9878.83,14581.85,8141.56,4292.44,8293.31,16622.77,61810.76
2024-10-10 01:00:00,2024-10-10 02:00:00,9649.45,14314.61,7946.48,4217.88,8156.89,15986.49,60271.8
2024-10-10 02:00:00,2024-10-10 03:00:00,9452.6,14214.2,7797.85,4137.6,8019.34,15664.49,59286.08
2024-10-10 03:00:00,2024-10-10 04:00:00,9434.6,14332.01,7774.98,4119.59,8094.34,15464.73,59220.25
2024-10-10 04:00:00,2024-10-10 05:00:00,9593.8,15044.1,7850.79,4205.42,8493.07,15547.42,60734.6
2024-10-10 05:00:00,2024-10-10 06:00:00,10083.42,16343.54,8293.29,4373.96,8945.2,15953.93,63993.34
2024-10-10 06:00:00,2024-10-10 07:00:00,10959.37,17692.6,9013.81,4704.28,9495.28,16934.76,68800.1
2024-10-10 07:00:00,2024-10-10 08:00:00,11474.21,18199.0,9407.99,4817.44,9566.63,17176.6,70641.87
2024-10-10 08:00:00,2024-10-10 09:00:00,11289.72,18186.38,9489.35,4689.43,9660.21,17505.13,70820.22
2024-10-10 09:00:00,2024-10-10 10:00:00,10789.44,18282.39,9525.7,4619.99,9695.29,17926.72,70839.53
2024-10-10 10:00:00,2024-10-10 11:00:00,10664.05,18260.2,9776.02,4648.15,9749.54,18810.0,71907.96
2024-10-10 11:00:00,2024-10-10 12:00:00,10874.51,18328.66,10013.82,4735.37,9810.02,19691.42,73453.8
2024-10-10 12:00:00,2024-10-10 13:00:00,11123.32,18399.11,10273.6,4923.42,10003.54,20686.15,75409.14
2024-10-10 13:00:00,2024-10-10 14:00:00,11397.23,18314.31,10610.21,5080.42,10074.75,21674.59,77151.51
2024-10-10 14:00:00,2024-10-10 15:00:00,11564.23,18138.51,10974.4,5295.73,10077.34,22591.94,78642.15
2024-10-10 15:00:00,2024-10-10 16:00:00,11714.13,18018.6,10992.16,5394.88,10237.13,23232.71,79589.61
2024-10-10 16:00:00,2024-10-10 17:00:00,11942.01,18034.94,11125.48,5598.33,10478.54,23406.96,80586.26
2024-10-10 17:00:00,2024-10-10 18:00:00,12227.57,18073.84,11054.56,5722.56,10440.46,22844.83,80363.82
2024-10-10 18:00:00,2024-10-10 19:00:00,12341.27,18283.69,10911.71,5674.03,10448.16,22042.94,79701.8
2024-10-10 19:00:00,2024-10-10 20:00:00,12442.09,18088.22,10807.26,5603.18,10217.38,21500.76,78658.89
2024-10-10 20:00:00,2024-10-10 21:00:00,12145.4,17396.47,10464.55,5420.39,9886.93,20696.08,76009.82
2024-10-10 21:00:00,2024-10-10 22:00:00,11714.75,16472.91,9961.37,5193.31,9422.94,19740.36,72505.64
2024-10-10 22:00:00,2024-10-10 23:00:00,11225.86,15612.78,9345.09,4867.85,8820.55,18565.38,68437.51
2024-10-10 23:00:00,2024-10-11 00:00:00,10612.97,14878.5,8835.53,4615.7,8481.66,17446.86,64871.22
2024-10-11 00:00:00,2024-10-11 01:00:00,10185.53,14390.87,8479.22,4431.46,8275.83,16390.18,62153.09
2024-10-11 01:00:00,2024-10-11 02:00:00,9911.71,14124.84,8265.52,4306.35,8162.66,15884.16,60655.24
2024-10-11 02:00:00,2024-10-11 03:00:00,9702.88,13988.17,8098.13,4250.42,8115.4,15596.03,59751.03
2024-10-11 03:00:00,2024-10-11 04:00:00,9634.02,14121.65,8012.4,4213.36,8098.39,15501.76,59581.58
2024-10-11 04:00:00,2024-10-11 05:00:00,9750.2,14638.81,8048.7,4267.32,8348.02,15406.93,60459.98
2024-10-11 05:00:00,2024-10-11 06:00:00,10181.94,15790.11,8364.02,4438.71,8924.91,15831.2,63530.89
2024-10-11 06:00:00,2024-10-11 07:00:00,10934.91,16998.61,8989.83,4704.82,9463.08,16743.22,67834.47
2024-10-11 07:00:00,2024-10-11 08:00:00,11522.27,17582.13,9386.79,4820.72,9647.07,17000.38,69959.36
2024-10-11 08:00:00,2024-10-11 09:00:00,11531.21,17685.35,9553.03,4808.9,9618.9,17322.74,70520.13
2024-10-11 09:00:00,2024-10-11 10:00:00,11274.77,17927.69,9673.43,4765.39,9603.47,17938.66,71183.41
