timestamp_begin_pt,timestamp_end_pt,SCE,VEA,PGAE,SDGE,System Total
2024-03-29 18:00:00,2024-03-29 19:00:00,10978.00,120,11469.00,1885,24452
2024-03-29 19:00:00,2024-03-29 20:00:00,10832.00,87,10874.00,1482,23275
2024-03-29 20:00:00,2024-03-29 21:00:00,10712.00,82,10512.00,1213,22519
2024-03-29 21:00:00,2024-03-29 22:00:00,10199.00,110,10825.00,1080,22214
2024-03-29 22:00:00,2024-03-29 23:00:00,10092.00,65,10806.00,1081,22044
2024-03-29 23:00:00,2024-03-30 00:00:00,9155.00,83,11108.00,986,21332
2024-03-30 00:00:00,2024-03-30 01:00:00,8586.00,50,11238.00,968,20842
2024-03-30 01:00:00,2024-03-30 02:00:00,8673.00,49,11164.00,1225,21111
2024-03-30 02:00:00,2024-03-30 03:00:00,9305.00,59,11098.00,1592,22054
2024-03-30 03:00:00,2024-03-30 04:00:00,9986.00,57,11544.00,2053,23640
2024-03-30 04:00:00,2024-03-30 05:00:00,10689.00,61,11930.00,2301,24981
2024-03-30 05:00:00,2024-03-30 06:00:00,10731.00,60,11911.00,2289,24991
2024-03-30 06:00:00,2024-03-30 07:00:00,10634.00,58,11393.00,2229,24314
2024-03-30 07:00:00,2024-03-30 08:00:00,10244.00,57,10730.00,2105,23136
2024-03-30 08:00:00,2024-03-30 09:00:00,10031.00,54,10073.00,1999,22157
2024-03-30 09:00:00,2024-03-30 10:00:00,9371.00,52,9828.00,1987,21238
2024-03-30 10:00:00,2024-03-30 11:00:00,9005.00,52,9557.00,1909,20523
2024-03-30 11:00:00,2024-03-30 12:00:00,8814.00,52,9158.00,1825,19849
2024-03-30 12:00:00,2024-03-30 13:00:00,8804.00,53,9118.00,1818,19793
2024-03-30 13:00:00,2024-03-30 14:00:00,8748.00,54,9031.00,1758,19591
2024-03-30 14:00:00,2024-03-30 15:00:00,8830.00,57,9141.00,1829,19857
2024-03-30 15:00:00,2024-03-30 16:00:00,9084.00,63,9531.00,1844,20522
2024-03-30 16:00:00,2024-03-30 17:00:00,9451.00,66,9814.00,1848,21179
2024-03-30 17:00:00,2024-03-30 18:00:00,10350.00,68,9725.00,1986,22129
2024-03-30 18:00:00,2024-03-30 19:00:00,10476.00,70,9208.00,2277,22031
2024-03-30 19:00:00,2024-03-30 20:00:00,11040.00,71,8124.00,2520,21755
2024-03-30 20:00:00,2024-03-30 21:00:00,11295.00,72,7733.00,2415,21515
2024-03-30 21:00:00,2024-03-30 22:00:00,11356.00,75,7517.00,2278,21226
2024-03-30 22:00:00,2024-03-30 23:00:00,11102.00,77,7284.00,2167,20630
2024-03-30 23:00:00,2024-03-31 00:00:00,10265.00,75,7252.00,1966,19558
2024-03-31 00:00:00,2024-03-31 01:00:00,9761.00,76,7727.00,1928,19492
2024-03-31 01:00:00,2024-03-31 02:00:00,9294.00,77,8035.00,1944,19350
2024-03-31 02:00:00,2024-03-31 03:00:00,9666.00,76,9354.00,2120,21216
2024-03-31 03:00:00,2024-03-31 04:00:00,10093.00,80,10285.00,2271,22729
2024-03-31 04:00:00,2024-03-31 05:00:00,10658.00,83,10637.00,2436,23814
2024-03-31 05:00:00,2024-03-31 06:00:00,10697.00,82,10856.00,2428,24063
2024-03-31 06:00:00,2024-03-31 07:00:00,10690.00,79,10557.00,2351,23677
2024-03-31 07:00:00,2024-03-31 08:00:00,10353.00,75,10093.00,2222,22743
2024-03-31 08:00:00,2024-03-31 09:00:00,9898.00,71,9558.00,2109,21636
2024-03-31 09:00:00,2024-03-31 10:00:00,9490.00,68,9343.00,2076,20977
2024-03-31 10:00:00,2024-03-31 11:00:00,9237.00,67,9087.00,1991,20382
2024-03-31 11:00:00,2024-03-31 12:00:00,9002.00,66,8844.00,1962,19874
2024-03-31 12:00:00,2024-03-31 13:00:00,8833.00,67,8676.00,1888,19464
2024-03-31 13:00:00,2024-03-31 14:00:00,8743.00,69,8682.00,1874,19368
2024-03-31 14:00:00,2024-03-31 15:00:00,8742.00,73,8812.00,1857,19484
2024-03-31 15:00:00,2024-03-31 16:00:00,8844.00,78,9162.00,1881,19965
2024-03-31 16:00:00,2024-03-31 17:00:00,8938.00,81,9371.00,1909,20299
2024-03-31 17:00:00,2024-03-31 18:00:00,9391.00,92,9582.00,1884,20949
2024-03-31 18:00:00,2024-03-31 19:00:00,9642.00,96,8699.00,1896,20333
2024-03-31 19:00:00,2024-03-31 20:00:00,10097.00,122,7388.00,1669,19276
2024-03-31 20:00:00,2024-03-31 21:00:00,10295.00,119,6409.00,1556,18379
2024-03-31 21:00:00,2024-03-31 22:00:00,10603.00,111,5990.00,1551,18255
2024-03-31 22:00:00,2024-03-31 23:00:00,9880.00,98,6043.00,1617,17638
2024-03-31 23:00:00,2024-04-01 00:00:00,9698.00,78,6198.00,1667,17641
2024-04-01 00:00:00,2024-04-01 01:00:00,19004.00,94,14048.00,2796,35942
2024-04-01 01:00:00,2024-04-01 02:00:00,8827.00,50,7277.00,1563,17717
2024-04-01 02:00:00,2024-04-01 03:00:00,8624.00,52,8319.00,1820,18815
2024-04-01 03:00:00,2024-04-01 04:00:00,9077.00,56,9301.00,2120,20554
2024-04-01 04:00:00,2024-04-01 05:00:00,10042.00,63,10219.00,2316,22640
2024-04-01 05:00:00,2024-04-01 06:00:00,10309.00,63,10448.00,2310,23130
2024-04-01 06:00:00,2024-04-01 07:00:00,10165.00,62,10237.00,2233,22697
2024-04-01 07:00:00,2024-04-01 08:00:00,9731.00,60,9706.00,2095,21592
2024-04-01 08:00:00,2024-04-01 09:00:00,9284.00,57,9013.00,1976,20330
2024-04-01 09:00:00,2024-04-01 10:00:00,8916.00,57,8969.00,1973,19915
2024-04-01 10:00:00,2024-04-01 11:00:00,8733.00,58,8702.00,1896,19389
2024-04-01 11:00:00,2024-04-01 12:00:00,8719.00,58,8700.00,1832,19309
2024-04-01 12:00:00,2024-04-01 13:00:00,8720.00,60,8756.00,1808,19344
2024-04-01 13:00:00,2024-04-01 14:00:00,8860.00,65,8947.00,1856,19728
2024-04-01 14:00:00,2024-04-01 15:00:00,9407.00,70,9523.00,1898,20898
2024-04-01 15:00:00,2024-04-01 16:00:00,10271.00,73,10381.00,2093,22818
2024-04-01 16:00:00,2024-04-01 17:00:00,10607.00,73,10954.00,2215,23849
2024-04-01 17:00:00,2024-04-01 18:00:00,10366.00,82,10616.00,1937,23001
2024-04-01 18:00:00,2024-04-01 19:00:00,9845.00,107,9489.00,1605,21046
2024-04-01 19:00:00,2024-04-01 20:00:00,9475.00,120,8305.00,1434,19334
2024-04-01 20:00:00,2024-04-01 21:00:00,10036.00,115,7758.00,1193,19102
2024-04-01 21:00:00,2024-04-01 22:00:00,10266.00,111,6994.00,1071,18442
2024-04-01 22:00:00,2024-04-01 23:00:00,10557.00,65,6810.00,1228,18660
2024-04-01 23:00:00,2024-04-02 00:00:00,10369.00,68,6722.00,1233,18392
2024-04-02 00:00:00,2024-04-02 01:00:00,10218.00,46,7217.00,1110,18591
2024-04-02 01:00:00,2024-04-02 02:00:00,9291.00,50,7866.00,1421,18628
2024-04-02 02:00:00,2024-04-02 03:00:00,9774.00,59,8993.00,1680,20506
2024-04-02 03:00:00,2024-04-02 04:00:00,10171.00,56,10478.00,2156,22861
2024-04-02 04:00:00,2024-04-02 05:00:00,10949.00,62,11227.00,2389,24627
2024-04-02 05:00:00,2024-04-02 06:00:00,11097.00,62,10962.00,2379,24500
2024-04-02 06:00:00,2024-04-02 07:00:00,10854.00,59,10438.00,2292,23643
2024-04-02 07:00:00,2024-04-02 08:00:00,10310.00,57,9714.00,2123,22204
2024-04-02 08:00:00,2024-04-02 09:00:00,9757.00,55,9172.00,1971,20955
2024-04-02 09:00:00,2024-04-02 10:00:00,9327.00,54,9350.00,1970,20701
2024-04-02 10:00:00,2024-04-02 11:00:00,8991.00,54,9413.00,1946,20404
2024-04-02 11:00:00,2024-04-02 12:00:00,8897.00,55,9049.00,1833,19834
2024-04-02 12:00:00,2024-04-02 13:00:00,8813.00,56,8936.00,1828,19633
2024-04-02 13:00:00,2024-04-02 14:00:00,9071.00,61,9115.00,1835,20082
2024-04-02 14:00:00,2024-04-02 15:00:00,9645.00,67,9660.00,1958,21330
2024-04-02 15:00:00,2024-04-02 16:00:00,10368.00,74,10445.00,2207,23094
2024-04-02 16:00:00,2024-04-02 17:00:00,10358.00,77,10977.00,2222,23634
2024-04-02 17:00:00,2024-04-02 18:00:00,10619.00,128,10248.00,2165,23160
2024-04-02 18:00:00,2024-04-02 19:00:00,11074.00,120,9336.00,1904,22434
2024-04-02 19:00:00,2024-04-02 20:00:00,10586.00,62,8364.00,1774,20786
2024-04-02 20:00:00,2024-04-02 21:00:00,10908.00,53,7934.00,1465,20360
2024-04-02 21:00:00,2024-04-02 22:00:00,11009.00,108,8109.00,1070,20296
2024-04-02 22:00:00,2024-04-02 23:00:00,10957.00,94,8066.00,943,20060
2024-04-02 23:00:00,2024-04-03 00:00:00,10033.00,81,8058.00,1080,19252
2024-04-03 00:00:00,2024-04-03 01:00:00,9095.00,47,7694.00,1241,18077
2024-04-03 01:00:00,2024-04-03 02:00:00,9143.00,50,8128.00,1559,18880
2024-04-03 02:00:00,2024-04-03 03:00:00,9883.00,53,9292.00,1861,21089
2024-04-03 03:00:00,2024-04-03 04:00:00,10564.00,55,10565.00,2185,23369
2024-04-03 04:00:00,2024-04-03 05:00:00,11253.00,59,11289.00,2395,24996
2024-04-03 05:00:00,2024-04-03 06:00:00,11250.00,58,11530.00,2316,25154
2024-04-03 06:00:00,2024-04-03 07:00:00,10901.00,55,10555.00,2230,23741
2024-04-03 07:00:00,2024-04-03 08:00:00,10392.00,52,9967.00,2159,22570
2024-04-03 08:00:00,2024-04-03 09:00:00,9913.00,49,9765.00,2044,21771
2024-04-03 09:00:00,2024-04-03 10:00:00,9340.00,47,9577.00,2004,20968
2024-04-03 10:00:00,2024-04-03 11:00:00,8989.00,47,9504.00,1988,20528
2024-04-03 11:00:00,2024-04-03 12:00:00,8812.00,49,9174.00,1961,19996
2024-04-03 12:00:00,2024-04-03 13:00:00,8645.00,51,9372.00,1920,19988
2024-04-03 13:00:00,2024-04-03 14:00:00,8806.00,55,9105.00,1831,19797
2024-04-03 14:00:00,2024-04-03 15:00:00,9322.00,62,9528.00,1910,20822
2024-04-03 15:00:00,2024-04-03 16:00:00,10136.00,69,10430.00,2099,22734
2024-04-03 16:00:00,2024-04-03 17:00:00,10357.00,74,11086.00,2215,23732
2024-04-03 17:00:00,2024-04-03 18:00:00,10814.00,96,10712.00,1983,23605
2024-04-03 18:00:00,2024-04-03 19:00:00,10858.00,89,9859.00,1657,22463
2024-04-03 19:00:00,2024-04-03 20:00:00,11008.00,84,9089.00,1485,21666
2024-04-03 20:00:00,2024-04-03 21:00:00,11630.00,81,8337.00,1280,21328
2024-04-03 21:00:00,2024-04-03 22:00:00,11764.00,108,7774.00,1151,20797
2024-04-03 22:00:00,2024-04-03 23:00:00,11557.00,86,7559.00,1101,20303
2024-04-03 23:00:00,2024-04-04 00:00:00,10670.00,61,7791.00,1247,19769
2024-04-04 00:00:00,2024-04-04 01:00:00,10131.00,48,8456.00,1329,19964
2024-04-04 01:00:00,2024-04-04 02:00:00,9769.00,52,9149.00,1577,20547
2024-04-04 02:00:00,2024-04-04 03:00:00,10219.00,55,10283.00,1868,22425
2024-04-04 03:00:00,2024-04-04 04:00:00,10686.00,56,11306.00,2178,24226
2024-04-04 04:00:00,2024-04-04 05:00:00,11293.00,60,11967.00,2414,25734
2024-04-04 05:00:00,2024-04-04 06:00:00,11257.00,59,11831.00,2392,25539
2024-04-04 06:00:00,2024-04-04 07:00:00,11051.00,56,11297.00,2292,24696
2024-04-04 07:00:00,2024-04-04 08:00:00,10533.00,52,10575.00,2125,23285
2024-04-04 08:00:00,2024-04-04 09:00:00,9998.00,50,9895.00,1970,21913
2024-04-04 09:00:00,2024-04-04 10:00:00,9562.00,48,9563.00,2024,21197
2024-04-04 10:00:00,2024-04-04 11:00:00,9179.00,46,9376.00,2003,20604
2024-04-04 11:00:00,2024-04-04 12:00:00,9108.00,46,9048.00,1856,20058
2024-04-04 12:00:00,2024-04-04 13:00:00,9013.00,47,8967.00,1829,19856
2024-04-04 13:00:00,2024-04-04 14:00:00,9042.00,50,9295.00,1841,20228
2024-04-04 14:00:00,2024-04-04 15:00:00,9434.00,55,9762.00,1885,21136
2024-04-04 15:00:00,2024-04-04 16:00:00,10292.00,59,10692.00,2047,23090
2024-04-04 16:00:00,2024-04-04 17:00:00,10793.00,67,11570.00,2107,24537
2024-04-04 17:00:00,2024-04-04 18:00:00,11952.00,120,11576.00,2025,25673
2024-04-04 18:00:00,2024-04-04 19:00:00,11943.00,115,11837.00,1688,25583
2024-04-04 19:00:00,2024-04-04 20:00:00,12402.00,113,12032.00,1550,26097
2024-04-04 20:00:00,2024-04-04 21:00:00,12383.00,96,11555.00,1436,25470
2024-04-04 21:00:00,2024-04-04 22:00:00,12293.00,68,10909.00,1517,24787
2024-04-04 22:00:00,2024-04-04 23:00:00,11969.00,49,10512.00,1289,23819
2024-04-04 23:00:00,2024-04-05 00:00:00,11279.00,48,10272.00,1573,23172
2024-04-05 00:00:00,2024-04-05 01:00:00,10613.00,45,10386.00,1433,22477
2024-04-05 01:00:00,2024-04-05 02:00:00,10514.00,48,10605.00,1730,22897
2024-04-05 02:00:00,2024-04-05 03:00:00,10438.00,55,11110.00,2162,23765
2024-04-05 03:00:00,2024-04-05 04:00:00,10597.00,55,11522.00,2255,24429
2024-04-05 04:00:00,2024-04-05 05:00:00,11342.00,61,12221.00,2416,26040
2024-04-05 05:00:00,2024-04-05 06:00:00,11387.00,61,12121.00,2383,25952
2024-04-05 06:00:00,2024-04-05 07:00:00,11311.00,60,11766.00,2300,25437
2024-04-05 07:00:00,2024-04-05 08:00:00,10893.00,58,11005.00,2141,24097
2024-04-05 08:00:00,2024-04-05 09:00:00,10277.00,56,10476.00,2047,22856
2024-04-05 09:00:00,2024-04-05 10:00:00,9970.00,57,10244.00,2054,22325
2024-04-05 10:00:00,2024-04-05 11:00:00,9559.00,57,9835.00,2021,21472
2024-04-05 11:00:00,2024-04-05 12:00:00,9438.00,58,9679.00,1989,21164
2024-04-05 12:00:00,2024-04-05 13:00:00,9333.00,62,9732.00,1944,21071
2024-04-05 13:00:00,2024-04-05 14:00:00,9572.00,68,9746.00,1866,21252
2024-04-05 14:00:00,2024-04-05 15:00:00,10112.00,74,10257.00,1939,22382
2024-04-05 15:00:00,2024-04-05 16:00:00,10854.00,80,11078.00,2084,24096
2024-04-05 16:00:00,2024-04-05 17:00:00,11296.00,86,11654.00,2111,25147
2024-04-05 17:00:00,2024-04-05 18:00:00,12531.00,95,11348.00,1993,25967
2024-04-05 18:00:00,2024-04-05 19:00:00,11910.00,128,10795.00,1847,24680
2024-04-05 19:00:00,2024-04-05 20:00:00,11672.00,120,10629.00,1855,24276
2024-04-05 20:00:00,2024-04-05 21:00:00,11941.00,92,9825.00,1754,23612
2024-04-05 21:00:00,2024-04-05 22:00:00,12330.00,93,9375.00,1854,23652
2024-04-05 22:00:00,2024-04-05 23:00:00,11927.00,117,9522.00,1853,23419
2024-04-05 23:00:00,2024-04-06 00:00:00,10998.00,58,9342.00,1396,21794
2024-04-06 00:00:00,2024-04-06 01:00:00,10224.00,74,8668.00,1239,20205
2024-04-06 01:00:00,2024-04-06 02:00:00,9883.00,62,8905.00,1627,20477
2024-04-06 02:00:00,2024-04-06 03:00:00,9855.00,66,9702.00,1792,21415
2024-04-06 03:00:00,2024-04-06 04:00:00,10223.00,72,10624.00,2174,23093
2024-04-06 04:00:00,2024-04-06 05:00:00,11098.00,77,11435.00,2437,25047
2024-04-06 05:00:00,2024-04-06 06:00:00,11313.00,77,11648.00,2438,25476
2024-04-06 06:00:00,2024-04-06 07:00:00,11216.00,74,11479.00,2379,25148
2024-04-06 07:00:00,2024-04-06 08:00:00,10782.00,71,10980.00,2230,24063
2024-04-06 08:00:00,2024-04-06 09:00:00,10425.00,69,10580.00,2085,23159
2024-04-06 09:00:00,2024-04-06 10:00:00,9933.00,69,10209.00,2091,22302
2024-04-06 10:00:00,2024-04-06 11:00:00,9473.00,70,9953.00,2026,21522
2024-04-06 11:00:00,2024-04-06 12:00:00,9133.00,71,10004.00,1934,21142
2024-04-06 12:00:00,2024-04-06 13:00:00,9007.00,74,10106.00,1874,21061
2024-04-06 13:00:00,2024-04-06 14:00:00,9080.00,77,10125.00,1867,21149
2024-04-06 14:00:00,2024-04-06 15:00:00,9405.00,83,10247.00,1920,21655
2024-04-06 15:00:00,2024-04-06 16:00:00,9743.00,89,10648.00,1969,22449
2024-04-06 16:00:00,2024-04-06 17:00:00,9543.00,98,10900.00,1852,22393
2024-04-06 17:00:00,2024-04-06 18:00:00,9903.00,110,10062.00,1695,21770
2024-04-06 18:00:00,2024-04-06 19:00:00,9390.00,101,8944.00,1324,19759
2024-04-06 19:00:00,2024-04-06 20:00:00,9227.00,93,8056.00,1171,18547
2024-04-06 20:00:00,2024-04-06 21:00:00,9330.00,87,7638.00,919,17974
2024-04-06 21:00:00,2024-04-06 22:00:00,9548.00,111,7424.00,808,17891
2024-04-06 22:00:00,2024-04-06 23:00:00,9404.00,102,7532.00,764,17802
2024-04-06 23:00:00,2024-04-07 00:00:00,8493.00,67,7551.00,980,17091
2024-04-07 00:00:00,2024-04-07 01:00:00,7925.00,45,7446.00,1029,16445
2024-04-07 01:00:00,2024-04-07 02:00:00,7773.00,47,7643.00,1254,16717
2024-04-07 02:00:00,2024-04-07 03:00:00,8039.00,60,8606.00,1630,18335
2024-04-07 03:00:00,2024-04-07 04:00:00,8692.00,54,9460.00,1920,20126
2024-04-07 04:00:00,2024-04-07 05:00:00,9733.00,61,10373.00,2246,22413
2024-04-07 05:00:00,2024-04-07 06:00:00,10025.00,64,10651.00,2275,23015
2024-04-07 06:00:00,2024-04-07 07:00:00,10019.00,64,10566.00,2219,22868
2024-04-07 07:00:00,2024-04-07 08:00:00,9929.00,63,10131.00,2108,22231
2024-04-07 08:00:00,2024-04-07 09:00:00,9414.00,63,9622.00,1984,21083
2024-04-07 09:00:00,2024-04-07 10:00:00,9131.00,63,9430.00,2002,20626
2024-04-07 10:00:00,2024-04-07 11:00:00,8766.00,64,9138.00,1934,19902
2024-04-07 11:00:00,2024-04-07 12:00:00,8609.00,66,8976.00,1895,19546
2024-04-07 12:00:00,2024-04-07 13:00:00,8437.00,69,9082.00,1859,19447
2024-04-07 13:00:00,2024-04-07 14:00:00,8409.00,73,8962.00,1819,19263
2024-04-07 14:00:00,2024-04-07 15:00:00,8509.00,78,9153.00,1833,19573
2024-04-07 15:00:00,2024-04-07 16:00:00,8687.00,84,9427.00,1862,20060
2024-04-07 16:00:00,2024-04-07 17:00:00,8544.00,90,9688.00,1732,20054
2024-04-07 17:00:00,2024-04-07 18:00:00,8654.00,110,9806.00,1477,20047
2024-04-07 18:00:00,2024-04-07 19:00:00,8594.00,102,9043.00,1299,19038
2024-04-07 19:00:00,2024-04-07 20:00:00,8956.00,126,8061.00,1183,18326
2024-04-07 20:00:00,2024-04-07 21:00:00,9262.00,87,7136.00,1074,17559
2024-04-07 21:00:00,2024-04-07 22:00:00,8983.00,107,6996.00,902,16988
2024-04-07 22:00:00,2024-04-07 23:00:00,8405.00,88,7581.00,897,16971
2024-04-07 23:00:00,2024-04-08 00:00:00,8012.00,52,7533.00,1031,16628
2024-04-08 00:00:00,2024-04-08 01:00:00,7269.00,50,7606.00,840,15765
2024-04-08 01:00:00,2024-04-08 02:00:00,7327.00,53,7972.00,1160,16512
2024-04-08 02:00:00,2024-04-08 03:00:00,8038.00,52,8731.00,1576,18397
2024-04-08 03:00:00,2024-04-08 04:00:00,8725.00,54,9451.00,1987,20217
2024-04-08 04:00:00,2024-04-08 05:00:00,9711.00,61,10445.00,2289,22506
2024-04-08 05:00:00,2024-04-08 06:00:00,10012.00,62,10787.00,2292,23153
2024-04-08 06:00:00,2024-04-08 07:00:00,9906.00,61,10530.00,2214,22711
2024-04-08 07:00:00,2024-04-08 08:00:00,9517.00,59,10004.00,2049,21629
2024-04-08 08:00:00,2024-04-08 09:00:00,9066.00,58,9383.00,1907,20414
2024-04-08 09:00:00,2024-04-08 10:00:00,8750.00,58,9077.00,1934,19819
2024-04-08 10:00:00,2024-04-08 11:00:00,8539.00,59,8805.00,1879,19282
2024-04-08 11:00:00,2024-04-08 12:00:00,8363.00,61,8665.00,1815,18904
2024-04-08 12:00:00,2024-04-08 13:00:00,8567.00,63,8800.00,1806,19236
2024-04-08 13:00:00,2024-04-08 14:00:00,9422.00,68,8966.00,1965,20421
2024-04-08 14:00:00,2024-04-08 15:00:00,10466.00,75,9958.00,2401,22900
2024-04-08 15:00:00,2024-04-08 16:00:00,11415.00,81,11044.00,2730,25270
2024-04-08 16:00:00,2024-04-08 17:00:00,11891.00,82,11365.00,2381,25719
2024-04-08 17:00:00,2024-04-08 18:00:00,11706.00,76,10565.00,1912,24259
2024-04-08 18:00:00,2024-04-08 19:00:00,10372.00,85,9725.00,1542,21724
2024-04-08 19:00:00,2024-04-08 20:00:00,10290.00,58,9161.00,1472,20981
2024-04-08 20:00:00,2024-04-08 21:00:00,9980.00,63,9139.00,1431,20613
2024-04-08 21:00:00,2024-04-08 22:00:00,10088.00,84,7624.00,1063,18859
2024-04-08 22:00:00,2024-04-08 23:00:00,10084.00,51,7203.00,1008,18346
2024-04-08 23:00:00,2024-04-09 00:00:00,9866.00,51,7398.00,886,18201
2024-04-09 00:00:00,2024-04-09 01:00:00,9716.00,49,7827.00,978,18570
2024-04-09 01:00:00,2024-04-09 02:00:00,9444.00,54,8618.00,1260,19376
2024-04-09 02:00:00,2024-04-09 03:00:00,9567.00,57,9524.00,1657,20805
2024-04-09 03:00:00,2024-04-09 04:00:00,9989.00,59,10414.00,2144,22606
2024-04-09 04:00:00,2024-04-09 05:00:00,10670.00,65,11127.00,2450,24312
2024-04-09 05:00:00,2024-04-09 06:00:00,10811.00,65,11235.00,2393,24504
2024-04-09 06:00:00,2024-04-09 07:00:00,10664.00,63,10848.00,2291,23866
2024-04-09 07:00:00,2024-04-09 08:00:00,10122.00,61,10160.00,2116,22459
2024-04-09 08:00:00,2024-04-09 09:00:00,9509.00,58,9580.00,1960,21107
2024-04-09 09:00:00,2024-04-09 10:00:00,9121.00,57,9590.00,1977,20745
2024-04-09 10:00:00,2024-04-09 11:00:00,8983.00,57,9434.00,1905,20379
2024-04-09 11:00:00,2024-04-09 12:00:00,8851.00,58,9336.00,1837,20082
2024-04-09 12:00:00,2024-04-09 13:00:00,8843.00,60,9358.00,1815,20076
2024-04-09 13:00:00,2024-04-09 14:00:00,9160.00,65,9285.00,1844,20354
2024-04-09 14:00:00,2024-04-09 15:00:00,9734.00,72,9651.00,1968,21425
2024-04-09 15:00:00,2024-04-09 16:00:00,10534.00,79,10533.00,2148,23294
2024-04-09 16:00:00,2024-04-09 17:00:00,10642.00,85,10963.00,2059,23749
2024-04-09 17:00:00,2024-04-09 18:00:00,10957.00,135,10293.00,1677,23062
2024-04-09 18:00:00,2024-04-09 19:00:00,10317.00,129,9388.00,1400,21234
2024-04-09 19:00:00,2024-04-09 20:00:00,10905.00,125,8640.00,1165,20835
2024-04-09 20:00:00,2024-04-09 21:00:00,10931.00,94,7980.00,963,19968
2024-04-09 21:00:00,2024-04-09 22:00:00,11344.00,79,7507.00,891,19821
2024-04-09 22:00:00,2024-04-09 23:00:00,11296.00,52,7154.00,1057,19559
2024-04-09 23:00:00,2024-04-10 00:00:00,10720.00,52,7288.00,1286,19346
2024-04-10 00:00:00,2024-04-10 01:00:00,9881.00,54,7742.00,1383,19060
2024-04-10 01:00:00,2024-04-10 02:00:00,9863.00,52,8722.00,1451,20088
2024-04-10 02:00:00,2024-04-10 03:00:00,10436.00,55,9968.00,1726,22185
2024-04-10 03:00:00,2024-04-10 04:00:00,10795.00,57,10513.00,2143,23508
2024-04-10 04:00:00,2024-04-10 05:00:00,11240.00,61,11117.00,2396,24814
2024-04-10 05:00:00,2024-04-10 06:00:00,11192.00,61,11412.00,2387,25052
2024-04-10 06:00:00,2024-04-10 07:00:00,10838.00,58,10923.00,2279,24098
2024-04-10 07:00:00,2024-04-10 08:00:00,10294.00,54,10149.00,2110,22607
2024-04-10 08:00:00,2024-04-10 09:00:00,9633.00,51,9549.00,1955,21188
2024-04-10 09:00:00,2024-04-10 10:00:00,9248.00,50,9176.00,1984,20458
2024-04-10 10:00:00,2024-04-10 11:00:00,8976.00,50,8933.00,1909,19868
2024-04-10 11:00:00,2024-04-10 12:00:00,8772.00,52,8905.00,1856,19585
2024-04-10 12:00:00,2024-04-10 13:00:00,8851.00,54,8816.00,1804,19525
2024-04-10 13:00:00,2024-04-10 14:00:00,8888.00,58,8916.00,1856,19718
2024-04-10 14:00:00,2024-04-10 15:00:00,9426.00,66,9356.00,1902,20750
2024-04-10 15:00:00,2024-04-10 16:00:00,10155.00,73,10094.00,2063,22385
2024-04-10 16:00:00,2024-04-10 17:00:00,10505.00,85,10426.00,1938,22954
2024-04-10 17:00:00,2024-04-10 18:00:00,10907.00,130,10100.00,1697,22834
2024-04-10 18:00:00,2024-04-10 19:00:00,10750.00,123,9618.00,1376,21867
2024-04-10 19:00:00,2024-04-10 20:00:00,10741.00,119,8861.00,1160,20881
2024-04-10 20:00:00,2024-04-10 21:00:00,11057.00,94,8200.00,958,20309
2024-04-10 21:00:00,2024-04-10 22:00:00,11141.00,71,8022.00,877,20111
2024-04-10 22:00:00,2024-04-10 23:00:00,10905.00,59,8042.00,1046,20052
2024-04-10 23:00:00,2024-04-11 00:00:00,10597.00,59,8443.00,1232,20331
2024-04-11 00:00:00,2024-04-11 01:00:00,10622.00,62,9042.00,1300,21026
2024-04-11 01:00:00,2024-04-11 02:00:00,10974.00,58,9548.00,1461,22041
2024-04-11 02:00:00,2024-04-11 03:00:00,11341.00,61,10357.00,1875,23634
2024-04-11 03:00:00,2024-04-11 04:00:00,11482.00,60,11026.00,2250,24818
2024-04-11 04:00:00,2024-04-11 05:00:00,11744.00,63,11426.00,2458,25691
2024-04-11 05:00:00,2024-04-11 06:00:00,11726.00,62,11524.00,2480,25792
2024-04-11 06:00:00,2024-04-11 07:00:00,11548.00,57,11134.00,2383,25122
2024-04-11 07:00:00,2024-04-11 08:00:00,10837.00,53,10352.00,2182,23424
2024-04-11 08:00:00,2024-04-11 09:00:00,10289.00,50,9608.00,1985,21932
2024-04-11 09:00:00,2024-04-11 10:00:00,9647.00,47,9239.00,2012,20945
2024-04-11 10:00:00,2024-04-11 11:00:00,9070.00,46,9135.00,1973,20224
2024-04-11 11:00:00,2024-04-11 12:00:00,8863.00,46,8966.00,1883,19758
2024-04-11 12:00:00,2024-04-11 13:00:00,8757.00,47,8693.00,1880,19377
2024-04-11 13:00:00,2024-04-11 14:00:00,8875.00,51,8678.00,1819,19423
2024-04-11 14:00:00,2024-04-11 15:00:00,9419.00,57,9252.00,1883,20611
2024-04-11 15:00:00,2024-04-11 16:00:00,10117.00,63,10041.00,2022,22243
2024-04-11 16:00:00,2024-04-11 17:00:00,10601.00,76,10812.00,1926,23415
2024-04-11 17:00:00,2024-04-11 18:00:00,10785.00,113,10541.00,1628,23067
2024-04-11 18:00:00,2024-04-11 19:00:00,10558.00,115,9816.00,1380,21869
2024-04-11 19:00:00,2024-04-11 20:00:00,10648.00,112,9304.00,1151,21215
2024-04-11 20:00:00,2024-04-11 21:00:00,10697.00,94,8709.00,973,20473
2024-04-11 21:00:00,2024-04-11 22:00:00,10646.00,72,8636.00,994,20348
2024-04-11 22:00:00,2024-04-11 23:00:00,11017.00,58,8471.00,1050,20596
