timestamp_begin_ct,timestamp_end_ct,Coast,East,Far West,North,North Central,Southern,South Central,West,System Total
2024-12-10 12:00:00,2024-12-10 13:00:00,12402.42,1708.72,8238.69,1725.11,14792.84,3578.63,7300.25,1148.39,50895.06
2024-12-10 13:00:00,2024-12-10 14:00:00,12471.53,1691.47,7904.73,1752.0,14608.34,3593.75,7148.55,1210.93,50381.3
2024-12-10 14:00:00,2024-12-10 15:00:00,12188.75,1671.86,7335.82,1705.57,14735.64,3401.21,7066.87,1158.96,49264.67
2024-12-10 15:00:00,2024-12-10 16:00:00,12200.28,1692.76,7361.22,1720.63,15010.68,3412.84,7185.79,1114.35,49698.56
2024-12-10 16:00:00,2024-12-10 17:00:00,12273.73,1777.04,7348.34,1697.4,15479.54,3472.96,7449.75,1112.62,50611.37
2024-12-10 17:00:00,2024-12-10 18:00:00,12724.03,1938.1,7658.88,1737.91,16379.8,3534.75,8052.17,1204.03,53229.67
2024-12-10 18:00:00,2024-12-10 19:00:00,12843.5,2046.74,7814.8,1803.13,16884.05,3720.05,8691.78,1401.95,55206.01
2024-12-10 19:00:00,2024-12-10 20:00:00,12816.22,2068.48,7706.1,1807.87,16954.59,3792.42,8858.39,1475.78,55479.85
2024-12-10 20:00:00,2024-12-10 21:00:00,12834.78,2083.11,7615.7,1803.33,16950.03,3790.81,8928.85,1554.85,55561.46
2024-12-10 21:00:00,2024-12-10 22:00:00,12641.31,2030.6,7512.61,1768.96,16633.39,3720.24,8796.15,1602.56,54705.83
2024-12-10 22:00:00,2024-12-10 23:00:00,12223.41,1962.29,7447.75,1692.26,16006.71,3673.33,8432.96,1589.44,53028.15
2024-12-10 23:00:00,2024-12-11 00:00:00,11829.98,1904.36,7361.88,1647.42,15410.7,3519.87,8126.0,1557.0,51357.2
2024-12-11 00:00:00,2024-12-11 01:00:00,11599.71,1829.25,7295.65,1650.71,14955.04,3338.27,7923.58,1531.35,50123.56
2024-12-11 01:00:00,2024-12-11 02:00:00,11707.99,1886.81,7216.35,1613.07,14863.79,3322.89,7878.88,1525.74,50015.51
2024-12-11 02:00:00,2024-12-11 03:00:00,11549.83,1861.93,7189.12,1696.69,15237.11,3397.54,8026.59,1543.96,50502.78
2024-12-11 03:00:00,2024-12-11 04:00:00,11609.37,1931.23,7193.19,1895.09,15409.75,3390.62,8236.71,1553.4,51219.36
2024-12-11 04:00:00,2024-12-11 05:00:00,11916.46,1968.44,7140.64,1662.64,15688.6,3482.78,8573.44,1647.34,52080.34
2024-12-11 05:00:00,2024-12-11 06:00:00,12526.66,2132.71,7033.06,1695.02,16741.23,3747.18,9052.42,1658.96,54587.24
2024-12-11 06:00:00,2024-12-11 07:00:00,13379.32,2324.91,7184.89,1827.76,18069.84,4208.77,9753.91,1735.14,58484.55
2024-12-11 07:00:00,2024-12-11 08:00:00,13697.37,2385.86,7485.63,2132.01,18560.23,4300.05,10109.28,1774.68,60445.12
2024-12-11 08:00:00,2024-12-11 09:00:00,13568.99,2246.22,7648.03,2071.18,18034.42,4296.89,9768.76,1622.71,59257.2
2024-12-11 09:00:00,2024-12-11 10:00:00,13374.94,2064.88,7932.92,1959.01,17003.5,4091.27,9089.92,1415.44,56931.88
2024-12-11 10:00:00,2024-12-11 11:00:00,12987.5,1883.82,7935.76,1903.22,15767.36,3830.83,8326.94,1300.39,53935.81
2024-12-11 11:00:00,2024-12-11 12:00:00,12810.19,1708.29,7706.07,1857.93,14760.29,3664.82,7736.53,1285.23,51529.34
2024-12-11 12:00:00,2024-12-11 13:00:00,12580.14,1617.34,7709.57,1775.84,14305.23,3528.31,7442.14,1223.15,50181.72
2024-12-11 13:00:00,2024-12-11 14:00:00,12384.57,1554.66,7543.07,1747.08,13744.74,3528.18,7171.39,1247.53,48921.22
2024-12-11 14:00:00,2024-12-11 15:00:00,12391.89,1485.59,7281.8,1708.68,13410.27,3389.07,7066.35,1224.88,47958.53
2024-12-11 15:00:00,2024-12-11 16:00:00,12109.1,1421.4,7172.91,1708.65,13213.13,3428.84,7035.86,1196.7,47286.58
2024-12-11 16:00:00,2024-12-11 17:00:00,12171.08,1586.77,7122.8,1690.51,13403.87,3356.49,7209.39,1162.61,47703.52
2024-12-11 17:00:00,2024-12-11 18:00:00,12635.29,1737.87,7216.87,1791.53,14161.02,3371.67,7704.79,1111.71,49730.74
2024-12-11 18:00:00,2024-12-11 19:00:00,13012.7,1928.13,7437.24,1822.75,15100.59,3692.82,8344.89,1155.3,52494.41
2024-12-11 19:00:00,2024-12-11 20:00:00,13069.62,1972.95,7430.77,1932.4,15460.84,3688.6,8484.47,1195.27,53234.91
2024-12-11 20:00:00,2024-12-11 21:00:00,13014.54,2023.05,7413.14,1882.33,15770.41,3839.76,8594.01,1279.5,53816.74
2024-12-11 21:00:00,2024-12-11 22:00:00,12859.38,2000.14,7379.42,1863.62,15604.06,3947.29,8492.37,1388.43,53534.71
2024-12-11 22:00:00,2024-12-11 23:00:00,12403.79,1932.19,7403.24,1805.84,15035.71,3842.83,8184.27,1308.94,51916.79
2024-12-11 23:00:00,2024-12-12 00:00:00,12035.19,1874.54,7411.85,1778.06,14335.88,3778.67,7940.0,1261.02,50415.22
2024-12-12 00:00:00,2024-12-12 01:00:00,11808.44,1827.99,7472.47,1730.79,13839.46,3761.48,7779.96,1248.14,49468.72
2024-12-12 01:00:00,2024-12-12 02:00:00,11737.47,1827.53,7410.5,1918.25,13670.33,3764.97,7754.9,1263.97,49347.92
2024-12-12 02:00:00,2024-12-12 03:00:00,11705.23,1837.16,7591.94,1797.47,13720.57,3734.58,7885.37,1313.42,49585.74
2024-12-12 03:00:00,2024-12-12 04:00:00,11833.78,1886.49,7352.68,1737.41,13956.2,3690.49,8171.88,1284.16,49913.1
2024-12-12 04:00:00,2024-12-12 05:00:00,12195.99,1947.23,7343.94,1793.61,14336.15,3732.81,8388.37,1338.17,51076.26
2024-12-12 05:00:00,2024-12-12 06:00:00,12747.31,2030.71,7401.2,1858.3,15337.36,3936.87,8966.81,1412.64,53691.19
2024-12-12 06:00:00,2024-12-12 07:00:00,13607.54,2257.24,7461.7,1966.16,16811.23,4306.85,9848.26,1524.15,57783.14
2024-12-12 07:00:00,2024-12-12 08:00:00,13915.99,2300.74,7444.44,2019.01,17419.36,4384.11,10251.84,1584.51,59320.02
2024-12-12 08:00:00,2024-12-12 09:00:00,13796.4,2177.34,7412.96,1989.96,17153.47,4102.16,9816.57,1549.23,57998.09
2024-12-12 09:00:00,2024-12-12 10:00:00,13438.47,1968.37,7563.3,1912.23,16438.48,3888.26,8941.19,1447.07,55597.38
2024-12-12 10:00:00,2024-12-12 11:00:00,13083.43,1847.94,7655.03,1881.88,15505.31,3735.0,8389.87,1379.42,53477.87
2024-12-12 11:00:00,2024-12-12 12:00:00,12952.62,1738.2,7713.46,1752.54,14846.12,3736.59,7825.29,1299.01,51863.83
2024-12-12 12:00:00,2024-12-12 13:00:00,12373.04,1680.57,7552.6,1699.84,14262.01,3583.07,7410.6,1250.15,49811.88
2024-12-12 13:00:00,2024-12-12 14:00:00,12219.23,1512.19,7499.26,1658.02,13990.62,3490.77,7200.37,1203.35,48773.82
2024-12-12 14:00:00,2024-12-12 15:00:00,12182.43,1517.01,7482.92,1618.87,13731.05,3505.3,7134.42,1104.53,48276.53
2024-12-12 15:00:00,2024-12-12 16:00:00,12209.36,1508.42,7457.36,1649.74,13739.6,3468.73,7264.52,1080.79,48378.51
2024-12-12 16:00:00,2024-12-12 17:00:00,12122.88,1630.16,7471.07,1730.56,14001.72,3493.25,7429.3,1071.7,48950.64
2024-12-12 17:00:00,2024-12-12 18:00:00,12455.61,1781.61,7424.13,1774.07,14763.79,3559.48,7789.73,1122.95,50671.37
2024-12-12 18:00:00,2024-12-12 19:00:00,12710.34,1848.52,7369.31,1792.07,15121.48,3599.82,8025.32,1215.75,51682.61
2024-12-12 19:00:00,2024-12-12 20:00:00,12703.94,1849.12,7379.64,1837.01,15142.25,3684.83,8006.38,1243.91,51847.09
2024-12-12 20:00:00,2024-12-12 21:00:00,12629.54,1944.23,7412.13,1735.96,15231.15,3672.61,7923.88,1223.05,51772.55
2024-12-12 21:00:00,2024-12-12 22:00:00,12381.67,1818.39,7430.52,1677.6,14886.91,3574.21,7684.42,1211.12,50664.83
2024-12-12 22:00:00,2024-12-12 23:00:00,11842.4,1725.63,7363.79,1640.12,14234.7,3410.98,7308.95,1135.26,48661.82
2024-12-12 23:00:00,2024-12-13 00:00:00,11386.59,1656.0,7353.63,1627.18,13551.87,3354.66,6902.52,1095.63,46928.08
2024-12-13 00:00:00,2024-12-13 01:00:00,11006.41,1578.09,7422.63,1541.95,12718.48,3284.76,6505.96,1077.97,45136.27
2024-12-13 01:00:00,2024-12-13 02:00:00,10797.35,1481.03,7405.34,1525.81,12388.06,3125.21,6189.67,1053.56,43966.03
2024-12-13 02:00:00,2024-12-13 03:00:00,10609.1,1511.59,7236.2,1749.73,12267.95,3023.31,6125.38,1071.11,43594.37
2024-12-13 03:00:00,2024-12-13 04:00:00,10532.54,1496.51,7297.15,1544.93,12161.09,2936.67,6177.94,1079.19,43226.03
2024-12-13 04:00:00,2024-12-13 05:00:00,10671.17,1531.66,7401.65,1598.56,12350.17,2916.26,6271.61,1086.33,43827.4
2024-12-13 05:00:00,2024-12-13 06:00:00,11109.78,1599.0,7388.15,1644.5,12975.88,3041.84,6526.33,1103.85,45389.33
2024-12-13 06:00:00,2024-12-13 07:00:00,11717.86,1750.52,7398.47,1696.71,14128.3,3277.81,7100.35,1187.47,48257.5
2024-12-13 07:00:00,2024-12-13 08:00:00,11978.63,1785.71,7372.11,1728.75,14676.92,3347.39,7368.19,1235.12,49492.83
2024-12-13 08:00:00,2024-12-13 09:00:00,12107.24,1788.79,7507.3,1724.45,14773.85,3324.61,7413.99,1163.15,49803.38
2024-12-13 09:00:00,2024-12-13 10:00:00,12281.38,1778.68,7760.21,1719.36,14883.9,3350.19,7521.33,1212.58,50507.62
2024-12-13 10:00:00,2024-12-13 11:00:00,12397.0,1776.69,7727.14,1654.56,14884.68,3425.17,7528.73,1138.03,50531.99
2024-12-13 11:00:00,2024-12-13 12:00:00,12495.51,1745.07,7689.58,1627.19,14897.89,3406.18,7589.73,1102.65,50553.79
2024-12-13 12:00:00,2024-12-13 13:00:00,12442.67,1689.9,7683.4,1643.63,14672.19,3599.57,7557.66,1107.05,50396.09
2024-12-13 13:00:00,2024-12-13 14:00:00,12551.87,1675.45,7352.84,1585.12,14423.92,3753.75,7498.46,1109.18,49950.6
2024-12-13 14:00:00,2024-12-13 15:00:00,12523.4,1694.71,7400.48,1557.34,14533.87,3691.19,7448.03,1105.86,49954.88
2024-12-13 15:00:00,2024-12-13 16:00:00,12697.88,1728.65,7343.71,1587.96,14528.23,3770.45,7418.84,1184.53,50260.26
2024-12-13 16:00:00,2024-12-13 17:00:00,12504.2,1753.54,7381.0,1580.08,14508.48,3596.68,7516.16,1142.33,49982.47
2024-12-13 17:00:00,2024-12-13 18:00:00,12736.33,1791.87,7297.32,1613.01,14975.08,3539.41,7809.78,1114.18,50876.97
2024-12-13 18:00:00,2024-12-13 19:00:00,12694.91,1777.14,7233.81,1615.9,14920.71,3609.23,7861.26,1184.93,50897.88
2024-12-13 19:00:00,2024-12-13 20:00:00,12340.39,1753.66,7367.28,1649.36,14543.58,3642.53,7675.17,1232.7,50204.69
2024-12-13 20:00:00,2024-12-13 21:00:00,12147.6,1678.18,7325.87,1634.2,14174.83,3688.77,7550.32,1207.54,49407.32
2024-12-13 21:00:00,2024-12-13 22:00:00,11958.62,1652.78,7325.93,1659.5,13785.71,3644.05,7444.98,1122.12,48593.68
2024-12-13 22:00:00,2024-12-13 23:00:00,11696.44,1607.19,7175.14,1649.13,13244.02,3562.21,7108.03,1108.24,47150.39
2024-12-13 23:00:00,2024-12-14 00:00:00,11419.62,1544.17,7383.21,1558.32,12527.85,3377.13,6749.28,1085.46,45645.06
2024-12-14 00:00:00,2024-12-14 01:00:00,11065.33,1437.99,7553.28,1524.39,11649.93,3225.01,6461.42,1025.94,43943.29
2024-12-14 01:00:00,2024-12-14 02:00:00,10619.47,1386.11,7407.65,1583.7,11214.78,3223.71,6197.47,1051.72,42684.61
2024-12-14 02:00:00,2024-12-14 03:00:00,10353.2,1388.86,7424.95,1518.35,10776.52,3098.98,5954.75,1084.65,41600.26
2024-12-14 03:00:00,2024-12-14 04:00:00,10273.97,1343.03,7431.41,1496.19,10576.96,2958.3,5821.29,1008.02,40909.18
2024-12-14 04:00:00,2024-12-14 05:00:00,10260.09,1375.58,7455.03,1477.72,10577.54,2977.46,5812.07,1038.58,40974.07
2024-12-14 05:00:00,2024-12-14 06:00:00,10403.5,1328.74,7389.41,1498.21,10787.09,2882.43,5885.3,1103.96,41278.65
2024-12-14 06:00:00,2024-12-14 07:00:00,10715.7,1445.13,7430.35,1520.54,11067.48,2947.29,6287.79,1155.25,42569.53
2024-12-14 07:00:00,2024-12-14 08:00:00,10882.71,1417.31,7195.61,1458.13,11511.18,2999.26,6373.5,1209.65,43047.36
2024-12-14 08:00:00,2024-12-14 09:00:00,11286.94,1478.32,7395.88,1575.49,11957.81,3098.23,6648.79,1214.65,44656.1
2024-12-14 09:00:00,2024-12-14 10:00:00,11720.64,1492.06,7635.3,1641.47,12255.25,3335.54,6909.58,1313.13,46302.97
2024-12-14 10:00:00,2024-12-14 11:00:00,12086.43,1514.12,7597.07,1606.38,12355.98,3585.89,7099.87,1313.99,47159.74
2024-12-14 11:00:00,2024-12-14 12:00:00,12539.76,1450.99,7659.32,1572.21,12392.75,3800.02,7232.14,1318.56,47965.74
2024-12-14 12:00:00,2024-12-14 13:00:00,12681.29,1373.74,7962.31,1554.93,12419.36,3849.86,7404.15,1251.35,48496.99
2024-12-14 13:00:00,2024-12-14 14:00:00,12649.26,1379.27,8161.08,1596.4,12537.33,3842.59,7363.14,1192.09,48721.16
2024-12-14 14:00:00,2024-12-14 15:00:00,12637.85,1392.62,7847.1,1581.19,12483.12,3864.36,7481.85,1161.77,48449.85
2024-12-14 15:00:00,2024-12-14 16:00:00,12697.24,1494.46,7489.58,1558.01,12541.36,3790.48,7584.6,1129.1,48284.82
2024-12-14 16:00:00,2024-12-14 17:00:00,12641.36,1442.82,7357.51,1523.58,12425.31,3763.09,7638.71,1184.92,47977.3
2024-12-14 17:00:00,2024-12-14 18:00:00,12763.76,1521.44,6884.51,1368.39,12516.2,3739.94,7690.07,1231.24,47715.54
2024-12-14 18:00:00,2024-12-14 19:00:00,12860.24,1550.75,7047.35,1484.7,12803.14,3782.91,7859.29,1333.91,48722.29
2024-12-14 19:00:00,2024-12-14 20:00:00,12716.56,1539.49,7264.4,1531.07,12642.42,3737.56,7756.93,1341.98,48530.41
2024-12-14 20:00:00,2024-12-14 21:00:00,12581.68,1507.57,7504.37,1746.47,12638.36,3684.88,7683.62,1238.06,48585.02
2024-12-14 21:00:00,2024-12-14 22:00:00,12412.64,1465.15,7552.77,1710.53,12309.29,3632.98,7426.85,1188.21,47698.41
2024-12-14 22:00:00,2024-12-14 23:00:00,12116.44,1420.84,7420.14,1705.35,12049.25,3576.31,7204.99,1112.41,46605.71
2024-12-14 23:00:00,2024-12-15 00:00:00,11728.1,1361.92,7414.08,1670.04,11711.9,3463.67,6935.5,1036.38,45321.59
2024-12-15 00:00:00,2024-12-15 01:00:00,11267.46,1277.46,7454.6,1643.53,11373.84,3313.01,6565.61,960.55,43856.06
2024-12-15 01:00:00,2024-12-15 02:00:00,10946.13,1289.69,7398.62,1623.24,11051.17,3115.75,6274.78,903.07,42602.45
2024-12-15 02:00:00,2024-12-15 03:00:00,10777.35,1409.08,7273.64,1615.5,10840.87,3071.95,6234.08,952.18,42174.65
2024-12-15 03:00:00,2024-12-15 04:00:00,10693.49,1345.57,7274.01,1587.11,10709.2,3147.69,6026.89,988.98,41772.94
2024-12-15 04:00:00,2024-12-15 05:00:00,10569.12,1214.99,7331.48,1624.07,10642.17,3002.75,5901.92,951.09,41237.59
2024-12-15 05:00:00,2024-12-15 06:00:00,10490.68,1245.97,7327.53,1624.1,10724.82,3024.07,5951.52,931.18,41319.86
2024-12-15 06:00:00,2024-12-15 07:00:00,10602.07,1277.13,7399.78,1627.42,10989.85,3062.16,6018.79,954.69,41931.9
2024-12-15 07:00:00,2024-12-15 08:00:00,10701.26,1329.3,7439.7,1662.91,11358.21,3127.32,6232.57,959.93,42811.18
2024-12-15 08:00:00,2024-12-15 09:00:00,11132.45,1369.44,7427.87,1705.6,11833.65,3257.31,6567.77,1145.05,44439.14
2024-12-15 09:00:00,2024-12-15 10:00:00,11803.21,1363.76,7496.07,1743.99,12263.93,3443.69,6869.71,1204.33,46188.68
2024-12-15 10:00:00,2024-12-15 11:00:00,12406.25,1385.81,7725.01,1712.35,12607.34,3639.8,7059.99,1196.39,47732.94
2024-12-15 11:00:00,2024-12-15 12:00:00,12970.76,1466.42,7791.86,1741.56,12971.72,3797.64,7415.84,1167.65,49323.44
2024-12-15 12:00:00,2024-12-15 13:00:00,13628.54,1574.19,8213.67,1702.39,13206.33,3895.9,7636.85,1169.13,51026.99
2024-12-15 13:00:00,2024-12-15 14:00:00,13670.08,1613.95,8248.13,1659.82,13087.07,4072.56,7767.9,1271.69,51391.19
2024-12-15 14:00:00,2024-12-15 15:00:00,13709.15,1579.51,7952.93,1636.35,13000.33,4349.31,7847.54,1172.0,51247.13
2024-12-15 15:00:00,2024-12-15 16:00:00,13737.82,1562.77,7694.37,1641.3,13107.61,4393.92,7955.95,1083.73,51177.47
2024-12-15 16:00:00,2024-12-15 17:00:00,13553.99,1593.72,7413.08,1579.78,12984.95,4205.55,7925.08,1048.27,50304.42
2024-12-15 17:00:00,2024-12-15 18:00:00,13621.58,1630.75,7389.88,1612.2,13361.35,4137.2,8086.89,1040.63,50880.49
2024-12-15 18:00:00,2024-12-15 19:00:00,13734.71,1664.13,7423.01,1618.23,13851.8,4210.26,8322.82,1060.03,51884.99
2024-12-15 19:00:00,2024-12-15 20:00:00,13567.31,1643.78,7429.5,1666.02,13856.11,4211.24,8228.36,1073.98,51676.29
2024-12-15 20:00:00,2024-12-15 21:00:00,13332.08,1616.25,7411.37,1674.4,13719.67,4178.71,8102.42,1081.16,51116.06
2024-12-15 21:00:00,2024-12-15 22:00:00,13059.9,1560.78,7280.41,1644.85,13435.81,4136.57,7849.69,1084.33,50052.34
2024-12-15 22:00:00,2024-12-15 23:00:00,12560.39,1474.3,7249.95,1576.67,12723.36,4031.9,7470.89,1014.34,48101.8
2024-12-15 23:00:00,2024-12-16 00:00:00,12009.13,1420.95,7142.27,1541.16,12020.62,3788.52,6986.77,969.43,45878.85
2024-12-16 00:00:00,2024-12-16 01:00:00,11486.07,1346.83,7313.01,1476.54,11425.25,3278.79,6634.75,1048.44,44009.67
2024-12-16 01:00:00,2024-12-16 02:00:00,11147.24,1282.54,7510.32,1422.88,10771.84,3134.45,6466.64,1081.21,42817.14
2024-12-16 02:00:00,2024-12-16 03:00:00,10866.23,1250.4,7268.22,1368.97,10274.5,3034.73,6139.63,971.21,41173.88
2024-12-16 03:00:00,2024-12-16 04:00:00,10841.19,1222.85,7185.49,1466.1,10184.62,3033.55,5963.98,930.25,40828.03
2024-12-16 04:00:00,2024-12-16 05:00:00,10896.2,1257.23,7141.42,1358.59,10323.15,2995.24,6095.69,939.68,41007.2
2024-12-16 05:00:00,2024-12-16 06:00:00,11299.86,1324.24,7234.07,1336.49,10990.38,3088.9,6335.91,971.84,42581.68
2024-12-16 06:00:00,2024-12-16 07:00:00,11951.53,1452.59,7339.12,1429.29,11979.88,3412.23,6883.33,1095.01,45542.97
2024-12-16 07:00:00,2024-12-16 08:00:00,12215.41,1494.14,7166.71,1410.6,12492.7,3493.26,7191.99,1141.61,46606.42
2024-12-16 08:00:00,2024-12-16 09:00:00,12391.66,1510.48,7555.73,1496.77,12862.46,3528.93,7375.78,1090.17,47811.98
2024-12-16 09:00:00,2024-12-16 10:00:00,12790.87,1548.75,8001.79,1619.33,13278.24,3703.93,7559.93,1062.58,49565.42
2024-12-16 10:00:00,2024-12-16 11:00:00,13554.25,1588.28,8365.95,1589.46,13759.76,3884.65,7716.14,1114.35,51572.84
2024-12-16 11:00:00,2024-12-16 12:00:00,13825.15,1616.77,7848.75,1588.45,13833.06,4021.34,7902.74,1105.11,51741.38
2024-12-16 12:00:00,2024-12-16 13:00:00,14183.89,1636.47,7932.64,1665.91,13824.04,4098.84,7987.55,1158.9,52488.24
2024-12-16 13:00:00,2024-12-16 14:00:00,14639.59,1635.59,7712.1,1673.86,13945.71,4182.71,8162.92,1236.79,53189.28
2024-12-16 14:00:00,2024-12-16 15:00:00,14804.64,1607.25,7654.95,1664.82,14169.88,4295.0,8419.22,1251.28,53867.04
2024-12-16 15:00:00,2024-12-16 16:00:00,14761.27,1716.53,7578.59,1666.67,14072.54,4427.38,8531.21,1160.32,53914.52
2024-12-16 16:00:00,2024-12-16 17:00:00,14669.62,1671.1,7547.54,1636.08,13913.7,4357.35,8493.72,1130.74,53419.85
2024-12-16 17:00:00,2024-12-16 18:00:00,14624.93,1728.28,7277.69,1621.17,14194.36,4314.64,8605.74,1238.27,53605.08
2024-12-16 18:00:00,2024-12-16 19:00:00,14495.07,1742.17,7159.54,1583.71,14329.77,4305.9,8811.57,1281.82,53709.55
2024-12-16 19:00:00,2024-12-16 20:00:00,14194.66,1709.28,7193.39,1584.73,14044.83,4191.59,8605.34,1144.43,52668.24
2024-12-16 20:00:00,2024-12-16 21:00:00,13862.79,1678.97,7123.75,1728.5,13584.67,4145.94,8388.1,1151.78,51664.5
2024-12-16 21:00:00,2024-12-16 22:00:00,13401.43,1595.33,7012.72,1554.54,12935.9,3992.27,8050.72,1121.38,49664.29
2024-12-16 22:00:00,2024-12-16 23:00:00,12714.96,1477.94,6999.73,1490.21,12045.97,3840.95,7540.34,1039.03,47149.13
2024-12-16 23:00:00,2024-12-17 00:00:00,11960.33,1399.87,7109.84,1504.93,11209.2,3600.32,6970.42,1035.67,44790.57
2024-12-17 00:00:00,2024-12-17 01:00:00,11553.83,1276.89,7132.59,1517.85,10462.0,3479.46,6519.13,1008.2,42949.95
2024-12-17 01:00:00,2024-12-17 02:00:00,11148.52,1237.43,7109.29,1426.84,10026.54,3309.71,6261.43,1008.97,41528.71
2024-12-17 02:00:00,2024-12-17 03:00:00,10885.45,1230.07,6919.73,1433.43,9980.71,3177.93,6085.47,1060.15,40772.95
2024-12-17 03:00:00,2024-12-17 04:00:00,10899.98,1221.45,6841.86,1227.75,9918.22,3155.7,6082.98,1079.85,40427.79
2024-12-17 04:00:00,2024-12-17 05:00:00,10937.33,1252.74,6874.14,1124.62,10124.06,3011.78,6081.01,1141.77,40547.44
2024-12-17 05:00:00,2024-12-17 06:00:00,11354.43,1280.82,7016.03,1312.29,10623.98,3098.25,6339.99,1161.8,42187.59
2024-12-17 06:00:00,2024-12-17 07:00:00,12015.1,1398.55,7110.81,1608.67,11684.96,3359.61,6809.03,1231.11,45217.83
2024-12-17 07:00:00,2024-12-17 08:00:00,12294.88,1487.08,7376.23,1741.61,12320.53,3447.12,7085.16,1247.22,46999.83
2024-12-17 08:00:00,2024-12-17 09:00:00,12490.45,1523.52,7594.37,1683.07,12475.12,3474.63,7247.05,1162.22,47650.43
2024-12-17 09:00:00,2024-12-17 10:00:00,12898.42,1643.65,8155.09,1835.39,12485.38,3827.71,7395.68,1100.26,49341.6
2024-12-17 10:00:00,2024-12-17 11:00:00,13195.97,1578.29,7929.54,1793.75,12624.99,3861.6,7606.23,1115.5,49705.88
2024-12-17 11:00:00,2024-12-17 12:00:00,13659.02,1583.24,7753.08,1735.73,12651.03,3939.16,7667.43,1200.45,50189.14
2024-12-17 12:00:00,2024-12-17 13:00:00,14130.84,1625.73,7484.42,1801.11,12834.75,3957.86,7860.83,1220.29,50915.83
2024-12-17 13:00:00,2024-12-17 14:00:00,14533.67,1688.24,7694.58,1694.45,13193.48,4102.43,8069.44,1305.43,52281.72
2024-12-17 14:00:00,2024-12-17 15:00:00,14505.97,1676.08,7594.0,1687.24,13274.85,4098.64,8213.34,1294.75,52344.87
2024-12-17 15:00:00,2024-12-17 16:00:00,14409.21,1734.63,7578.72,1673.14,13345.0,4245.31,8329.23,1188.38,52503.62
2024-12-17 16:00:00,2024-12-17 17:00:00,14199.93,1713.02,7508.4,1649.81,13504.14,4231.11,8446.43,1192.53,52445.39
2024-12-17 17:00:00,2024-12-17 18:00:00,14198.99,1731.89,7138.34,1651.5,13853.08,4207.9,8539.74,1193.11,52514.55
2024-12-17 18:00:00,2024-12-17 19:00:00,14176.84,1716.61,7214.81,1656.5,14095.37,4218.7,8717.02,1138.02,52933.86
2024-12-17 19:00:00,2024-12-17 20:00:00,13907.98,1715.44,7151.06,1586.3,13902.88,4127.15,8500.66,1142.31,52033.78
2024-12-17 20:00:00,2024-12-17 21:00:00,13641.54,1683.58,7909.25,1721.54,13677.36,4054.12,8302.34,1085.09,52074.83
2024-12-17 21:00:00,2024-12-17 22:00:00,13228.69,1606.36,7802.65,1699.51,13342.49,4015.25,8019.44,1011.65,50726.06
2024-12-17 22:00:00,2024-12-17 23:00:00,12573.48,1519.83,7380.34,1605.05,12471.13,3799.42,7560.31,970.59,47880.15
2024-12-17 23:00:00,2024-12-18 00:00:00,11893.56,1401.0,7371.43,1573.0,11646.58,3599.81,7045.95,942.33,45473.65
2024-12-18 00:00:00,2024-12-18 01:00:00,11249.09,1348.14,7329.15,1573.08,10906.38,3324.12,6546.82,944.89,43221.67
2024-12-18 01:00:00,2024-12-18 02:00:00,10848.25,1323.61,7362.62,1585.39,10445.54,3214.41,6279.44,931.03,41990.28
2024-12-18 02:00:00,2024-12-18 03:00:00,10642.08,1304.66,7328.53,1511.81,10378.04,3012.7,6149.57,960.66,41288.04
2024-12-18 03:00:00,2024-12-18 04:00:00,10614.28,1286.33,7030.13,1498.27,10438.71,2942.65,6077.88,975.08,40863.33
2024-12-18 04:00:00,2024-12-18 05:00:00,10902.4,1272.24,6905.46,1450.21,10375.73,2953.31,6233.5,985.2,41078.05
2024-12-18 05:00:00,2024-12-18 06:00:00,11223.79,1316.33,7035.34,1571.6,10911.57,3032.85,6390.29,1024.97,42506.74
2024-12-18 06:00:00,2024-12-18 07:00:00,11828.88,1444.63,7536.42,1801.28,11942.67,3168.97,6961.28,1013.87,45698.0
2024-12-18 07:00:00,2024-12-18 08:00:00,12076.39,1497.25,7394.23,1782.98,12627.75,3263.45,7300.39,1085.05,47027.49
2024-12-18 08:00:00,2024-12-18 09:00:00,12253.07,1472.57,7659.22,1807.65,13041.34,3307.96,7409.55,1120.5,48071.87
2024-12-18 09:00:00,2024-12-18 10:00:00,12621.53,1462.55,8315.36,1844.93,13553.77,3481.81,7418.42,1223.73,49922.1
2024-12-18 10:00:00,2024-12-18 11:00:00,13113.64,1411.37,8149.38,1880.71,13301.77,3674.94,7367.6,1125.53,50024.95
2024-12-18 11:00:00,2024-12-18 12:00:00,13489.05,1404.03,7602.68,1724.38,13145.14,3817.33,7314.2,1085.05,49581.87
2024-12-18 12:00:00,2024-12-18 13:00:00,13630.95,1359.63,7418.86,1662.29,12737.15,3978.6,7178.08,1131.87,49097.43
2024-12-18 13:00:00,2024-12-18 14:00:00,13605.91,1343.23,7336.58,1656.19,12566.09,4089.73,7216.57,1158.65,48972.96
2024-12-18 14:00:00,2024-12-18 15:00:00,13347.86,1333.91,7331.41,1682.19,12513.22,4123.3,7181.2,1171.31,48684.4
2024-12-18 15:00:00,2024-12-18 16:00:00,13022.65,1348.66,7289.81,1691.01,12505.45,4095.77,7231.33,1176.36,48361.04
