timestamp_begin_et,timestamp_end_et,MIDATL,OTHER,RFC,RTO,SOUTH,WEST,System Total
2024-01-05 08:00:00,2024-01-05 09:00:00,222.374,50.31,429.457,1548.471,1119.014,207.083,3576.709
2024-01-05 09:00:00,2024-01-05 10:00:00,548.329,214.297,1355.533,3659.537,2304.004,807.204,8888.904
2024-01-05 10:00:00,2024-01-05 11:00:00,770.202,290.636,1780.109,4187.311,2407.202,1009.907,10445.367
2024-01-05 11:00:00,2024-01-05 12:00:00,849.767,315.702,1922.699,4225.277,2302.578,1072.932,10688.955
2024-01-05 12:00:00,2024-01-05 13:00:00,846.523,318.193,1927.87,4174.017,2246.147,1081.347,10594.097
2024-01-05 13:00:00,2024-01-05 14:00:00,791.885,312.615,1847.515,4119.752,2272.237,1055.63,10399.634
2024-01-05 14:00:00,2024-01-05 15:00:00,648.297,295.337,1746.982,3983.553,2236.571,1098.685,10009.425
2024-01-05 15:00:00,2024-01-05 16:00:00,317.986,192.281,1055.829,2585.309,1529.48,737.843,6418.728
2024-01-05 16:00:00,2024-01-05 17:00:00,50.994,44.808,230.503,599.103,368.6,179.509,1473.517
2024-01-05 17:00:00,2024-01-05 18:00:00,-2.853,0.428,-2.328,-6.914,-4.586,0.525,-15.728
2024-01-05 18:00:00,2024-01-05 19:00:00,-1.996,-0.05,-3.687,-9.211,-5.524,-1.691,-22.159
2024-01-05 19:00:00,2024-01-05 20:00:00,-1.998,-0.06,-4.69,-10.111,-5.421,-2.692,-24.972
2024-01-05 20:00:00,2024-01-05 21:00:00,-2.021,-0.05,-4.698,-10.01,-5.312,-2.677,-24.768
2024-01-05 21:00:00,2024-01-05 22:00:00,-1.992,-0.05,-4.684,-10.006,-5.322,-2.692,-24.746
2024-01-05 22:00:00,2024-01-05 23:00:00,-2.021,-0.05,-3.737,-9.036,-5.299,-1.716,-21.859
2024-01-05 23:00:00,2024-01-06 00:00:00,-2.976,-0.06,-5.68,-11.151,-5.471,-2.704,-28.042
2024-01-06 00:00:00,2024-01-06 01:00:00,-2.059,-0.05,-4.785,-10.196,-5.411,-2.726,-25.227
2024-01-06 01:00:00,2024-01-06 02:00:00,-2.072,-0.06,-3.798,-9.124,-5.326,-1.726,-22.106
2024-01-06 02:00:00,2024-01-06 03:00:00,-2.022,-0.05,-4.74,-10.03,-5.29,-2.718,-24.85
2024-01-06 03:00:00,2024-01-06 04:00:00,-2.074,-0.05,-3.799,-9.417,-5.618,-1.725,-22.683
2024-01-06 04:00:00,2024-01-06 05:00:00,-2.072,-0.06,-5.814,-11.327,-5.513,-3.742,-28.528
2024-01-06 05:00:00,2024-01-06 06:00:00,-3.055,-0.05,-4.782,-10.156,-5.374,-1.727,-25.144
2024-01-06 06:00:00,2024-01-06 07:00:00,-2.07,-0.05,-4.791,-10.394,-5.603,-2.721,-25.629
2024-01-06 07:00:00,2024-01-06 08:00:00,1.64,-0.05,0.015,-0.833,-0.848,-1.625,-1.701
2024-01-06 08:00:00,2024-01-06 09:00:00,31.25,4.006,34.758,87.854,53.096,3.508,214.472
2024-01-06 09:00:00,2024-01-06 10:00:00,84.111,18.766,121.426,222.92,101.494,37.315,586.032
2024-01-06 10:00:00,2024-01-06 11:00:00,101.991,33.246,191.129,403.992,212.863,89.138,1032.359
2024-01-06 11:00:00,2024-01-06 12:00:00,110.527,66.706,333.596,617.979,284.383,223.069,1636.260
2024-01-06 12:00:00,2024-01-06 13:00:00,75.397,68.914,342.711,582.107,239.396,267.314,1575.839
2024-01-06 13:00:00,2024-01-06 14:00:00,36.146,54.551,333.992,514.991,180.999,297.846,1418.525
2024-01-06 14:00:00,2024-01-06 15:00:00,16.308,41.753,203.685,358.835,155.15,187.377,963.108
2024-01-06 15:00:00,2024-01-06 16:00:00,7.937,21.06,136.7,277.305,140.605,128.763,712.37
2024-01-06 16:00:00,2024-01-06 17:00:00,-0.213,7.017,47.409,99.158,51.749,47.622,252.742
2024-01-06 17:00:00,2024-01-06 18:00:00,-2.973,0.041,-4.336,-9.446,-5.11,-1.363,-23.187
2024-01-06 18:00:00,2024-01-06 19:00:00,-2.034,-0.05,-5.743,-11.033,-5.29,-3.709,-27.859
2024-01-06 19:00:00,2024-01-06 20:00:00,-2.029,-0.06,-3.744,-8.992,-5.248,-1.715,-21.788
2024-01-06 20:00:00,2024-01-06 21:00:00,-2.014,-0.05,-4.724,-10.089,-5.365,-2.71,-24.952
2024-01-06 21:00:00,2024-01-06 22:00:00,-2.0,-0.06,-3.732,-8.9,-5.168,-1.732,-21.592
2024-01-06 22:00:00,2024-01-06 23:00:00,-3.012,-0.05,-6.741,-12.316,-5.575,-3.729,-31.423
2024-01-06 23:00:00,2024-01-07 00:00:00,-2.007,0.0,-3.734,-8.427,-4.693,-1.727,-20.588
2024-01-07 00:00:00,2024-01-07 01:00:00,-2.022,0.0,-4.752,-8.338,-3.586,-2.73,-21.428
2024-01-07 01:00:00,2024-01-07 02:00:00,-2.031,0.0,-4.772,-8.373,-3.601,-2.741,-21.518
2024-01-07 02:00:00,2024-01-07 03:00:00,-2.002,0.0,-3.737,-7.222,-3.485,-1.735,-18.181
2024-01-07 03:00:00,2024-01-07 04:00:00,-2.045,0.0,-4.783,-8.422,-3.639,-2.738,-21.627
2024-01-07 04:00:00,2024-01-07 05:00:00,-2.447,0.0,-5.163,-8.803,-3.64,-2.716,-22.769
2024-01-07 05:00:00,2024-01-07 06:00:00,-2.353,0.0,-5.075,-8.603,-3.528,-2.722,-22.281
2024-01-07 06:00:00,2024-01-07 07:00:00,-3.353,0.0,-5.075,-8.612,-3.537,-1.722,-22.299
2024-01-07 07:00:00,2024-01-07 08:00:00,1.051,1.013,-0.911,11.49,12.401,-1.962,23.082
2024-01-07 08:00:00,2024-01-07 09:00:00,39.035,7.633,98.424,364.194,265.77,59.389,834.445
2024-01-07 09:00:00,2024-01-07 10:00:00,92.676,25.683,361.491,1543.867,1182.376,268.815,3474.908
2024-01-07 10:00:00,2024-01-07 11:00:00,202.589,42.143,621.032,2784.729,2163.697,418.443,6232.633
2024-01-07 11:00:00,2024-01-07 12:00:00,286.234,86.528,773.165,3027.359,2254.194,486.931,6914.411
2024-01-07 12:00:00,2024-01-07 13:00:00,326.453,127.987,862.343,2932.168,2069.825,535.89,6854.666
2024-01-07 13:00:00,2024-01-07 14:00:00,306.775,98.07,789.121,2621.414,1832.293,482.346,6130.019
2024-01-07 14:00:00,2024-01-07 15:00:00,234.605,63.456,601.543,1756.76,1155.217,366.938,4178.519
2024-01-07 15:00:00,2024-01-07 16:00:00,92.496,34.348,288.654,994.88,706.226,196.158,2312.762
2024-01-07 16:00:00,2024-01-07 17:00:00,16.539,5.873,87.475,272.918,185.443,70.936,639.184
2024-01-07 17:00:00,2024-01-07 18:00:00,-1.987,0.202,-3.11,-4.993,-1.883,-1.123,-12.894
2024-01-07 18:00:00,2024-01-07 19:00:00,-3.008,0.0,-5.685,-8.703,-3.018,-2.677,-23.091
2024-01-07 19:00:00,2024-01-07 20:00:00,-2.047,0.0,-4.731,-7.845,-3.114,-2.684,-20.421
2024-01-07 20:00:00,2024-01-07 21:00:00,-1.987,0.0,-3.678,-6.757,-3.079,-1.691,-17.192
2024-01-07 21:00:00,2024-01-07 22:00:00,-2.056,0.0,-4.77,-7.754,-2.984,-2.714,-20.278
2024-01-07 22:00:00,2024-01-07 23:00:00,-2.025,0.0,-4.734,-7.807,-3.073,-2.709,-20.348
2024-01-07 23:00:00,2024-01-08 00:00:00,-2.009,0.0,-4.719,-7.691,-2.972,-2.71,-20.101
2024-01-08 00:00:00,2024-01-08 01:00:00,-2.057,-0.05,-3.782,-8.635,-4.853,-1.725,-21.102
2024-01-08 01:00:00,2024-01-08 02:00:00,-2.01,-0.05,-3.71,-8.487,-4.777,-1.7,-20.734
2024-01-08 02:00:00,2024-01-08 03:00:00,-2.021,-0.06,-5.718,-10.565,-4.847,-3.697,-26.908
2024-01-08 03:00:00,2024-01-08 04:00:00,-2.057,-0.05,-3.747,-8.732,-4.985,-1.69,-21.261
2024-01-08 04:00:00,2024-01-08 05:00:00,-1.997,-0.05,-4.683,-9.673,-4.99,-2.686,-24.079
2024-01-08 05:00:00,2024-01-08 06:00:00,-3.002,-0.06,-4.68,-9.6,-4.92,-1.678,-23.94
2024-01-08 06:00:00,2024-01-08 07:00:00,-3.039,-0.05,-6.692,-11.631,-4.939,-3.653,-30.004
2024-01-08 07:00:00,2024-01-08 08:00:00,12.113,0.638,11.47,76.515,65.045,-0.643,165.138
2024-01-08 08:00:00,2024-01-08 09:00:00,190.462,36.108,273.914,1103.934,830.02,83.452,2517.89
2024-01-08 09:00:00,2024-01-08 10:00:00,486.92,171.121,809.336,2764.61,1955.274,322.416,6509.677
2024-01-08 10:00:00,2024-01-08 11:00:00,656.502,215.73,1174.763,3383.049,2208.286,518.261,8156.591
2024-01-08 11:00:00,2024-01-08 12:00:00,706.979,226.683,1316.174,3462.89,2146.716,609.195,8468.637
2024-01-08 12:00:00,2024-01-08 13:00:00,678.875,190.632,1381.262,3515.504,2134.242,702.387,8602.902
2024-01-08 13:00:00,2024-01-08 14:00:00,622.843,226.045,1400.175,3687.334,2287.159,777.332,9000.888
2024-01-08 14:00:00,2024-01-08 15:00:00,507.518,169.909,1191.955,3529.892,2337.937,684.437,8421.648
2024-01-08 15:00:00,2024-01-08 16:00:00,250.355,98.629,623.744,2216.204,1592.46,373.389,5154.781
2024-01-08 16:00:00,2024-01-08 17:00:00,41.888,36.473,158.193,562.099,403.906,116.305,1318.864
2024-01-08 17:00:00,2024-01-08 18:00:00,-1.736,0.587,-2.158,-5.259,-3.101,-0.422,-12.089
2024-01-08 18:00:00,2024-01-08 19:00:00,-1.863,-0.06,-4.498,-10.02,-5.522,-2.635,-24.598
2024-01-08 19:00:00,2024-01-08 20:00:00,-1.883,-0.05,-3.511,-8.807,-5.296,-1.628,-21.175
2024-01-08 20:00:00,2024-01-08 21:00:00,-1.862,-0.06,-3.511,-8.76,-5.249,-1.649,-21.091
2024-01-08 21:00:00,2024-01-08 22:00:00,-1.91,-0.05,-5.579,-10.915,-5.336,-3.669,-27.459
2024-01-08 22:00:00,2024-01-08 23:00:00,-1.896,-0.05,-3.573,-8.894,-5.321,-1.677,-21.411
2024-01-08 23:00:00,2024-01-09 00:00:00,-1.742,-0.06,-4.415,-9.676,-5.261,-2.673,-23.827
2024-01-09 00:00:00,2024-01-09 01:00:00,-1.916,0.05,-3.594,-9.029,-5.435,-1.678,-21.602
2024-01-09 01:00:00,2024-01-09 02:00:00,-1.926,-0.05,-5.607,-10.855,-5.248,-3.681,-27.367
2024-01-09 02:00:00,2024-01-09 03:00:00,-1.906,-0.06,-3.573,-8.872,-5.299,-1.667,-21.377
2024-01-09 03:00:00,2024-01-09 04:00:00,-3.909,-0.05,-5.58,-10.815,-5.235,-1.671,-27.26
2024-01-09 04:00:00,2024-01-09 05:00:00,-1.928,-0.05,-4.598,-9.903,-5.305,-2.67,-24.454
2024-01-09 05:00:00,2024-01-09 06:00:00,-1.896,-0.06,-3.562,-8.986,-5.424,-1.666,-21.594
2024-01-09 06:00:00,2024-01-09 07:00:00,-1.896,-0.05,-5.547,-10.834,-5.287,-3.651,-27.265
2024-01-09 07:00:00,2024-01-09 08:00:00,-0.134,-0.06,-1.799,-4.424,-2.625,-1.665,-10.707
2024-01-09 08:00:00,2024-01-09 09:00:00,17.036,0.677,16.872,40.208,23.336,-0.164,97.965
2024-01-09 09:00:00,2024-01-09 10:00:00,30.625,6.068,52.43,113.85,61.42,21.805,286.198
2024-01-09 10:00:00,2024-01-09 11:00:00,42.679,7.967,87.359,192.104,104.745,44.68,479.534
2024-01-09 11:00:00,2024-01-09 12:00:00,45.938,18.143,118.334,290.646,172.312,72.396,717.769
2024-01-09 12:00:00,2024-01-09 13:00:00,44.484,32.083,152.873,377.547,224.674,108.389,940.050
2024-01-09 13:00:00,2024-01-09 14:00:00,33.221,43.12,177.606,338.718,161.112,144.385,898.162
2024-01-09 14:00:00,2024-01-09 15:00:00,21.763,36.44,143.972,218.615,74.643,122.209,617.642
2024-01-09 15:00:00,2024-01-09 16:00:00,6.541,30.639,94.585,131.812,37.227,88.044,388.848
2024-01-09 16:00:00,2024-01-09 17:00:00,-0.546,15.864,26.707,27.201,0.494,27.253,96.973
2024-01-09 17:00:00,2024-01-09 18:00:00,-1.845,1.201,-3.816,-9.045,-5.229,-1.971,-20.705
2024-01-09 18:00:00,2024-01-09 19:00:00,-1.856,-0.06,-4.516,-9.608,-5.092,-2.66,-23.792
2024-01-09 19:00:00,2024-01-09 20:00:00,-1.832,-0.05,-4.495,-9.354,-4.859,-2.663,-23.253
2024-01-09 20:00:00,2024-01-09 21:00:00,-1.824,-0.06,-3.476,-8.404,-4.928,-1.652,-20.344
2024-01-09 21:00:00,2024-01-09 22:00:00,-2.771,-0.05,-5.435,-10.222,-4.787,-2.664,-25.929
2024-01-09 22:00:00,2024-01-09 23:00:00,-2.707,-0.06,-5.372,-10.171,-4.799,-2.665,-25.774
2024-01-09 23:00:00,2024-01-10 00:00:00,-1.662,-0.05,-3.317,-8.266,-4.949,-1.655,-19.899
2024-01-10 00:00:00,2024-01-10 01:00:00,-1.698,-0.06,-4.366,-9.218,-4.852,-2.668,-22.862
2024-01-10 01:00:00,2024-01-10 02:00:00,-1.696,-0.05,-3.375,-8.139,-4.764,-1.679,-19.703
2024-01-10 02:00:00,2024-01-10 03:00:00,-1.688,-0.05,-5.354,-10.078,-4.724,-3.666,-25.56
2024-01-10 03:00:00,2024-01-10 04:00:00,-1.689,-0.06,-3.356,-6.532,-3.176,-1.667,-16.48
2024-01-10 04:00:00,2024-01-10 05:00:00,-1.709,-0.05,-4.368,-7.864,-3.496,-2.659,-20.146
2024-01-10 05:00:00,2024-01-10 06:00:00,-1.697,-0.06,-3.344,-6.915,-3.571,-1.647,-17.234
2024-01-10 06:00:00,2024-01-10 07:00:00,-1.677,-0.05,-3.307,-2.219,1.088,-1.63,-7.795
2024-01-10 07:00:00,2024-01-10 08:00:00,3.186,0.198,2.401,69.218,66.817,-0.785,141.035
2024-01-10 08:00:00,2024-01-10 09:00:00,94.15,14.401,153.837,1150.443,996.606,59.687,2469.124
2024-01-10 09:00:00,2024-01-10 10:00:00,425.48,46.44,566.059,2636.121,2070.062,140.579,5884.741
2024-01-10 10:00:00,2024-01-10 11:00:00,567.285,64.277,755.397,2775.275,2019.878,188.112,6370.224
2024-01-10 11:00:00,2024-01-10 12:00:00,589.842,59.154,856.251,2690.798,1834.547,266.409,6297.001
2024-01-10 12:00:00,2024-01-10 13:00:00,426.771,68.387,686.164,2377.437,1691.273,259.393,5509.425
2024-01-10 13:00:00,2024-01-10 14:00:00,284.974,53.124,533.872,2395.165,1861.293,248.898,5377.326
2024-01-10 14:00:00,2024-01-10 15:00:00,246.89,56.419,439.136,2404.031,1964.895,192.246,5303.617
2024-01-10 15:00:00,2024-01-10 16:00:00,156.689,32.333,275.46,1812.986,1537.526,118.771,3933.765
2024-01-10 16:00:00,2024-01-10 17:00:00,25.307,13.273,69.134,373.834,304.7,43.827,830.075
2024-01-10 17:00:00,2024-01-10 18:00:00,-1.751,4.142,-2.969,-6.5,-3.531,-1.218,-11.827
2024-01-10 18:00:00,2024-01-10 19:00:00,-2.857,3.95,-5.519,-10.862,-5.343,-2.662,-23.293
2024-01-10 19:00:00,2024-01-10 20:00:00,-1.814,3.94,-3.457,-8.743,-5.286,-1.643,-17.003
2024-01-10 20:00:00,2024-01-10 21:00:00,-2.865,3.95,-6.521,-11.715,-5.194,-3.656,-26.001
2024-01-10 21:00:00,2024-01-10 22:00:00,-1.827,3.95,-3.505,-8.72,-5.215,-1.678,-16.995
2024-01-10 22:00:00,2024-01-10 23:00:00,-1.855,3.95,-3.507,-8.775,-5.268,-1.652,-17.107
2024-01-10 23:00:00,2024-01-11 00:00:00,-1.821,3.94,-4.506,-9.818,-5.312,-2.685,-20.202
2024-01-11 00:00:00,2024-01-11 01:00:00,-1.888,-0.05,-3.581,-9.017,-5.436,-1.693,-21.665
2024-01-11 01:00:00,2024-01-11 02:00:00,-1.855,-0.06,-5.534,-10.923,-5.389,-3.679,-27.44
2024-01-11 02:00:00,2024-01-11 03:00:00,-1.847,-0.05,-3.522,-8.773,-5.251,-1.675,-21.118
2024-01-11 03:00:00,2024-01-11 04:00:00,-1.859,-0.05,-4.549,-8.253,-3.704,-2.69,-21.105
2024-01-11 04:00:00,2024-01-11 05:00:00,-1.896,-0.05,-3.57,-5.426,-1.856,-1.674,-14.472
2024-01-11 05:00:00,2024-01-11 06:00:00,-1.821,-0.05,-5.496,-4.317,1.179,-3.675,-14.18
2024-01-11 06:00:00,2024-01-11 07:00:00,-2.872,-0.06,-4.507,-5.054,-0.547,-1.635,-14.675
2024-01-11 07:00:00,2024-01-11 08:00:00,10.558,0.854,12.879,92.056,79.177,2.321,197.845
2024-01-11 08:00:00,2024-01-11 09:00:00,176.679,54.285,395.99,1434.908,1038.918,219.311,3320.091
2024-01-11 09:00:00,2024-01-11 10:00:00,451.664,132.169,1064.321,3202.293,2137.972,612.657,7601.076
2024-01-11 10:00:00,2024-01-11 11:00:00,547.737,161.753,1152.566,3423.455,2270.889,604.829,8161.229
2024-01-11 11:00:00,2024-01-11 12:00:00,646.546,175.809,1474.311,3666.974,2192.663,827.765,8984.068
2024-01-11 12:00:00,2024-01-11 13:00:00,810.399,187.994,1812.807,3984.758,2171.951,1002.408,9970.317
2024-01-11 13:00:00,2024-01-11 14:00:00,772.304,200.075,1849.209,4094.293,2245.084,1076.905,10237.870
2024-01-11 14:00:00,2024-01-11 15:00:00,617.442,252.478,1793.433,4103.658,2310.225,1175.991,10253.227
2024-01-11 15:00:00,2024-01-11 16:00:00,318.295,242.89,1432.268,3205.54,1773.272,1113.973,8086.238
2024-01-11 16:00:00,2024-01-11 17:00:00,52.718,116.754,515.458,981.325,465.867,462.74,2594.862
2024-01-11 17:00:00,2024-01-11 18:00:00,-1.646,7.74,9.832,8.505,-1.327,11.478,34.582
2024-01-11 18:00:00,2024-01-11 19:00:00,-1.819,-0.05,-4.237,-9.606,-5.369,-2.418,-23.499
2024-01-11 19:00:00,2024-01-11 20:00:00,-2.806,-0.06,-4.288,-9.571,-5.283,-1.482,-23.49
2024-01-11 20:00:00,2024-01-11 21:00:00,-1.847,-0.05,-5.325,-10.445,-5.12,-3.478,-26.265
2024-01-11 21:00:00,2024-01-11 22:00:00,-1.825,-0.06,-3.307,-8.529,-5.222,-1.482,-20.425
2024-01-11 22:00:00,2024-01-11 23:00:00,-1.86,-0.05,-4.359,-9.617,-5.258,-2.499,-23.643
2024-01-11 23:00:00,2024-01-12 00:00:00,-1.836,-0.05,-3.347,-8.529,-5.182,-1.511,-20.455
2024-01-12 00:00:00,2024-01-12 01:00:00,-1.901,-0.06,-4.398,-9.776,-5.378,-2.497,-24.01
2024-01-12 01:00:00,2024-01-12 02:00:00,-1.874,-0.05,-4.381,-9.859,-5.478,-2.507,-24.149
2024-01-12 02:00:00,2024-01-12 03:00:00,-1.881,-0.05,-3.383,-8.683,-5.3,-1.502,-20.799
2024-01-12 03:00:00,2024-01-12 04:00:00,-2.905,-0.05,-5.408,-10.779,-5.371,-2.503,-27.016
2024-01-12 04:00:00,2024-01-12 05:00:00,-1.873,-0.06,-4.37,-10.107,-5.737,-2.497,-24.644
2024-01-12 05:00:00,2024-01-12 06:00:00,-1.872,-0.05,-4.358,-9.649,-5.291,-2.486,-23.706
2024-01-12 06:00:00,2024-01-12 07:00:00,-1.875,-0.05,-3.356,-8.92,-5.564,-1.481,-21.246
2024-01-12 07:00:00,2024-01-12 08:00:00,21.761,0.839,23.714,111.565,87.851,1.953,247.683
2024-01-12 08:00:00,2024-01-12 09:00:00,238.309,16.783,284.234,1039.42,755.186,45.925,2379.857
2024-01-12 09:00:00,2024-01-12 10:00:00,530.488,51.692,707.355,2218.486,1511.131,176.867,5196.019
2024-01-12 10:00:00,2024-01-12 11:00:00,711.879,67.156,968.029,2725.383,1757.354,256.15,6485.951
2024-01-12 11:00:00,2024-01-12 12:00:00,710.3,48.487,982.405,2721.141,1738.736,272.105,6473.174
2024-01-12 12:00:00,2024-01-12 13:00:00,676.905,42.014,903.289,2763.623,1860.334,226.384,6472.549
2024-01-12 13:00:00,2024-01-12 14:00:00,501.411,30.516,668.346,2106.347,1438.001,166.935,4911.556
2024-01-12 14:00:00,2024-01-12 15:00:00,288.865,19.174,383.574,1237.509,853.935,94.709,2877.766
2024-01-12 15:00:00,2024-01-12 16:00:00,140.231,22.742,186.806,573.982,387.176,46.575,1357.512
2024-01-12 16:00:00,2024-01-12 17:00:00,18.759,14.234,54.929,151.878,96.949,36.17,372.919
2024-01-12 17:00:00,2024-01-12 18:00:00,-2.949,-0.06,-2.53,-7.701,-5.171,0.419,-17.992
2024-01-12 18:00:00,2024-01-12 19:00:00,-1.824,-0.05,-4.476,-9.908,-5.432,-2.652,-24.342
2024-01-12 19:00:00,2024-01-12 20:00:00,-1.828,-0.05,-4.486,-9.937,-5.451,-2.658,-24.41
2024-01-12 20:00:00,2024-01-12 21:00:00,-1.858,-0.06,-3.503,-8.859,-5.356,-1.645,-21.281
2024-01-12 21:00:00,2024-01-12 22:00:00,-1.858,-0.05,-5.524,-10.693,-5.169,-3.666,-26.96
2024-01-12 22:00:00,2024-01-12 23:00:00,-1.835,-0.06,-3.49,-8.612,-5.122,-1.655,-20.774
2024-01-12 23:00:00,2024-01-13 00:00:00,-1.838,-0.05,-4.511,-9.771,-5.26,-2.673,-24.103
2024-01-13 00:00:00,2024-01-13 01:00:00,-2.897,-0.06,-4.555,-9.931,-5.376,-1.658,-24.477
2024-01-13 01:00:00,2024-01-13 02:00:00,-1.9,-0.05,-4.559,-9.858,-5.299,-2.659,-24.325
2024-01-13 02:00:00,2024-01-13 03:00:00,-1.918,-0.06,-4.582,-9.906,-5.324,-2.664,-24.454
2024-01-13 03:00:00,2024-01-13 04:00:00,-1.919,-0.06,-3.574,-9.327,-5.753,-1.655,-22.288
2024-01-13 04:00:00,2024-01-13 05:00:00,-1.914,-0.05,-5.541,-10.67,-5.129,-3.627,-26.931
2024-01-13 05:00:00,2024-01-13 06:00:00,-1.865,-0.06,-3.508,-8.727,-5.219,-1.643,-21.022
2024-01-13 06:00:00,2024-01-13 07:00:00,-2.844,-0.05,-5.474,-10.689,-5.215,-2.63,-26.902
2024-01-13 07:00:00,2024-01-13 08:00:00,6.52,0.311,6.619,53.891,47.272,0.099,114.712
2024-01-13 08:00:00,2024-01-13 09:00:00,144.342,15.122,210.936,1167.247,956.311,66.594,2560.552
2024-01-13 09:00:00,2024-01-13 10:00:00,396.802,56.553,665.849,2720.864,2055.015,269.047,6164.130
2024-01-13 10:00:00,2024-01-13 11:00:00,438.533,101.521,858.97,2924.845,2065.875,420.437,6810.181
2024-01-13 11:00:00,2024-01-13 12:00:00,395.476,116.815,976.554,3185.318,2208.764,581.078,7464.005
2024-01-13 12:00:00,2024-01-13 13:00:00,436.61,142.672,1074.593,3304.903,2230.31,637.983,7827.071
2024-01-13 13:00:00,2024-01-13 14:00:00,513.528,157.749,1177.103,3519.925,2342.822,663.575,8374.702
2024-01-13 14:00:00,2024-01-13 15:00:00,508.084,136.8,1096.253,3603.858,2507.605,588.169,8440.769
2024-01-13 15:00:00,2024-01-13 16:00:00,300.496,121.817,801.107,2783.187,1982.08,500.611,6489.298
2024-01-13 16:00:00,2024-01-13 17:00:00,51.686,74.269,277.422,833.965,556.543,225.736,2019.621
2024-01-13 17:00:00,2024-01-13 18:00:00,-1.69,4.29,9.792,12.324,2.532,11.482,38.73
2024-01-13 18:00:00,2024-01-13 19:00:00,-1.838,-0.06,-4.492,-9.258,-4.766,-2.654,-23.068
2024-01-13 19:00:00,2024-01-13 20:00:00,-1.843,-0.05,-4.513,-9.716,-5.203,-2.67,-23.995
2024-01-13 20:00:00,2024-01-13 21:00:00,-2.864,-0.06,-4.515,-9.982,-5.467,-1.651,-24.539
2024-01-13 21:00:00,2024-01-13 22:00:00,-1.889,-0.05,-4.552,-9.943,-5.391,-2.663,-24.488
2024-01-13 22:00:00,2024-01-13 23:00:00,-1.853,-0.05,-4.524,-9.758,-5.234,-2.671,-24.09
2024-01-13 23:00:00,2024-01-14 00:00:00,-1.835,-0.06,-4.506,-9.754,-5.248,-2.671,-24.074
2024-01-14 00:00:00,2024-01-14 01:00:00,-1.917,-0.05,-3.578,-8.939,-5.361,-1.661,-21.506
2024-01-14 01:00:00,2024-01-14 02:00:00,-1.913,-0.05,-5.591,-10.984,-5.393,-3.678,-27.609
2024-01-14 02:00:00,2024-01-14 03:00:00,-1.894,-0.06,-3.569,-8.853,-5.284,-1.675,-21.335
2024-01-14 03:00:00,2024-01-14 04:00:00,-1.911,-0.05,-4.577,-10.039,-5.462,-2.666,-24.705
2024-01-14 04:00:00,2024-01-14 05:00:00,-1.882,-0.05,-3.539,-8.888,-5.349,-1.657,-21.365
2024-01-14 05:00:00,2024-01-14 06:00:00,-2.882,-0.05,-6.543,-11.977,-5.434,-3.661,-30.547
2024-01-14 06:00:00,2024-01-14 07:00:00,-1.913,-0.05,-3.563,-8.661,-5.098,-1.65,-20.935
2024-01-14 07:00:00,2024-01-14 08:00:00,14.678,0.613,16.36,72.382,56.022,1.682,161.737
2024-01-14 08:00:00,2024-01-14 09:00:00,211.97,70.728,415.372,1524.002,1108.63,203.402,3534.104
2024-01-14 09:00:00,2024-01-14 10:00:00,505.267,236.369,1221.446,3607.761,2386.315,716.179,8673.337
2024-01-14 10:00:00,2024-01-14 11:00:00,674.064,308.231,1761.853,4302.804,2540.951,1087.789,10675.692
2024-01-14 11:00:00,2024-01-14 12:00:00,672.189,330.854,1847.912,4293.676,2445.764,1175.723,10766.118
2024-01-14 12:00:00,2024-01-14 13:00:00,482.351,302.948,1720.791,4061.059,2340.268,1238.44,10145.857
2024-01-14 13:00:00,2024-01-14 14:00:00,481.903,333.997,1807.411,4167.09,2359.679,1325.508,10475.588
2024-01-14 14:00:00,2024-01-14 15:00:00,500.451,348.512,1806.997,4318.486,2511.489,1306.546,10792.481
2024-01-14 15:00:00,2024-01-14 16:00:00,351.795,168.948,1215.354,3133.256,1917.902,863.559,7650.814
2024-01-14 16:00:00,2024-01-14 17:00:00,73.443,50.248,311.546,827.403,515.857,238.103,2016.600
2024-01-14 17:00:00,2024-01-14 18:00:00,-1.604,2.233,8.686,10.144,1.458,10.29,31.207
2024-01-14 18:00:00,2024-01-14 19:00:00,-2.864,-0.05,-5.516,-10.997,-5.481,-2.652,-27.56
2024-01-14 19:00:00,2024-01-14 20:00:00,-1.921,-0.05,-4.579,-9.905,-5.326,-2.658,-24.439
2024-01-14 20:00:00,2024-01-14 21:00:00,-1.9,-0.06,-4.552,-9.987,-5.435,-2.652,-24.586
2024-01-14 21:00:00,2024-01-14 22:00:00,-1.918,-0.05,-3.602,-9.0,-5.398,-1.684,-21.652
2024-01-14 22:00:00,2024-01-14 23:00:00,-1.894,-0.05,-4.56,-9.855,-5.295,-2.666,-24.32
2024-01-14 23:00:00,2024-01-15 00:00:00,-1.881,-0.06,-4.561,-9.874,-5.313,-2.68,-24.369
2024-01-15 00:00:00,2024-01-15 01:00:00,-1.915,-0.05,-4.606,-10.023,-5.417,-2.691,-24.702
2024-01-15 01:00:00,2024-01-15 02:00:00,-1.926,-0.05,-3.602,-9.01,-5.408,-1.676,-21.672
2024-01-15 02:00:00,2024-01-15 03:00:00,-1.92,-0.06,-4.585,-9.901,-5.316,-2.665,-24.447
2024-01-15 03:00:00,2024-01-15 04:00:00,-2.929,-0.05,-5.616,-11.071,-5.455,-2.687,-27.808
