timestamp_begin_et,timestamp_end_et,SEMA,NEMA,WCMA,RI,CT,NH,ME,VT,System Total
2023-08-28 07:00:00,2023-08-28 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-28 08:00:00,2023-08-28 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-28 09:00:00,2023-08-28 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-28 10:00:00,2023-08-28 11:00:00,18.24,16.47,37.80,5.91,28.32,6.57,30.37,7.67,151.35
2023-08-28 11:00:00,2023-08-28 12:00:00,119.82,104.53,222.40,42.86,220.49,43.52,202.06,64.98,1020.66
2023-08-28 12:00:00,2023-08-28 13:00:00,300.46,227.99,640.99,107.92,554.96,107.42,537.42,198.82,2675.97
2023-08-28 13:00:00,2023-08-28 14:00:00,602.92,472.51,1149.15,172.43,1074.93,191.07,968.17,360.32,4991.51
2023-08-28 14:00:00,2023-08-28 15:00:00,865.32,694.27,1804.64,252.08,1509.33,291.92,1284.00,522.83,7224.40
2023-08-28 15:00:00,2023-08-28 16:00:00,1039.00,809.06,2192.04,278.87,1592.13,353.35,1414.09,619.58,8298.14
2023-08-28 16:00:00,2023-08-28 17:00:00,1132.19,767.46,2179.79,316.29,1618.07,376.78,1410.26,620.02,8420.86
2023-08-28 17:00:00,2023-08-28 18:00:00,1196.80,714.12,1976.49,367.74,1544.51,365.56,1318.20,584.03,8067.46
2023-08-28 18:00:00,2023-08-28 19:00:00,1114.77,593.86,1647.34,401.59,1430.95,307.47,1179.33,477.40,7152.71
2023-08-28 19:00:00,2023-08-28 20:00:00,913.74,499.91,1251.47,353.84,1050.29,224.10,975.70,352.14,5621.20
2023-08-28 20:00:00,2023-08-28 21:00:00,569.32,300.00,839.31,247.58,705.04,132.96,620.94,230.04,3645.19
2023-08-28 21:00:00,2023-08-28 22:00:00,306.61,152.32,468.99,125.17,377.83,69.06,276.38,106.32,1882.68
2023-08-28 22:00:00,2023-08-28 23:00:00,82.23,44.91,143.66,44.37,116.19,23.01,80.69,34.76,569.82
2023-08-28 23:00:00,2023-08-29 00:00:00,3.84,0.66,3.84,3.75,3.27,1.76,3.29,2.60,23.02
2023-08-29 00:00:00,2023-08-29 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 01:00:00,2023-08-29 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 02:00:00,2023-08-29 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 03:00:00,2023-08-29 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 04:00:00,2023-08-29 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 05:00:00,2023-08-29 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 06:00:00,2023-08-29 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 07:00:00,2023-08-29 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 08:00:00,2023-08-29 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 09:00:00,2023-08-29 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-29 10:00:00,2023-08-29 11:00:00,15.34,15.80,30.76,5.00,20.69,6.66,33.07,7.99,135.30
2023-08-29 11:00:00,2023-08-29 12:00:00,90.85,97.04,274.31,40.52,186.56,44.75,183.91,67.94,985.88
2023-08-29 12:00:00,2023-08-29 13:00:00,244.21,236.19,528.22,90.75,511.09,114.72,435.59,157.84,2318.62
2023-08-29 13:00:00,2023-08-29 14:00:00,369.84,364.02,886.64,133.02,975.97,209.97,712.34,244.77,3896.57
2023-08-29 14:00:00,2023-08-29 15:00:00,583.39,508.07,1661.71,214.26,1273.04,288.66,1041.36,344.76,5915.25
2023-08-29 15:00:00,2023-08-29 16:00:00,676.51,564.43,2156.88,208.17,1270.67,334.95,1237.41,448.30,6897.32
2023-08-29 16:00:00,2023-08-29 17:00:00,782.76,426.64,1998.79,239.52,1315.47,349.76,1360.06,550.69,7023.68
2023-08-29 17:00:00,2023-08-29 18:00:00,939.26,483.98,1919.86,266.43,1405.06,312.58,1330.48,576.68,7234.32
2023-08-29 18:00:00,2023-08-29 19:00:00,694.14,548.57,1691.49,205.98,1295.15,278.32,1174.97,509.85,6398.45
2023-08-29 19:00:00,2023-08-29 20:00:00,519.04,469.89,1484.43,150.48,1010.30,230.09,966.80,395.71,5226.75
2023-08-29 20:00:00,2023-08-29 21:00:00,375.53,293.89,993.95,116.95,664.93,164.96,620.34,224.41,3454.96
2023-08-29 21:00:00,2023-08-29 22:00:00,203.54,154.21,462.88,69.49,383.31,79.08,285.14,105.74,1743.40
2023-08-29 22:00:00,2023-08-29 23:00:00,62.54,47.41,156.04,19.69,137.05,24.28,69.73,34.77,551.49
2023-08-29 23:00:00,2023-08-30 00:00:00,5.26,1.53,14.08,3.92,3.28,1.76,2.19,4.24,36.25
2023-08-30 00:00:00,2023-08-30 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 01:00:00,2023-08-30 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 02:00:00,2023-08-30 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 03:00:00,2023-08-30 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 04:00:00,2023-08-30 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 05:00:00,2023-08-30 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 06:00:00,2023-08-30 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 07:00:00,2023-08-30 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 08:00:00,2023-08-30 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 09:00:00,2023-08-30 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-30 10:00:00,2023-08-30 11:00:00,12.96,8.08,14.18,5.01,9.82,3.43,17.47,1.47,72.41
2023-08-30 11:00:00,2023-08-30 12:00:00,69.47,32.79,53.18,28.20,88.83,14.54,82.49,25.57,395.07
2023-08-30 12:00:00,2023-08-30 13:00:00,163.95,79.54,130.21,66.63,261.67,19.02,143.69,60.34,925.04
2023-08-30 13:00:00,2023-08-30 14:00:00,362.49,143.62,343.97,185.52,360.55,31.76,170.52,108.37,1706.79
2023-08-30 14:00:00,2023-08-30 15:00:00,612.00,180.03,609.45,308.03,527.43,67.86,171.40,194.30,2670.51
2023-08-30 15:00:00,2023-08-30 16:00:00,737.10,203.73,871.23,278.76,925.78,126.37,216.10,317.67,3676.73
2023-08-30 16:00:00,2023-08-30 17:00:00,751.63,218.02,1314.68,203.41,1378.55,179.29,398.48,398.88,4842.93
2023-08-30 17:00:00,2023-08-30 18:00:00,712.50,315.98,1653.88,199.46,1564.32,233.38,506.68,436.08,5622.29
2023-08-30 18:00:00,2023-08-30 19:00:00,583.83,402.12,1821.56,186.67,1576.01,253.18,594.90,421.88,5840.17
2023-08-30 19:00:00,2023-08-30 20:00:00,676.96,391.24,1703.40,303.70,1386.00,223.43,645.60,333.09,5663.40
2023-08-30 20:00:00,2023-08-30 21:00:00,656.58,341.82,1253.79,322.63,1021.04,163.26,432.18,207.74,4399.04
2023-08-30 21:00:00,2023-08-30 22:00:00,391.72,191.49,645.55,141.15,525.03,80.97,216.46,98.90,2291.27
2023-08-30 22:00:00,2023-08-30 23:00:00,109.42,53.11,182.65,44.39,163.06,22.05,67.95,34.60,677.23
2023-08-30 23:00:00,2023-08-31 00:00:00,6.25,3.73,13.45,3.93,11.49,1.37,1.82,2.77,44.82
2023-08-31 00:00:00,2023-08-31 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 01:00:00,2023-08-31 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 02:00:00,2023-08-31 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 03:00:00,2023-08-31 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 04:00:00,2023-08-31 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 05:00:00,2023-08-31 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 06:00:00,2023-08-31 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 07:00:00,2023-08-31 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 08:00:00,2023-08-31 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 09:00:00,2023-08-31 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-08-31 10:00:00,2023-08-31 11:00:00,30.81,25.19,43.54,13.25,31.63,10.53,41.27,8.15,204.36
2023-08-31 11:00:00,2023-08-31 12:00:00,262.46,156.53,326.81,114.19,235.65,74.95,226.66,73.54,1470.78
2023-08-31 12:00:00,2023-08-31 13:00:00,758.79,377.78,900.32,299.03,728.32,171.26,608.13,223.79,4067.42
2023-08-31 13:00:00,2023-08-31 14:00:00,1236.37,582.10,1635.55,490.42,1329.79,273.66,1028.88,431.83,7008.61
2023-08-31 14:00:00,2023-08-31 15:00:00,1600.21,754.56,2200.27,644.08,1804.08,346.76,1325.41,579.82,9255.19
2023-08-31 15:00:00,2023-08-31 16:00:00,1825.96,861.79,2500.54,715.81,2091.88,396.29,1501.96,659.22,10553.45
2023-08-31 16:00:00,2023-08-31 17:00:00,1906.68,901.50,2627.08,758.44,2213.38,408.39,1563.63,692.45,11071.55
2023-08-31 17:00:00,2023-08-31 18:00:00,1880.64,893.42,2647.13,746.13,2209.57,400.38,1513.08,689.58,10979.92
2023-08-31 18:00:00,2023-08-31 19:00:00,1751.82,819.00,2423.86,682.62,2041.61,366.82,1366.27,641.99,10094.00
2023-08-31 19:00:00,2023-08-31 20:00:00,1464.34,673.78,2033.35,560.31,1708.39,298.67,1110.84,538.87,8388.55
2023-08-31 20:00:00,2023-08-31 21:00:00,977.25,457.44,1402.07,373.12,1192.63,197.19,714.81,379.86,5694.37
2023-08-31 21:00:00,2023-08-31 22:00:00,457.72,220.70,670.33,166.17,610.30,87.71,275.35,193.83,2682.11
2023-08-31 22:00:00,2023-08-31 23:00:00,111.57,55.70,174.20,38.87,164.25,23.52,76.11,55.97,700.19
2023-08-31 23:00:00,2023-09-01 00:00:00,2.88,1.76,6.40,1.43,8.66,0.78,2.18,3.41,27.52
2023-09-01 00:00:00,2023-09-01 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 01:00:00,2023-09-01 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 02:00:00,2023-09-01 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 03:00:00,2023-09-01 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 04:00:00,2023-09-01 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 05:00:00,2023-09-01 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 06:00:00,2023-09-01 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 07:00:00,2023-09-01 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 08:00:00,2023-09-01 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 09:00:00,2023-09-01 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-01 10:00:00,2023-09-01 11:00:00,28.91,15.17,26.95,9.88,23.55,5.02,33.68,5.55,148.70
2023-09-01 11:00:00,2023-09-01 12:00:00,289.01,132.49,326.95,108.33,290.13,54.14,221.19,70.27,1492.51
2023-09-01 12:00:00,2023-09-01 13:00:00,774.91,350.87,939.77,277.76,823.59,154.52,599.84,222.06,4143.33
2023-09-01 13:00:00,2023-09-01 14:00:00,1270.39,562.37,1618.17,478.50,1344.66,263.20,1006.76,402.42,6946.48
2023-09-01 14:00:00,2023-09-01 15:00:00,1651.22,737.43,2179.90,611.57,1781.55,343.56,1301.84,532.12,9139.20
2023-09-01 15:00:00,2023-09-01 16:00:00,1839.77,843.18,2496.16,689.02,2133.25,394.02,1479.09,625.37,10499.87
2023-09-01 16:00:00,2023-09-01 17:00:00,1964.48,893.71,2630.09,741.26,2198.68,412.29,1546.38,662.50,11049.39
2023-09-01 17:00:00,2023-09-01 18:00:00,1903.04,875.17,2610.67,732.06,2215.64,402.77,1518.68,682.76,10940.79
2023-09-01 18:00:00,2023-09-01 19:00:00,1748.35,788.49,2327.58,660.55,1999.98,354.09,1349.39,629.46,9857.88
2023-09-01 19:00:00,2023-09-01 20:00:00,1400.50,635.01,1904.92,529.78,1604.03,275.93,1045.79,516.15,7912.13
2023-09-01 20:00:00,2023-09-01 21:00:00,933.81,427.85,1306.76,349.75,1102.89,182.21,659.42,358.72,5321.42
2023-09-01 21:00:00,2023-09-01 22:00:00,442.41,217.14,636.81,165.70,555.94,85.23,309.02,180.99,2593.24
2023-09-01 22:00:00,2023-09-01 23:00:00,105.28,48.49,151.84,38.36,139.53,20.87,66.81,47.93,619.10
2023-09-01 23:00:00,2023-09-02 00:00:00,1.92,0.66,3.20,1.25,3.81,0.69,1.09,2.45,15.08
2023-09-02 00:00:00,2023-09-02 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 01:00:00,2023-09-02 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 02:00:00,2023-09-02 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 03:00:00,2023-09-02 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 04:00:00,2023-09-02 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 05:00:00,2023-09-02 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 06:00:00,2023-09-02 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 07:00:00,2023-09-02 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 08:00:00,2023-09-02 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 09:00:00,2023-09-02 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-02 10:00:00,2023-09-02 11:00:00,26.04,13.19,29.50,9.87,19.71,4.81,23.79,5.88,132.77
2023-09-02 11:00:00,2023-09-02 12:00:00,236.01,112.49,287.39,99.83,216.37,45.52,212.21,56.02,1265.84
2023-09-02 12:00:00,2023-09-02 13:00:00,679.58,298.82,814.24,266.60,717.49,132.11,452.23,186.13,3547.20
2023-09-02 13:00:00,2023-09-02 14:00:00,1145.82,520.73,1519.88,459.51,1278.59,235.36,861.62,340.11,6361.62
2023-09-02 14:00:00,2023-09-02 15:00:00,1555.31,703.24,2103.33,605.78,1734.65,317.19,1160.23,487.18,8666.92
2023-09-02 15:00:00,2023-09-02 16:00:00,1810.97,806.16,2429.54,695.32,2003.72,358.98,1302.37,589.47,9996.53
2023-09-02 16:00:00,2023-09-02 17:00:00,1923.65,835.47,2439.34,728.98,2047.40,344.53,1350.79,576.04,10246.19
2023-09-02 17:00:00,2023-09-02 18:00:00,1813.19,806.08,2221.89,706.29,1930.42,346.53,1213.14,513.19,9550.73
2023-09-02 18:00:00,2023-09-02 19:00:00,1557.51,692.17,1936.95,615.33,1652.43,288.97,999.92,498.50,8241.80
2023-09-02 19:00:00,2023-09-02 20:00:00,1168.89,501.19,1568.70,431.39,1451.95,227.52,804.54,369.96,6524.15
2023-09-02 20:00:00,2023-09-02 21:00:00,738.41,356.92,1116.08,265.25,1026.16,150.36,517.51,233.99,4404.67
2023-09-02 21:00:00,2023-09-02 22:00:00,373.69,183.34,551.61,133.60,476.40,71.97,270.12,128.29,2189.03
2023-09-02 22:00:00,2023-09-02 23:00:00,99.13,50.50,133.86,35.47,118.90,23.27,59.55,33.89,554.57
2023-09-02 23:00:00,2023-09-03 00:00:00,2.88,0.44,1.92,0.72,6.00,0.88,1.10,0.81,14.75
2023-09-03 00:00:00,2023-09-03 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 01:00:00,2023-09-03 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 02:00:00,2023-09-03 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 03:00:00,2023-09-03 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 04:00:00,2023-09-03 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 05:00:00,2023-09-03 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 06:00:00,2023-09-03 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 07:00:00,2023-09-03 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 08:00:00,2023-09-03 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 09:00:00,2023-09-03 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-03 10:00:00,2023-09-03 11:00:00,21.68,10.35,30.75,9.86,19.13,4.71,30.83,4.57,131.87
2023-09-03 11:00:00,2023-09-03 12:00:00,213.72,95.76,277.20,85.54,243.99,45.51,237.51,58.38,1257.61
2023-09-03 12:00:00,2023-09-03 13:00:00,608.00,275.04,736.29,227.95,671.73,130.52,592.46,166.65,3408.63
2023-09-03 13:00:00,2023-09-03 14:00:00,1094.27,482.26,1337.22,375.77,1184.25,233.45,962.14,309.89,5979.25
2023-09-03 14:00:00,2023-09-03 15:00:00,1463.02,671.10,1898.49,552.81,1631.49,318.60,1235.50,434.51,8205.52
2023-09-03 15:00:00,2023-09-03 16:00:00,1654.02,775.84,2315.58,682.14,1955.98,367.71,1375.74,547.45,9674.46
2023-09-03 16:00:00,2023-09-03 17:00:00,1828.98,825.53,2465.67,719.14,2045.04,371.19,1423.52,605.04,10284.11
2023-09-03 17:00:00,2023-09-03 18:00:00,1804.93,803.74,2407.02,694.78,2018.37,349.78,1289.90,612.95,9981.49
2023-09-03 18:00:00,2023-09-03 19:00:00,1673.70,734.11,2146.58,623.56,1866.84,314.61,1138.91,567.85,9066.16
2023-09-03 19:00:00,2023-09-03 20:00:00,1354.47,593.69,1709.01,504.47,1459.25,242.51,923.85,481.92,7269.18
2023-09-03 20:00:00,2023-09-03 21:00:00,890.99,391.49,1135.14,319.82,1011.48,153.44,559.80,340.73,4802.91
2023-09-03 21:00:00,2023-09-03 22:00:00,412.15,189.19,547.29,145.13,525.76,71.68,258.99,172.38,2322.58
2023-09-03 22:00:00,2023-09-03 23:00:00,92.34,47.62,140.31,35.86,143.35,15.79,70.07,45.62,590.96
2023-09-03 23:00:00,2023-09-04 00:00:00,1.45,0.88,5.12,1.25,5.99,0.29,1.10,1.47,17.54
2023-09-04 00:00:00,2023-09-04 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 01:00:00,2023-09-04 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 02:00:00,2023-09-04 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 03:00:00,2023-09-04 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 04:00:00,2023-09-04 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 05:00:00,2023-09-04 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 06:00:00,2023-09-04 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 07:00:00,2023-09-04 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 08:00:00,2023-09-04 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 09:00:00,2023-09-04 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-04 10:00:00,2023-09-04 11:00:00,27.45,12.56,23.74,8.42,23.58,4.31,29.57,5.71,135.35
2023-09-04 11:00:00,2023-09-04 12:00:00,225.75,110.01,259.32,91.41,196.63,40.22,207.04,54.50,1184.89
2023-09-04 12:00:00,2023-09-04 13:00:00,636.69,286.21,790.58,247.55,628.11,115.74,532.70,176.91,3414.48
2023-09-04 13:00:00,2023-09-04 14:00:00,1091.00,500.34,1406.79,409.46,1046.82,215.17,927.55,344.23,5941.35
2023-09-04 14:00:00,2023-09-04 15:00:00,1492.31,678.47,1922.37,544.47,1444.28,309.70,1228.13,491.44,8111.17
2023-09-04 15:00:00,2023-09-04 16:00:00,1748.50,771.57,2198.90,630.50,1807.15,361.26,1350.08,598.10,9466.07
2023-09-04 16:00:00,2023-09-04 17:00:00,1807.38,818.25,2300.96,660.87,1846.29,373.12,1375.75,624.98,9807.59
2023-09-04 17:00:00,2023-09-04 18:00:00,1745.73,795.33,2317.31,655.16,1695.25,348.04,1327.92,625.44,9510.19
2023-09-04 18:00:00,2023-09-04 19:00:00,1578.23,721.17,2058.30,593.38,1592.55,317.72,1185.60,566.56,8613.52
2023-09-04 19:00:00,2023-09-04 20:00:00,1265.48,585.64,1630.65,457.69,1332.00,250.36,918.32,468.84,6908.99
2023-09-04 20:00:00,2023-09-04 21:00:00,847.07,394.92,1072.17,272.92,896.05,164.30,560.31,334.51,4542.25
2023-09-04 21:00:00,2023-09-04 22:00:00,383.44,189.88,541.10,125.04,434.43,78.40,253.59,167.55,2173.42
2023-09-04 22:00:00,2023-09-04 23:00:00,95.20,47.17,134.53,29.05,115.56,18.61,58.09,44.32,542.52
2023-09-04 23:00:00,2023-09-05 00:00:00,0.96,1.32,1.92,0.54,4.91,0.39,0.73,1.79,12.55
2023-09-05 00:00:00,2023-09-05 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 01:00:00,2023-09-05 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 02:00:00,2023-09-05 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 03:00:00,2023-09-05 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 04:00:00,2023-09-05 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 05:00:00,2023-09-05 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 06:00:00,2023-09-05 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 07:00:00,2023-09-05 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 08:00:00,2023-09-05 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 09:00:00,2023-09-05 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-05 10:00:00,2023-09-05 11:00:00,26.90,11.05,28.16,7.73,15.88,4.14,21.24,4.72,119.83
2023-09-05 11:00:00,2023-09-05 12:00:00,207.75,103.90,255.24,73.64,172.28,35.92,197.65,56.11,1102.50
2023-09-05 12:00:00,2023-09-05 13:00:00,527.27,225.73,668.99,162.65,607.47,109.56,527.96,164.05,2993.70
2023-09-05 13:00:00,2023-09-05 14:00:00,864.48,404.59,1214.44,264.05,1131.54,215.01,927.24,310.10,5331.46
2023-09-05 14:00:00,2023-09-05 15:00:00,1253.63,583.86,1857.71,449.21,1569.05,300.16,1217.82,438.97,7670.41
2023-09-05 15:00:00,2023-09-05 16:00:00,1599.95,711.69,2170.96,571.03,1800.14,349.48,1335.11,517.78,9056.14
2023-09-05 16:00:00,2023-09-05 17:00:00,1643.65,699.45,2157.08,604.41,1797.21,356.44,1362.09,568.69,9189.02
2023-09-05 17:00:00,2023-09-05 18:00:00,1554.82,621.54,2041.06,545.90,1673.38,350.99,1303.30,584.45,8675.44
2023-09-05 18:00:00,2023-09-05 19:00:00,1361.52,577.49,1839.28,485.35,1402.20,311.14,1141.99,548.59,7667.55
2023-09-05 19:00:00,2023-09-05 20:00:00,1040.53,504.16,1417.65,379.37,1130.38,237.67,894.53,452.44,6056.73
2023-09-05 20:00:00,2023-09-05 21:00:00,670.20,352.41,947.44,229.56,712.52,159.38,560.36,322.08,3953.95
2023-09-05 21:00:00,2023-09-05 22:00:00,341.84,172.11,495.18,117.78,412.30,71.64,253.17,163.34,2027.37
2023-09-05 22:00:00,2023-09-05 23:00:00,97.86,38.42,112.23,27.55,125.28,16.17,55.86,44.30,517.66
2023-09-05 23:00:00,2023-09-06 00:00:00,1.44,0.66,0.64,0.18,1.64,0.39,0.37,1.63,6.94
2023-09-06 00:00:00,2023-09-06 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 01:00:00,2023-09-06 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 02:00:00,2023-09-06 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 03:00:00,2023-09-06 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 04:00:00,2023-09-06 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 05:00:00,2023-09-06 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 06:00:00,2023-09-06 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 07:00:00,2023-09-06 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 08:00:00,2023-09-06 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-09-06 09:00:00,2023-09-06 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
