timestamp_begin_ct,timestamp_end_ct,Coastal,North,Panhandle,South,West,System Total
2024-01-12 00:00:00,2024-01-12 01:00:00,2491.26,1323.01,2212.93,1928.96,11901.85,19858.01
2024-01-12 01:00:00,2024-01-12 02:00:00,2442.76,1634.9,2029.1,1854.91,11228.85,19190.52
2024-01-12 02:00:00,2024-01-12 03:00:00,2249.84,1697.45,1818.55,1820.35,10877.07,18463.26
2024-01-12 03:00:00,2024-01-12 04:00:00,2079.1,1678.87,2033.89,2022.09,11542.95,19356.9
2024-01-12 04:00:00,2024-01-12 05:00:00,2017.71,1711.13,2254.6,2325.89,12864.38,21173.71
2024-01-12 05:00:00,2024-01-12 06:00:00,2689.97,2150.54,2489.35,2178.61,14919.13,24427.6
2024-01-12 06:00:00,2024-01-12 07:00:00,3374.66,2186.13,2334.4,1994.85,14212.08,24102.12
2024-01-12 07:00:00,2024-01-12 08:00:00,3317.88,2208.09,2250.89,2176.59,11995.68,21949.13
2024-01-12 08:00:00,2024-01-12 09:00:00,3187.27,2184.99,1903.57,2441.67,10469.0,20186.5
2024-01-12 09:00:00,2024-01-12 10:00:00,2846.77,2214.12,1124.86,2702.81,10108.96,18997.52
2024-01-12 10:00:00,2024-01-12 11:00:00,2819.42,2099.2,1707.3,2682.07,10546.61,19854.6
2024-01-12 11:00:00,2024-01-12 12:00:00,2825.45,2026.53,2555.6,2563.5,10520.35,20491.43
2024-01-12 12:00:00,2024-01-12 13:00:00,2894.8,1785.5,3026.72,2427.15,10400.62,20534.79
2024-01-12 13:00:00,2024-01-12 14:00:00,2964.95,1389.55,3030.19,2376.53,10951.67,20712.89
2024-01-12 14:00:00,2024-01-12 15:00:00,3066.52,1028.83,2970.12,2280.67,10654.75,20000.89
2024-01-12 15:00:00,2024-01-12 16:00:00,3102.69,671.29,3034.05,1848.01,10166.7,18822.74
2024-01-12 16:00:00,2024-01-12 17:00:00,2994.65,375.57,2929.64,1118.09,8503.05,15921.0
2024-01-12 17:00:00,2024-01-12 18:00:00,2013.68,153.28,2216.12,491.69,4522.48,9397.25
2024-01-12 18:00:00,2024-01-12 19:00:00,1424.18,121.11,1647.43,343.08,1797.09,5332.89
2024-01-12 19:00:00,2024-01-12 20:00:00,1000.97,141.29,1702.15,299.91,1625.36,4769.68
2024-01-12 20:00:00,2024-01-12 21:00:00,723.44,303.47,2166.82,331.42,2423.03,5948.18
2024-01-12 21:00:00,2024-01-12 22:00:00,364.27,487.72,2520.35,612.89,2691.11,6676.34
2024-01-12 22:00:00,2024-01-12 23:00:00,254.74,589.43,3097.33,1146.94,3261.76,8350.2
2024-01-12 23:00:00,2024-01-13 00:00:00,307.78,634.31,3429.28,1711.01,5332.77,11415.15
2024-01-13 00:00:00,2024-01-13 01:00:00,450.03,679.52,3373.49,2087.17,7185.12,13775.33
2024-01-13 01:00:00,2024-01-13 02:00:00,800.03,913.75,3552.31,2171.85,8697.14,16135.08
2024-01-13 02:00:00,2024-01-13 03:00:00,1319.36,1274.66,3619.15,1981.14,10195.0,18389.31
2024-01-13 03:00:00,2024-01-13 04:00:00,1377.86,1526.71,3550.41,1881.35,10424.09,18760.42
2024-01-13 04:00:00,2024-01-13 05:00:00,1511.83,1879.04,3605.61,2027.08,10112.92,19136.48
2024-01-13 05:00:00,2024-01-13 06:00:00,1568.36,2091.24,3695.49,1938.73,10972.33,20266.15
2024-01-13 06:00:00,2024-01-13 07:00:00,1521.03,2156.61,3730.88,2256.05,11951.18,21615.75
2024-01-13 07:00:00,2024-01-13 08:00:00,1568.21,2274.41,3576.57,2488.22,12872.79,22780.2
2024-01-13 08:00:00,2024-01-13 09:00:00,1664.24,2273.34,3666.95,2435.62,13104.18,23144.33
2024-01-13 09:00:00,2024-01-13 10:00:00,1186.18,2071.91,3280.86,2019.7,11422.28,19980.93
2024-01-13 10:00:00,2024-01-13 11:00:00,1717.83,1848.22,2988.16,2095.29,9443.25,18092.75
2024-01-13 11:00:00,2024-01-13 12:00:00,1649.29,1440.62,2708.97,2013.5,9176.7,16989.08
2024-01-13 12:00:00,2024-01-13 13:00:00,1449.42,1510.28,2278.17,1538.46,8806.42,15582.75
2024-01-13 13:00:00,2024-01-13 14:00:00,1254.25,1506.11,2018.4,1323.51,7459.45,13561.72
2024-01-13 14:00:00,2024-01-13 15:00:00,1334.5,1386.24,1787.32,1329.17,6976.38,12813.61
2024-01-13 15:00:00,2024-01-13 16:00:00,1379.76,1279.94,1629.7,1323.82,7114.31,12727.53
2024-01-13 16:00:00,2024-01-13 17:00:00,1504.09,1015.57,1752.41,1202.28,8178.47,13652.82
2024-01-13 17:00:00,2024-01-13 18:00:00,1623.59,1352.74,2013.96,1013.76,11141.15,17145.2
2024-01-13 18:00:00,2024-01-13 19:00:00,1803.8,2051.81,2185.46,1437.74,13355.84,20834.65
2024-01-13 19:00:00,2024-01-13 20:00:00,1529.84,2196.55,1884.44,2119.65,14164.07,21894.55
2024-01-13 20:00:00,2024-01-13 21:00:00,1680.97,2030.49,1856.09,2014.2,14617.07,22198.82
2024-01-13 21:00:00,2024-01-13 22:00:00,1736.19,1889.29,1774.46,1820.69,13995.45,21216.08
2024-01-13 22:00:00,2024-01-13 23:00:00,1233.97,1864.67,1643.77,2086.44,13748.65,20577.5
2024-01-13 23:00:00,2024-01-14 00:00:00,1212.11,1892.78,1250.41,2063.01,13442.52,19860.83
2024-01-14 00:00:00,2024-01-14 01:00:00,,,,,,
2024-01-14 01:00:00,2024-01-14 02:00:00,1303.86,2004.55,612.18,1728.28,13134.1,18782.97
2024-01-14 02:00:00,2024-01-14 03:00:00,1270.92,1904.09,412.35,1371.74,11616.07,16575.17
2024-01-14 03:00:00,2024-01-14 04:00:00,1193.6,1642.95,308.7,1035.04,9634.63,13814.92
2024-01-14 04:00:00,2024-01-14 05:00:00,956.15,1464.7,258.12,1026.2,8197.62,11902.79
2024-01-14 05:00:00,2024-01-14 06:00:00,998.88,1372.44,236.24,1132.63,6889.31,10629.5
2024-01-14 07:00:00,2024-01-14 08:00:00,1707.45,1062.36,265.33,858.17,5344.69,9238.0
2024-01-14 08:00:00,2024-01-14 09:00:00,1664.2,1090.65,205.71,995.05,5072.2,9027.81
2024-01-14 09:00:00,2024-01-14 10:00:00,1157.12,935.58,201.9,950.69,4021.03,7266.32
2024-01-14 10:00:00,2024-01-14 11:00:00,1491.05,770.1,171.21,1121.19,3537.38,7090.93
2024-01-14 11:00:00,2024-01-14 12:00:00,1276.01,638.83,122.13,1330.93,3313.39,6681.29
2024-01-14 12:00:00,2024-01-14 13:00:00,1179.98,662.7,137.15,1389.85,2976.25,6345.93
2024-01-14 13:00:00,2024-01-14 14:00:00,1570.12,645.44,65.33,1393.58,2770.01,6444.48
2024-01-14 14:00:00,2024-01-14 15:00:00,1782.3,737.8,40.34,1468.92,2985.53,7014.89
2024-01-14 15:00:00,2024-01-14 16:00:00,2177.79,781.62,88.41,1393.57,3402.22,7843.61
2024-01-14 16:00:00,2024-01-14 17:00:00,2259.06,797.14,232.55,1392.62,4316.49,8997.86
2024-01-14 17:00:00,2024-01-14 18:00:00,2439.64,843.68,483.64,1076.06,5650.3,10493.32
2024-01-14 18:00:00,2024-01-14 19:00:00,2525.45,986.43,840.98,845.46,6702.98,11901.3
2024-01-14 19:00:00,2024-01-14 20:00:00,2373.08,1114.99,964.22,962.02,7636.63,13050.94
2024-01-14 20:00:00,2024-01-14 21:00:00,2022.31,1157.2,910.04,1206.46,7782.7,13078.71
2024-01-14 21:00:00,2024-01-14 22:00:00,1892.82,1126.16,711.58,1333.43,7415.97,12479.96
2024-01-14 22:00:00,2024-01-14 23:00:00,2165.12,1015.64,542.07,1251.1,6950.47,11924.4
2024-01-14 23:00:00,2024-01-15 00:00:00,2493.69,885.08,345.48,1099.05,5672.46,10495.76
2024-01-15 00:00:00,2024-01-15 01:00:00,2357.48,816.68,273.82,849.04,4113.99,8411.01
2024-01-15 01:00:00,2024-01-15 02:00:00,2214.63,640.73,265.66,863.12,3201.2,7185.34
2024-01-15 02:00:00,2024-01-15 03:00:00,1969.34,533.26,417.73,844.66,2916.7,6681.69
2024-01-15 03:00:00,2024-01-15 04:00:00,1949.91,483.61,413.08,781.07,2372.96,6000.63
2024-01-15 04:00:00,2024-01-15 05:00:00,2015.82,358.3,453.06,809.53,1430.87,5067.58
2024-01-15 05:00:00,2024-01-15 06:00:00,2042.18,366.12,343.11,640.21,1076.23,4467.85
2024-01-15 06:00:00,2024-01-15 07:00:00,2307.31,357.72,387.56,593.53,1058.75,4704.87
2024-01-15 07:00:00,2024-01-15 08:00:00,2501.02,277.93,551.37,595.17,1034.87,4960.36
2024-01-15 08:00:00,2024-01-15 09:00:00,2632.61,275.09,622.92,568.53,1160.94,5260.09
2024-01-15 09:00:00,2024-01-15 10:00:00,2738.53,217.0,503.7,477.36,937.22,4873.81
2024-01-15 10:00:00,2024-01-15 11:00:00,2651.8,199.12,326.3,393.23,667.72,4238.17
2024-01-15 11:00:00,2024-01-15 12:00:00,2248.8,184.98,178.8,324.15,826.31,3763.04
2024-01-15 12:00:00,2024-01-15 13:00:00,1559.48,238.96,157.0,411.23,1170.19,3536.86
2024-01-15 13:00:00,2024-01-15 14:00:00,1386.94,324.28,423.72,633.46,1691.19,4459.59
2024-01-15 14:00:00,2024-01-15 15:00:00,1752.11,398.64,1388.46,620.68,3041.91,7201.8
2024-01-15 15:00:00,2024-01-15 16:00:00,1663.5,614.99,2280.16,437.39,5726.1,10722.14
2024-01-15 16:00:00,2024-01-15 17:00:00,1612.61,907.0,2802.42,510.3,8656.52,14488.85
2024-01-15 17:00:00,2024-01-15 18:00:00,1596.84,1341.43,3543.02,596.03,12960.46,20037.78
2024-01-15 18:00:00,2024-01-15 19:00:00,1722.45,1426.58,3571.83,650.17,14163.08,21534.11
2024-01-15 19:00:00,2024-01-15 20:00:00,1704.64,1704.91,3473.67,727.07,13676.82,21287.11
2024-01-15 20:00:00,2024-01-15 21:00:00,1916.03,1846.52,3367.63,984.86,13540.2,21655.24
2024-01-15 21:00:00,2024-01-15 22:00:00,2657.32,1862.89,2853.11,1488.62,14211.31,23073.25
2024-01-15 22:00:00,2024-01-15 23:00:00,3171.92,1832.69,2315.8,2018.62,14720.6,24059.63
2024-01-15 23:00:00,2024-01-16 00:00:00,3417.21,1873.28,1570.37,2322.99,13897.43,23081.28
2024-01-16 00:00:00,2024-01-16 01:00:00,3299.57,1800.48,1082.78,2190.29,11603.23,19976.35
2024-01-16 01:00:00,2024-01-16 02:00:00,3305.62,1775.24,868.34,2076.9,9219.57,17245.67
2024-01-16 02:00:00,2024-01-16 03:00:00,3178.33,1750.68,734.61,2096.76,7374.65,15135.03
2024-01-16 03:00:00,2024-01-16 04:00:00,3154.84,1649.59,702.1,2081.24,5776.46,13364.23
2024-01-16 04:00:00,2024-01-16 05:00:00,3117.8,1443.06,814.87,2152.95,4332.82,11861.5
2024-01-16 06:00:00,2024-01-16 07:00:00,3414.6,1341.76,669.27,1659.39,2941.74,10026.76
2024-01-16 07:00:00,2024-01-16 08:00:00,3328.65,1198.94,825.77,1955.03,2051.53,9359.92
2024-01-16 08:00:00,2024-01-16 09:00:00,3237.48,1094.56,658.93,2024.36,1339.73,8355.06
2024-01-16 09:00:00,2024-01-16 10:00:00,3154.6,1101.47,355.73,2229.04,1763.42,8604.26
2024-01-16 10:00:00,2024-01-16 11:00:00,3115.05,859.73,189.07,1884.93,1099.83,7148.61
2024-01-16 11:00:00,2024-01-16 12:00:00,2916.21,652.06,171.37,1658.54,463.3,5861.48
2024-01-16 12:00:00,2024-01-16 13:00:00,2603.11,447.47,307.1,1356.61,140.06,4854.35
2024-01-16 13:00:00,2024-01-16 14:00:00,2110.34,323.89,416.5,996.68,41.91,3889.32
2024-01-16 14:00:00,2024-01-16 15:00:00,1770.81,223.13,397.16,815.33,26.55,3232.98
2024-01-16 15:00:00,2024-01-16 16:00:00,1581.93,131.15,422.91,733.72,30.28,2899.99
2024-01-16 16:00:00,2024-01-16 17:00:00,1357.9,70.88,440.35,592.01,31.49,2492.63
2024-01-16 17:00:00,2024-01-16 18:00:00,960.27,44.93,515.65,433.04,60.34,2014.23
2024-01-16 18:00:00,2024-01-16 19:00:00,690.55,25.16,715.82,347.89,369.89,2149.31
2024-01-16 19:00:00,2024-01-16 20:00:00,788.72,8.22,1162.3,359.87,914.2,3233.31
2024-01-16 20:00:00,2024-01-16 21:00:00,968.0,1.39,2066.61,406.29,1652.16,5094.45
2024-01-16 21:00:00,2024-01-16 22:00:00,904.69,12.07,2891.35,414.23,3090.42,7312.76
2024-01-16 22:00:00,2024-01-16 23:00:00,749.32,61.89,3226.54,459.94,4988.6,9486.29
2024-01-16 23:00:00,2024-01-17 00:00:00,669.64,158.3,3293.36,553.98,7461.19,12136.47
2024-01-17 00:00:00,2024-01-17 01:00:00,644.41,287.1,3510.57,739.1,9915.97,15097.15
2024-01-17 01:00:00,2024-01-17 02:00:00,614.13,564.21,3647.63,979.77,11508.26,17314.0
2024-01-17 02:00:00,2024-01-17 03:00:00,624.98,840.52,3630.73,1010.75,12430.48,18537.46
2024-01-17 03:00:00,2024-01-17 04:00:00,728.12,971.64,3668.79,1071.89,12674.42,19114.86
2024-01-17 04:00:00,2024-01-17 05:00:00,805.5,1109.87,3673.08,933.13,12899.63,19421.21
2024-01-17 05:00:00,2024-01-17 06:00:00,941.82,1129.0,3559.45,1020.33,12913.48,19564.08
2024-01-17 06:00:00,2024-01-17 07:00:00,681.64,1092.98,3474.11,923.19,12572.07,18743.99
2024-01-17 07:00:00,2024-01-17 08:00:00,604.08,1269.13,3447.67,838.94,12399.31,18559.13
2024-01-17 08:00:00,2024-01-17 09:00:00,465.38,1381.28,3524.32,688.01,12388.32,18447.31
2024-01-17 09:00:00,2024-01-17 10:00:00,193.72,1323.88,3575.41,374.8,13101.43,18569.24
2024-01-17 10:00:00,2024-01-17 11:00:00,189.37,1357.88,3564.97,246.88,13076.82,18435.92
2024-01-17 11:00:00,2024-01-17 12:00:00,79.88,1380.54,3571.92,207.15,12825.35,18064.84
2024-01-17 12:00:00,2024-01-17 13:00:00,22.36,1789.3,3537.49,316.69,13258.26,18924.1
2024-01-17 13:00:00,2024-01-17 14:00:00,21.43,1940.38,3433.0,320.95,13641.22,19356.98
2024-01-17 14:00:00,2024-01-17 15:00:00,52.66,1881.98,3431.12,426.35,14127.4,19919.51
2024-01-17 15:00:00,2024-01-17 16:00:00,71.71,1963.23,3372.45,733.45,14257.53,20398.37
2024-01-17 16:00:00,2024-01-17 17:00:00,49.43,1923.53,3331.71,885.0,14513.11,20702.78
2024-01-17 17:00:00,2024-01-17 18:00:00,34.67,2067.88,3414.12,825.88,14928.06,21270.61
2024-01-17 18:00:00,2024-01-17 19:00:00,26.63,2211.18,3533.21,842.72,15300.99,21914.73
2024-01-17 19:00:00,2024-01-17 20:00:00,22.23,2256.19,3529.68,991.8,15301.3,22101.2
2024-01-17 20:00:00,2024-01-17 21:00:00,14.18,2261.48,3540.08,1087.41,15342.77,22245.92
2024-01-17 21:00:00,2024-01-17 22:00:00,5.14,2229.94,3401.15,1082.71,15449.65,22168.59
2024-01-17 22:00:00,2024-01-17 23:00:00,7.36,2200.63,3422.46,1164.53,15452.74,22247.72
2024-01-17 23:00:00,2024-01-18 00:00:00,15.63,2175.25,3393.54,1025.9,15465.77,22076.09
2024-01-18 00:00:00,2024-01-18 01:00:00,24.74,2125.04,3449.06,915.28,15394.66,21908.78
2024-01-18 01:00:00,2024-01-18 02:00:00,14.8,2076.93,3497.98,1070.19,15368.57,22028.47
2024-01-18 02:00:00,2024-01-18 03:00:00,7.99,2072.92,3400.01,1095.29,15326.58,21902.79
2024-01-18 03:00:00,2024-01-18 04:00:00,2.05,2071.36,3083.12,1113.61,14947.61,21217.75
2024-01-18 04:00:00,2024-01-18 05:00:00,0.11,2059.72,2662.96,685.91,14107.0,19515.7
2024-01-18 05:00:00,2024-01-18 06:00:00,19.74,2023.78,2161.69,491.85,13344.17,18041.23
2024-01-18 06:00:00,2024-01-18 07:00:00,7.73,2000.23,1942.77,470.17,12805.99,17226.89
2024-01-18 07:00:00,2024-01-18 08:00:00,9.09,1884.37,1950.76,332.3,11538.73,15715.25
2024-01-18 08:00:00,2024-01-18 09:00:00,13.18,1698.94,1443.64,414.35,10384.4,13954.51
2024-01-18 09:00:00,2024-01-18 10:00:00,13.97,1434.45,691.43,341.4,7334.96,9816.21
2024-01-18 10:00:00,2024-01-18 11:00:00,58.93,1019.1,326.92,224.59,4617.91,6247.45
2024-01-18 13:00:00,2024-01-18 14:00:00,686.39,329.1,270.51,234.64,5612.35,7132.99
2024-01-18 14:00:00,2024-01-18 15:00:00,993.22,320.81,399.78,121.16,5872.27,7707.24
2024-01-18 17:00:00,2024-01-18 18:00:00,580.97,190.63,623.47,36.56,3768.41,5200.04
2024-01-18 18:00:00,2024-01-18 19:00:00,594.16,495.54,1744.24,27.61,3389.95,6251.5
2024-01-18 19:00:00,2024-01-18 20:00:00,495.93,872.03,2538.15,215.84,3416.58,7538.53
2024-01-18 20:00:00,2024-01-18 21:00:00,742.58,1137.93,2856.82,331.94,3954.83,9024.1
2024-01-18 21:00:00,2024-01-18 22:00:00,652.9,1511.7,2904.9,191.94,6194.24,11455.68
2024-01-18 22:00:00,2024-01-18 23:00:00,843.99,1740.08,3096.62,290.35,8668.36,14639.4
2024-01-18 23:00:00,2024-01-19 00:00:00,698.23,2115.47,3591.42,283.0,11690.11,18378.23
2024-01-19 00:00:00,2024-01-19 01:00:00,373.24,2221.44,3314.46,257.72,13446.42,19613.28
2024-01-19 01:00:00,2024-01-19 02:00:00,15.42,2327.08,3235.37,322.79,14143.24,20043.9
2024-01-19 02:00:00,2024-01-19 03:00:00,38.69,2308.73,3275.28,386.13,15081.0,21089.83
2024-01-19 03:00:00,2024-01-19 04:00:00,116.2,2290.84,3057.78,626.67,15821.21,21912.7
2024-01-19 04:00:00,2024-01-19 05:00:00,425.18,2273.8,2853.69,833.54,16175.46,22561.67
2024-01-19 05:00:00,2024-01-19 06:00:00,1038.32,2250.0,2605.28,1093.64,16584.56,23571.8
2024-01-19 06:00:00,2024-01-19 07:00:00,1461.84,2229.2,2106.92,1665.37,16626.39,24089.72
2024-01-19 07:00:00,2024-01-19 08:00:00,2326.06,2196.96,1628.73,2375.77,15554.75,24082.27
2024-01-19 08:00:00,2024-01-19 09:00:00,2828.07,2123.2,1264.38,2393.89,13925.41,22534.95
2024-01-19 09:00:00,2024-01-19 10:00:00,3204.13,1973.33,1389.76,2490.77,13410.99,22468.98
2024-01-19 10:00:00,2024-01-19 11:00:00,3514.36,1982.04,976.37,2388.02,11559.71,20420.5
2024-01-19 11:00:00,2024-01-19 12:00:00,3555.22,2009.9,529.58,2242.66,9781.01,18118.37
2024-01-19 12:00:00,2024-01-19 13:00:00,3347.36,1876.3,287.97,2076.15,8196.18,15783.96
2024-01-19 13:00:00,2024-01-19 14:00:00,3241.99,1770.1,171.55,1740.15,7374.73,14298.52
2024-01-19 14:00:00,2024-01-19 15:00:00,3207.23,1634.27,166.23,1481.84,6710.3,13199.87
2024-01-19 15:00:00,2024-01-19 16:00:00,3044.35,1533.47,182.08,1228.64,5894.84,11883.38
2024-01-19 16:00:00,2024-01-19 17:00:00,3028.7,1357.72,181.4,1170.3,5150.62,10888.74
2024-01-19 17:00:00,2024-01-19 18:00:00,3067.46,1196.1,150.46,1058.92,4884.51,10357.45
2024-01-19 18:00:00,2024-01-19 19:00:00,3112.57,1051.85,241.98,1050.49,4521.5,9978.39
2024-01-19 19:00:00,2024-01-19 20:00:00,3203.23,972.53,347.72,1256.45,4923.59,10703.52
2024-01-19 20:00:00,2024-01-19 21:00:00,3169.07,1015.18,609.31,1677.85,4820.83,11292.24
2024-01-19 21:00:00,2024-01-19 22:00:00,3019.36,1029.37,770.09,1742.18,3967.93,10528.93
2024-01-19 22:00:00,2024-01-19 23:00:00,3194.44,1100.06,820.31,1629.0,3565.74,10309.55
2024-01-19 23:00:00,2024-01-20 00:00:00,3279.37,1139.76,904.87,1477.64,3461.42,10263.06
2024-01-20 00:00:00,2024-01-20 01:00:00,3219.53,1163.17,942.88,1427.65,3288.72,10041.95
2024-01-20 01:00:00,2024-01-20 02:00:00,2962.64,1272.55,1026.48,1326.76,3126.59,9715.02
2024-01-20 02:00:00,2024-01-20 03:00:00,2648.19,1393.82,1105.51,1215.02,3064.35,9426.89
2024-01-20 03:00:00,2024-01-20 04:00:00,2647.07,1315.78,986.61,996.17,3294.44,9240.07
2024-01-20 04:00:00,2024-01-20 05:00:00,2827.47,1180.07,986.54,1115.19,3367.91,9477.18
2024-01-20 05:00:00,2024-01-20 06:00:00,2879.03,1155.37,990.9,1124.18,3485.76,9635.24
2024-01-20 06:00:00,2024-01-20 07:00:00,2867.99,926.6,1171.41,1052.17,3339.81,9357.98
2024-01-20 07:00:00,2024-01-20 08:00:00,3049.87,774.72,1316.08,937.91,2815.03,8893.61
2024-01-20 08:00:00,2024-01-20 09:00:00,2747.6,617.2,1216.19,916.51,2690.85,8188.35
2024-01-20 09:00:00,2024-01-20 10:00:00,2413.02,466.93,1224.92,720.25,2451.44,7276.56
2024-01-20 10:00:00,2024-01-20 11:00:00,2337.12,244.98,1591.38,464.47,1650.6,6288.55
2024-01-20 11:00:00,2024-01-20 12:00:00,1942.2,77.49,1913.22,235.15,913.92,5081.98
2024-01-20 12:00:00,2024-01-20 13:00:00,1754.5,32.0,2063.35,170.33,697.28,4717.46
2024-01-20 13:00:00,2024-01-20 14:00:00,1854.06,24.44,2184.28,226.76,1024.76,5314.3
2024-01-20 14:00:00,2024-01-20 15:00:00,1959.64,49.51,2399.52,229.03,1716.48,6354.18
2024-01-20 15:00:00,2024-01-20 16:00:00,1917.63,114.84,2652.79,301.7,2445.52,7432.48
2024-01-20 16:00:00,2024-01-20 17:00:00,2063.59,185.29,2843.3,379.88,2915.14,8387.2
2024-01-20 17:00:00,2024-01-20 18:00:00,2154.05,288.68,3048.8,481.41,3283.66,9256.6
2024-01-20 18:00:00,2024-01-20 19:00:00,2146.94,374.66,3152.27,531.38,3912.87,10118.12
2024-01-20 19:00:00,2024-01-20 20:00:00,1886.53,517.75,3232.0,744.52,5110.95,11491.75
2024-01-20 20:00:00,2024-01-20 21:00:00,1590.01,642.9,3222.97,706.25,6457.22,12619.35
2024-01-20 21:00:00,2024-01-20 22:00:00,1282.28,741.56,3224.56,557.43,8237.39,14043.22
2024-01-20 22:00:00,2024-01-20 23:00:00,1058.68,790.87,3181.01,444.22,9568.29,15043.07
2024-01-20 23:00:00,2024-01-21 00:00:00,990.19,848.36,3013.79,466.11,9197.85,14516.3
2024-01-21 00:00:00,2024-01-21 01:00:00,897.55,872.67,2911.13,585.67,8550.8,13817.82
2024-01-21 01:00:00,2024-01-21 02:00:00,875.54,982.07,2762.46,711.44,8503.31,13834.82
2024-01-21 02:00:00,2024-01-21 03:00:00,984.61,1092.28,2901.67,753.86,7945.02,13677.44
2024-01-21 03:00:00,2024-01-21 04:00:00,1185.5,951.83,3024.96,725.15,7238.05,13125.49
2024-01-21 04:00:00,2024-01-21 05:00:00,1139.28,811.77,3072.56,662.4,7698.64,13384.65
2024-01-21 05:00:00,2024-01-21 06:00:00,1168.28,695.21,2954.98,647.9,9497.85,14964.22
2024-01-21 06:00:00,2024-01-21 07:00:00,1064.04,682.35,2708.37,736.46,10532.19,15723.41
2024-01-21 07:00:00,2024-01-21 08:00:00,1239.58,752.65,2769.39,812.11,11209.93,16783.66
2024-01-21 08:00:00,2024-01-21 09:00:00,1244.29,901.1,2794.83,952.04,12058.91,17951.17
2024-01-21 09:00:00,2024-01-21 10:00:00,1081.05,1341.06,2996.79,1022.55,13507.01,19948.46
2024-01-21 10:00:00,2024-01-21 11:00:00,1074.3,1342.4,3311.22,957.74,14068.6,20754.26
2024-01-21 11:00:00,2024-01-21 12:00:00,1235.62,1171.99,2954.39,1097.7,13657.53,20117.23
2024-01-21 12:00:00,2024-01-21 13:00:00,1264.74,1076.93,2969.7,1166.52,13197.63,19675.52
2024-01-21 13:00:00,2024-01-21 14:00:00,1369.86,1136.22,3480.21,1238.54,11967.11,19191.94
2024-01-21 14:00:00,2024-01-21 15:00:00,1341.37,1210.3,3636.92,986.91,10590.22,17765.72
2024-01-21 15:00:00,2024-01-21 16:00:00,1458.42,725.56,3596.96,908.64,10912.01,17601.59
2024-01-21 16:00:00,2024-01-21 17:00:00,1206.13,462.11,3444.55,1118.72,11401.22,17632.73
2024-01-21 17:00:00,2024-01-21 18:00:00,1212.21,740.3,3486.21,1261.09,11046.93,17746.74
2024-01-21 18:00:00,2024-01-21 19:00:00,1279.27,959.03,3511.36,1175.46,9466.08,16391.2
2024-01-21 19:00:00,2024-01-21 20:00:00,1025.6,1446.49,3512.71,1066.13,7802.01,14852.94
2024-01-21 20:00:00,2024-01-21 21:00:00,857.18,1321.25,3543.3,858.66,6578.39,13158.78
2024-01-21 21:00:00,2024-01-21 22:00:00,700.26,1200.77,3702.11,656.36,6826.32,13085.82
2024-01-21 22:00:00,2024-01-21 23:00:00,776.38,1096.5,3739.87,863.61,7853.92,14330.28
2024-01-21 23:00:00,2024-01-22 00:00:00,436.91,903.28,3612.56,1351.14,8174.34,14478.23
2024-01-22 00:00:00,2024-01-22 01:00:00,326.8,803.28,3551.67,1165.71,7667.38,13514.84
2024-01-22 01:00:00,2024-01-22 02:00:00,598.77,671.03,3323.58,408.24,6795.48,11797.1
2024-01-22 02:00:00,2024-01-22 03:00:00,876.73,456.69,2880.63,443.01,5890.81,10547.87
2024-01-22 03:00:00,2024-01-22 04:00:00,667.17,477.92,2678.43,691.86,4402.14,8917.52
2024-01-22 04:00:00,2024-01-22 05:00:00,309.86,425.29,2485.67,853.49,2957.3,7031.61
2024-01-22 05:00:00,2024-01-22 06:00:00,524.04,504.15,2404.05,808.22,1925.37,6165.83
2024-01-22 06:00:00,2024-01-22 07:00:00,412.78,503.38,1824.36,428.58,1731.18,4900.28
2024-01-22 07:00:00,2024-01-22 08:00:00,728.23,495.04,1401.44,318.76,1823.09,4766.56
2024-01-22 08:00:00,2024-01-22 09:00:00,503.7,544.69,1191.37,642.14,1694.93,4576.83
2024-01-22 09:00:00,2024-01-22 10:00:00,479.33,399.69,922.26,721.64,1363.46,3886.38
2024-01-22 12:00:00,2024-01-22 13:00:00,1856.3,88.19,1166.74,680.33,621.18,4412.74
2024-01-22 13:00:00,2024-01-22 14:00:00,2130.69,18.37,1507.32,1023.53,534.57,5214.48
2024-01-22 14:00:00,2024-01-22 15:00:00,1999.31,12.22,1674.18,1078.42,425.79,5189.92
2024-01-22 15:00:00,2024-01-22 16:00:00,1791.02,38.06,1450.61,887.43,208.62,4375.74
2024-01-22 16:00:00,2024-01-22 17:00:00,1697.04,46.02,1296.21,897.46,190.4,4127.13
2024-01-22 17:00:00,2024-01-22 18:00:00,2290.55,45.13,1231.5,976.91,456.74,5000.83
2024-01-22 18:00:00,2024-01-22 19:00:00,2770.91,10.59,1736.72,1078.16,742.61,6338.99
2024-01-22 19:00:00,2024-01-22 20:00:00,2844.23,18.25,2113.17,1209.97,1481.18,7666.8
2024-01-22 20:00:00,2024-01-22 21:00:00,2855.53,42.38,2146.86,1602.52,2551.83,9199.12
2024-01-22 21:00:00,2024-01-22 22:00:00,3294.31,80.06,1970.78,1545.14,3598.32,10488.61
2024-01-22 22:00:00,2024-01-22 23:00:00,3264.78,191.59,1756.49,1259.84,4376.69,10849.39
2024-01-22 23:00:00,2024-01-23 00:00:00,2512.58,295.25,1553.62,1345.26,4798.3,10505.01
2024-01-23 00:00:00,2024-01-23 01:00:00,1599.88,349.3,1537.15,1687.23,5138.77,10312.33
