timestamp_begin_et,timestamp_end_et,MIDATL,RFC,RTO,SOUTH,WEST,OTHER,System Total
2023-10-11 03:00:00,2023-10-11 04:00:00,247.789,1236.555,1331.752,95.197,988.766,2.276,3902.335
2023-10-11 04:00:00,2023-10-11 05:00:00,249.031,1096.75,1220.09,123.34,847.719,2.484,3539.414
2023-10-11 05:00:00,2023-10-11 06:00:00,289.318,1069.181,1205.688,136.507,779.863,2.6,3483.157
2023-10-11 06:00:00,2023-10-11 07:00:00,334.779,1292.92,1427.069,134.149,958.141,3.5,4150.558
2023-10-11 07:00:00,2023-10-11 08:00:00,337.249,1508.082,1619.433,111.351,1170.833,3.389,4750.337
2023-10-11 08:00:00,2023-10-11 09:00:00,287.307,1465.608,1518.538,52.93,1178.301,2.668,4505.352
2023-10-11 09:00:00,2023-10-11 10:00:00,236.757,1040.052,1056.196,16.144,803.295,2.957,3155.401
2023-10-11 10:00:00,2023-10-11 11:00:00,247.895,798.749,817.3,18.551,550.854,2.77,2436.119
2023-10-11 11:00:00,2023-10-11 12:00:00,294.611,1109.242,1118.292,9.05,814.631,2.882,3348.708
2023-10-11 12:00:00,2023-10-11 13:00:00,245.153,1419.647,1430.995,11.348,1174.494,3.077,4284.714
2023-10-11 13:00:00,2023-10-11 14:00:00,194.216,1551.684,1560.767,9.083,1357.468,3.276,4676.494
2023-10-11 14:00:00,2023-10-11 15:00:00,169.607,1463.637,1476.433,12.796,1294.03,3.28,4419.783
2023-10-11 15:00:00,2023-10-11 16:00:00,134.124,1246.914,1260.448,13.534,1112.79,3.277,3771.087
2023-10-11 16:00:00,2023-10-11 17:00:00,110.795,1507.349,1532.331,24.982,1396.554,3.184,4575.195
2023-10-11 17:00:00,2023-10-11 18:00:00,91.979,1308.676,1339.642,30.966,1216.697,3.468,3991.428
2023-10-11 18:00:00,2023-10-11 19:00:00,69.871,1211.246,1244.466,33.22,1141.375,3.384,3703.562
2023-10-11 19:00:00,2023-10-11 20:00:00,112.14,1777.877,1812.807,34.93,1665.737,3.566,5407.057
2023-10-11 20:00:00,2023-10-11 21:00:00,168.406,2599.625,2627.472,27.847,2431.219,3.354,7857.923
2023-10-11 21:00:00,2023-10-11 22:00:00,199.888,3173.495,3192.169,18.674,2973.607,3.144,9560.977
2023-10-11 22:00:00,2023-10-11 23:00:00,184.758,3781.905,3793.558,11.653,3597.147,2.557,11371.578
2023-10-11 23:00:00,2023-10-12 00:00:00,115.837,3776.239,3783.699,7.46,3660.402,2.261,11345.898
2023-10-12 00:00:00,2023-10-12 01:00:00,63.09,3918.867,3930.008,11.141,3855.777,2.064,11780.947
2023-10-12 01:00:00,2023-10-12 02:00:00,51.986,3316.875,3320.367,3.492,3264.889,2.375,9959.984
2023-10-12 02:00:00,2023-10-12 03:00:00,66.161,3441.183,3440.389,-0.794,3375.022,2.365,10324.326
2023-10-12 03:00:00,2023-10-12 04:00:00,96.859,3250.976,3250.253,-0.723,3154.117,2.274,9753.756
2023-10-12 04:00:00,2023-10-12 05:00:00,108.225,2306.453,2306.665,0.212,2198.228,2.585,6922.368
2023-10-12 05:00:00,2023-10-12 06:00:00,124.285,2299.71,2301.61,1.9,2175.425,2.783,6905.713
2023-10-12 06:00:00,2023-10-12 07:00:00,129.137,2085.288,2089.325,4.037,1956.151,3.406,6267.344
2023-10-12 07:00:00,2023-10-12 08:00:00,131.371,1678.29,1680.22,1.93,1546.919,3.375,5042.105
2023-10-12 08:00:00,2023-10-12 09:00:00,116.716,1740.27,1742.084,1.814,1623.554,3.468,5227.906
2023-10-12 09:00:00,2023-10-12 10:00:00,71.565,1414.714,1415.71,0.996,1343.149,3.254,4249.388
2023-10-12 10:00:00,2023-10-12 11:00:00,34.978,901.42,900.781,-0.639,866.442,3.155,2706.137
2023-10-12 11:00:00,2023-10-12 12:00:00,14.683,634.599,633.911,-0.688,619.916,3.061,1905.482
2023-10-12 12:00:00,2023-10-12 13:00:00,22.901,621.427,620.775,-0.652,598.526,2.964,1865.941
2023-10-12 13:00:00,2023-10-12 14:00:00,37.95,884.016,883.388,-0.628,846.066,2.972,2653.764
2023-10-12 14:00:00,2023-10-12 15:00:00,44.817,1469.395,1468.803,-0.592,1424.578,2.865,4409.866
2023-10-12 15:00:00,2023-10-12 16:00:00,50.429,1898.521,1898.1,-0.421,1848.092,2.771,5697.492
2023-10-12 16:00:00,2023-10-12 17:00:00,33.199,2356.519,2359.404,2.885,2323.32,3.377,7078.704
2023-10-12 17:00:00,2023-10-12 18:00:00,46.419,2971.291,2981.313,10.022,2924.872,3.377,8937.294
2023-10-12 18:00:00,2023-10-12 19:00:00,92.445,3227.513,3232.307,4.794,3135.068,3.272,9695.399
2023-10-12 19:00:00,2023-10-12 20:00:00,139.134,3721.833,3722.771,0.938,3582.699,3.66,11171.035
2023-10-12 20:00:00,2023-10-12 21:00:00,183.615,4508.537,4509.493,0.956,4324.922,3.344,13530.867
2023-10-12 21:00:00,2023-10-12 22:00:00,165.947,4699.365,4699.868,0.503,4533.418,3.149,14102.250
2023-10-12 22:00:00,2023-10-12 23:00:00,176.025,4932.505,4940.417,7.912,4756.48,2.559,14815.898
2023-10-12 23:00:00,2023-10-13 00:00:00,190.877,5180.518,5191.698,11.18,4989.641,2.556,15566.47
2023-10-13 00:00:00,2023-10-13 01:00:00,201.569,5347.887,5354.397,6.51,5146.318,2.459,16059.14
2023-10-13 01:00:00,2023-10-13 02:00:00,208.599,5393.505,5397.629,4.124,5184.906,2.363,16191.126
2023-10-13 02:00:00,2023-10-13 03:00:00,201.884,5279.997,5282.205,2.208,5078.113,2.364,15846.771
2023-10-13 03:00:00,2023-10-13 04:00:00,203.061,5056.38,5062.332,5.952,4853.319,2.57,15183.614
2023-10-13 04:00:00,2023-10-13 05:00:00,192.931,5231.11,5242.1,10.99,5038.179,2.28,15717.59
2023-10-13 05:00:00,2023-10-13 06:00:00,205.796,5249.837,5264.642,14.805,5044.041,3.188,15782.309
2023-10-13 06:00:00,2023-10-13 07:00:00,218.188,5316.919,5337.475,20.556,5098.731,3.401,15995.270
2023-10-13 07:00:00,2023-10-13 08:00:00,212.718,5241.333,5256.393,15.06,5028.615,3.371,15757.49
2023-10-13 08:00:00,2023-10-13 09:00:00,172.401,5294.237,5298.934,4.697,5121.836,3.557,15895.662
2023-10-13 09:00:00,2023-10-13 10:00:00,155.455,4935.433,4939.003,3.57,4779.978,2.859,14816.298
2023-10-13 10:00:00,2023-10-13 11:00:00,130.695,4585.407,4586.359,0.952,4454.712,3.058,13761.183
2023-10-13 11:00:00,2023-10-13 12:00:00,65.893,4406.559,4407.54,0.981,4340.666,3.063,13224.702
2023-10-13 12:00:00,2023-10-13 13:00:00,43.769,4657.792,4658.112,0.32,4614.023,3.069,13977.085
2023-10-13 13:00:00,2023-10-13 14:00:00,41.064,4048.942,4049.373,0.431,4007.878,3.072,12150.760
2023-10-13 14:00:00,2023-10-13 15:00:00,49.582,3213.453,3214.588,1.135,3163.871,3.372,9646.001
2023-10-13 15:00:00,2023-10-13 16:00:00,37.881,2924.586,2928.394,3.808,2886.705,3.271,8784.645
2023-10-13 16:00:00,2023-10-13 17:00:00,32.221,3188.358,3214.256,25.898,3156.137,3.377,9620.247
2023-10-13 17:00:00,2023-10-13 18:00:00,44.81,3284.055,3307.049,22.994,3239.245,3.379,9901.532
2023-10-13 18:00:00,2023-10-13 19:00:00,64.053,3551.807,3585.462,33.655,3487.754,3.567,10726.298
2023-10-13 19:00:00,2023-10-13 20:00:00,118.109,3560.919,3615.026,54.107,3442.81,3.56,10794.531
2023-10-13 20:00:00,2023-10-13 21:00:00,150.995,3937.485,3968.132,30.647,3786.49,3.358,11877.107
2023-10-13 21:00:00,2023-10-13 22:00:00,197.258,4422.376,4444.208,21.832,4225.118,3.149,13313.941
2023-10-13 22:00:00,2023-10-13 23:00:00,271.669,4250.55,4269.898,19.348,3978.881,2.657,12793.003
2023-10-13 23:00:00,2023-10-14 00:00:00,347.795,4225.172,4241.89,16.718,3877.377,2.456,12711.408
2023-10-14 00:00:00,2023-10-14 01:00:00,368.766,3506.564,3537.163,30.599,3137.798,2.658,10583.548
2023-10-14 01:00:00,2023-10-14 02:00:00,381.904,3325.611,3369.223,43.612,2943.707,2.371,10066.428
2023-10-14 02:00:00,2023-10-14 03:00:00,380.938,3244.926,3311.883,66.957,2863.988,2.374,9871.066
2023-10-14 03:00:00,2023-10-14 04:00:00,364.901,3091.067,3152.084,61.017,2726.166,2.278,9397.513
2023-10-14 04:00:00,2023-10-14 05:00:00,326.322,2875.935,2958.612,82.677,2549.613,2.579,8795.738
2023-10-14 05:00:00,2023-10-14 06:00:00,362.526,2827.74,2932.565,104.825,2465.214,2.389,8695.259
2023-10-14 06:00:00,2023-10-14 07:00:00,435.257,3287.22,3408.81,121.59,2851.963,2.588,10107.428
2023-10-14 07:00:00,2023-10-14 08:00:00,478.483,3329.335,3436.906,107.571,2850.852,2.594,10205.741
2023-10-14 08:00:00,2023-10-14 09:00:00,438.804,3371.684,3461.475,89.791,2932.88,2.596,10297.23
2023-10-14 09:00:00,2023-10-14 10:00:00,395.457,3660.01,3691.023,31.013,3264.553,3.587,11045.643
2023-10-14 10:00:00,2023-10-14 11:00:00,363.423,4215.274,4294.83,79.556,3851.851,3.181,12808.115
2023-10-14 11:00:00,2023-10-14 12:00:00,337.199,4782.408,4871.707,89.299,4445.209,3.277,14529.099
2023-10-14 12:00:00,2023-10-14 13:00:00,298.769,5181.69,5233.93,52.24,4882.921,3.675,15653.225
2023-10-14 13:00:00,2023-10-14 14:00:00,289.31,5398.364,5421.696,23.332,5109.054,3.57,16245.326
2023-10-14 14:00:00,2023-10-14 15:00:00,278.551,5940.55,6011.294,70.744,5661.999,3.656,17966.794
2023-10-14 15:00:00,2023-10-14 16:00:00,243.085,6010.662,6083.753,73.091,5767.577,3.37,18181.538
2023-10-14 16:00:00,2023-10-14 17:00:00,259.769,6323.965,6409.154,85.189,6064.196,3.476,19145.749
2023-10-14 17:00:00,2023-10-14 18:00:00,297.847,6400.66,6514.515,113.855,6102.813,3.476,19433.166
2023-10-14 18:00:00,2023-10-14 19:00:00,321.598,6073.019,6167.109,94.09,5751.421,3.677,18410.914
2023-10-14 19:00:00,2023-10-14 20:00:00,339.404,5296.218,5390.939,94.721,4956.814,3.765,16081.861
2023-10-14 20:00:00,2023-10-14 21:00:00,329.776,4891.766,5010.008,118.242,4561.99,3.555,14915.337
2023-10-14 21:00:00,2023-10-14 22:00:00,321.506,4360.445,4606.581,246.136,4038.939,3.154,13576.761
2023-10-14 22:00:00,2023-10-14 23:00:00,376.408,4467.671,4730.341,262.67,4091.263,3.053,13931.406
2023-10-14 23:00:00,2023-10-15 00:00:00,399.456,4692.919,4900.084,207.165,4293.463,2.658,14495.745
2023-10-15 00:00:00,2023-10-15 01:00:00,406.957,4369.544,4559.301,189.757,3962.587,2.464,13490.610
2023-10-15 01:00:00,2023-10-15 02:00:00,386.283,4267.921,4469.085,201.164,3881.638,2.274,13208.365
2023-10-15 02:00:00,2023-10-15 03:00:00,398.762,4017.778,4170.231,152.453,3619.016,2.273,12360.513
2023-10-15 03:00:00,2023-10-15 04:00:00,420.983,4060.224,4172.155,111.931,3639.241,2.174,12406.708
2023-10-15 04:00:00,2023-10-15 05:00:00,401.072,4017.354,4152.161,134.807,3616.282,2.276,12323.952
2023-10-15 05:00:00,2023-10-15 06:00:00,420.271,4106.355,4253.55,147.195,3686.084,2.482,12615.937
2023-10-15 06:00:00,2023-10-15 07:00:00,513.097,4025.721,4172.757,147.036,3512.624,2.586,12373.821
2023-10-15 07:00:00,2023-10-15 08:00:00,554.356,3953.905,4139.575,185.67,3399.549,2.686,12235.741
2023-10-15 08:00:00,2023-10-15 09:00:00,566.321,3740.688,3932.53,191.842,3174.367,3.376,11609.124
2023-10-15 09:00:00,2023-10-15 10:00:00,553.802,3593.633,3781.465,187.832,3039.831,3.379,11159.942
2023-10-15 10:00:00,2023-10-15 11:00:00,544.654,3919.894,4117.092,197.198,3375.24,3.068,12157.146
2023-10-15 11:00:00,2023-10-15 12:00:00,501.762,4187.535,4425.552,238.017,3685.773,3.078,13041.717
2023-10-15 12:00:00,2023-10-15 13:00:00,510.931,4268.782,4477.154,208.372,3757.851,2.974,13226.064
2023-10-15 13:00:00,2023-10-15 14:00:00,564.259,4439.714,4618.359,178.645,3875.455,3.366,13679.798
2023-10-15 14:00:00,2023-10-15 15:00:00,565.279,4738.964,4926.111,187.147,4173.685,3.169,14594.355
2023-10-15 15:00:00,2023-10-15 16:00:00,559.109,5155.846,5303.286,147.44,4596.737,3.076,15765.494
2023-10-15 16:00:00,2023-10-15 17:00:00,537.269,5210.126,5356.667,146.541,4672.857,3.282,15926.742
2023-10-15 17:00:00,2023-10-15 18:00:00,494.988,4856.415,4977.516,121.101,4361.427,3.592,14815.039
2023-10-15 18:00:00,2023-10-15 19:00:00,512.118,4142.049,4251.694,109.645,3629.931,3.287,12648.724
2023-10-15 19:00:00,2023-10-15 20:00:00,473.956,3447.169,3564.014,116.845,2973.213,3.664,10578.861
2023-10-15 20:00:00,2023-10-15 21:00:00,490.731,3886.303,3992.829,106.526,3395.572,3.845,11875.806
2023-10-15 21:00:00,2023-10-15 22:00:00,527.298,4474.756,4589.091,114.335,3947.458,3.54,13656.478
2023-10-15 22:00:00,2023-10-15 23:00:00,478.974,4691.796,4807.506,115.71,4212.822,3.439,14310.247
2023-10-15 23:00:00,2023-10-16 00:00:00,414.216,4586.318,4672.841,86.523,4172.102,3.349,13935.349
2023-10-16 00:00:00,2023-10-16 01:00:00,321.413,4401.186,4460.909,59.723,4079.773,3.053,13326.057
2023-10-16 01:00:00,2023-10-16 02:00:00,275.265,4125.925,4233.511,107.586,3850.66,2.768,12595.715
2023-10-16 02:00:00,2023-10-16 03:00:00,300.59,3619.869,3790.205,170.336,3319.279,2.864,11203.143
2023-10-16 03:00:00,2023-10-16 04:00:00,364.37,3354.555,3541.484,186.929,2990.185,3.084,10440.607
2023-10-16 04:00:00,2023-10-16 05:00:00,409.4,3451.855,3669.199,217.344,3042.455,3.375,10793.628
2023-10-16 05:00:00,2023-10-16 06:00:00,452.325,3477.897,3661.349,183.452,3025.572,3.804,10804.399
2023-10-16 06:00:00,2023-10-16 07:00:00,477.07,3570.64,3727.277,156.637,3093.57,4.11,11029.304
2023-10-16 07:00:00,2023-10-16 08:00:00,489.118,3566.774,3694.52,127.746,3077.656,4.373,10960.187
2023-10-16 08:00:00,2023-10-16 09:00:00,425.377,3048.466,3139.047,90.581,2623.089,3.842,9330.402
2023-10-16 09:00:00,2023-10-16 10:00:00,420.355,2583.011,2654.65,71.639,2162.656,3.644,7895.955
2023-10-16 10:00:00,2023-10-16 11:00:00,340.942,2085.588,2165.531,79.943,1744.646,3.054,6419.704
2023-10-16 11:00:00,2023-10-16 12:00:00,311.126,1867.489,1956.848,89.359,1556.363,3.163,5784.348
2023-10-16 12:00:00,2023-10-16 13:00:00,294.769,1701.719,1804.817,103.098,1406.95,2.971,5314.324
2023-10-16 13:00:00,2023-10-16 14:00:00,311.421,1619.956,1741.674,121.718,1308.535,2.968,5106.272
2023-10-16 14:00:00,2023-10-16 15:00:00,365.429,1685.381,1846.06,160.679,1319.952,3.077,5380.578
2023-10-16 15:00:00,2023-10-16 16:00:00,388.091,1575.888,1748.54,172.652,1187.797,2.785,5075.753
2023-10-16 16:00:00,2023-10-16 17:00:00,356.583,1522.496,1680.234,157.738,1165.913,3.093,4886.057
2023-10-16 17:00:00,2023-10-16 18:00:00,354.269,1567.7,1664.601,96.901,1213.431,3.402,4900.304
2023-10-16 18:00:00,2023-10-16 19:00:00,379.226,1503.068,1587.753,84.685,1123.842,3.69,4682.264
2023-10-16 19:00:00,2023-10-16 20:00:00,387.981,1387.952,1488.933,100.981,999.971,3.571,4369.389
2023-10-16 20:00:00,2023-10-16 21:00:00,392.994,1283.568,1380.498,96.93,890.574,3.864,4048.428
2023-10-16 21:00:00,2023-10-16 22:00:00,373.036,1196.217,1265.364,69.147,823.181,3.745,3730.690
2023-10-16 22:00:00,2023-10-16 23:00:00,285.08,1020.649,1108.483,87.834,735.569,3.539,3241.154
2023-10-16 23:00:00,2023-10-17 00:00:00,197.869,839.416,938.269,98.853,641.547,3.348,2719.302
2023-10-17 00:00:00,2023-10-17 01:00:00,160.544,755.145,880.764,125.619,594.601,3.158,2519.831
2023-10-17 01:00:00,2023-10-17 02:00:00,143.542,613.751,763.618,149.867,470.209,2.869,2143.856
2023-10-17 02:00:00,2023-10-17 03:00:00,138.981,484.717,590.759,106.042,345.736,3.164,1669.399
2023-10-17 03:00:00,2023-10-17 04:00:00,133.427,427.9,542.126,114.226,294.473,2.974,1515.126
2023-10-17 04:00:00,2023-10-17 05:00:00,142.133,443.44,578.257,134.817,301.307,3.489,1603.443
2023-10-17 05:00:00,2023-10-17 06:00:00,124.739,547.302,692.68,145.378,422.563,3.746,1936.408
2023-10-17 06:00:00,2023-10-17 07:00:00,140.882,642.841,760.8,117.959,501.959,4.202,2168.643
2023-10-17 07:00:00,2023-10-17 08:00:00,145.455,843.175,952.249,109.074,697.72,4.177,2751.85
2023-10-17 08:00:00,2023-10-17 09:00:00,174.516,1025.406,1102.046,76.64,850.89,3.672,3233.17
2023-10-17 09:00:00,2023-10-17 10:00:00,207.102,1016.255,1067.144,50.889,809.153,3.288,3153.831
2023-10-17 10:00:00,2023-10-17 11:00:00,193.721,895.06,958.25,63.19,701.339,3.293,2814.853
2023-10-17 11:00:00,2023-10-17 12:00:00,187.269,941.897,1003.554,61.657,754.628,3.09,2952.095
2023-10-17 12:00:00,2023-10-17 13:00:00,136.381,1025.223,1114.742,89.519,888.842,2.782,3257.489
2023-10-17 13:00:00,2023-10-17 14:00:00,110.239,979.0,1074.248,95.248,868.761,3.083,3130.579
2023-10-17 14:00:00,2023-10-17 15:00:00,103.945,883.858,992.883,109.025,779.913,2.771,2872.395
2023-10-17 15:00:00,2023-10-17 16:00:00,78.895,663.732,800.548,136.816,584.837,2.882,2267.710
2023-10-17 16:00:00,2023-10-17 17:00:00,57.412,520.589,609.854,89.265,463.177,3.184,1743.481
2023-10-17 17:00:00,2023-10-17 18:00:00,43.769,480.965,556.719,75.754,437.196,3.29,1597.693
2023-10-17 18:00:00,2023-10-17 19:00:00,59.578,460.933,517.469,56.536,401.355,3.373,1499.244
2023-10-17 19:00:00,2023-10-17 20:00:00,70.95,510.655,543.892,33.237,439.705,3.757,1602.196
2023-10-17 20:00:00,2023-10-17 21:00:00,60.875,681.846,701.032,19.186,620.971,3.658,2087.568
2023-10-17 21:00:00,2023-10-17 22:00:00,52.883,1076.322,1089.03,12.708,1023.439,3.251,3257.633
2023-10-17 22:00:00,2023-10-17 23:00:00,43.394,1621.067,1630.838,9.771,1577.673,3.245,4885.988
2023-10-17 23:00:00,2023-10-18 00:00:00,39.155,2323.585,2336.376,12.791,2284.43,2.859,6999.196
2023-10-18 00:00:00,2023-10-18 01:00:00,37.44,2876.688,2898.029,21.341,2839.248,2.568,8675.314
2023-10-18 01:00:00,2023-10-18 02:00:00,30.966,3346.098,3375.615,29.517,3315.132,2.762,10100.090
2023-10-18 02:00:00,2023-10-18 03:00:00,29.569,3835.561,3882.648,47.087,3805.992,2.675,11603.532
2023-10-18 03:00:00,2023-10-18 04:00:00,33.083,3893.872,3936.91,43.038,3860.789,2.584,11770.276
2023-10-18 04:00:00,2023-10-18 05:00:00,31.783,3925.657,3969.746,44.089,3893.874,2.884,11868.033
2023-10-18 05:00:00,2023-10-18 06:00:00,21.136,4239.879,4297.791,57.912,4218.743,3.591,12839.052
2023-10-18 06:00:00,2023-10-18 07:00:00,10.765,4390.391,4437.153,46.762,4379.626,4.007,13268.704
2023-10-18 07:00:00,2023-10-18 08:00:00,5.93,4316.646,4360.365,43.719,4310.716,4.274,13041.65
2023-10-18 08:00:00,2023-10-18 09:00:00,0.643,4234.424,4265.438,31.014,4233.781,3.945,12769.245
2023-10-18 09:00:00,2023-10-18 10:00:00,-2.54,3842.854,3851.513,8.659,3845.394,3.256,11549.136
2023-10-18 10:00:00,2023-10-18 11:00:00,-2.073,3380.445,3384.372,3.927,3382.518,3.264,10152.453
2023-10-18 11:00:00,2023-10-18 12:00:00,0.054,3636.177,3639.41,3.233,3636.123,3.171,10918.168
2023-10-18 12:00:00,2023-10-18 13:00:00,-1.391,4435.477,4437.039,1.562,4436.868,2.974,13312.529
2023-10-18 13:00:00,2023-10-18 14:00:00,0.059,5438.771,5439.535,0.764,5438.711,3.279,16321.119
2023-10-18 14:00:00,2023-10-18 15:00:00,-0.463,5997.383,6001.929,4.546,5997.846,3.182,18004.423
2023-10-18 15:00:00,2023-10-18 16:00:00,0.038,6006.165,6008.402,2.237,6006.126,2.884,18025.852
2023-10-18 16:00:00,2023-10-18 17:00:00,-0.316,5941.055,5941.55,0.495,5941.371,2.975,17827.13
2023-10-18 17:00:00,2023-10-18 18:00:00,0.7,5299.62,5298.873,-0.747,5298.92,3.175,15900.541
2023-10-18 18:00:00,2023-10-18 19:00:00,-0.451,4901.071,4910.426,9.355,4901.522,3.405,14725.328
2023-10-18 19:00:00,2023-10-18 20:00:00,4.556,4943.792,4961.127,17.335,4939.236,3.448,14869.494
2023-10-18 20:00:00,2023-10-18 21:00:00,15.591,5314.299,5341.531,27.232,5298.708,3.347,16000.708
2023-10-18 21:00:00,2023-10-18 22:00:00,16.3,4886.572,4924.428,37.856,4870.272,3.444,14738.872
2023-10-18 22:00:00,2023-10-18 23:00:00,53.77,5042.841,5086.776,43.935,4989.071,3.434,15219.827
2023-10-18 23:00:00,2023-10-19 00:00:00,91.507,5410.632,5447.985,37.353,5319.125,2.75,16309.352
2023-10-19 00:00:00,2023-10-19 01:00:00,145.445,5371.042,5411.26,40.218,5225.597,2.568,16196.13
2023-10-19 01:00:00,2023-10-19 02:00:00,210.423,5394.836,5438.822,43.986,5184.413,2.675,16275.155
2023-10-19 02:00:00,2023-10-19 03:00:00,255.138,5183.73,5234.87,51.14,4928.592,2.674,15656.144
2023-10-19 03:00:00,2023-10-19 04:00:00,235.916,4758.988,4806.283,47.295,4523.072,2.973,14374.527
2023-10-19 04:00:00,2023-10-19 05:00:00,236.774,4404.366,4448.769,44.403,4167.592,3.082,13304.986
2023-10-19 05:00:00,2023-10-19 06:00:00,224.339,3954.529,3981.132,26.603,3730.19,3.522,11920.315
2023-10-19 06:00:00,2023-10-19 07:00:00,248.136,3286.052,3316.282,30.23,3037.916,3.991,9922.607
2023-10-19 07:00:00,2023-10-19 08:00:00,297.921,2946.213,2977.631,31.418,2648.292,4.374,8905.849
2023-10-19 08:00:00,2023-10-19 09:00:00,302.104,2641.279,2656.868,15.589,2339.175,3.739,7958.754
2023-10-19 09:00:00,2023-10-19 10:00:00,234.696,2529.361,2538.331,8.97,2294.665,3.454,7609.477
2023-10-19 10:00:00,2023-10-19 11:00:00,199.452,2576.346,2586.306,9.96,2376.894,3.045,7752.003
2023-10-19 11:00:00,2023-10-19 12:00:00,181.164,2602.761,2618.647,15.886,2421.597,3.149,7843.204
2023-10-19 12:00:00,2023-10-19 13:00:00,178.313,2942.166,2957.337,15.171,2763.853,3.466,8860.306
2023-10-19 13:00:00,2023-10-19 14:00:00,180.001,3181.845,3199.838,17.993,3001.844,2.962,9584.483
2023-10-19 14:00:00,2023-10-19 15:00:00,187.874,3766.821,3794.039,27.218,3578.947,3.166,11358.065
2023-10-19 15:00:00,2023-10-19 16:00:00,240.352,4477.881,4491.559,13.678,4237.529,2.961,13463.960
2023-10-19 16:00:00,2023-10-19 17:00:00,261.681,4918.462,4935.741,17.279,4656.781,3.069,14793.013
2023-10-19 17:00:00,2023-10-19 18:00:00,352.378,5092.701,5124.12,31.419,4740.323,3.173,15344.114
2023-10-19 18:00:00,2023-10-19 19:00:00,411.02,4539.946,4598.053,58.107,4128.926,3.369,13739.421
2023-10-19 19:00:00,2023-10-19 20:00:00,471.421,4329.213,4378.837,49.624,3857.792,3.641,13090.528
2023-10-19 20:00:00,2023-10-19 21:00:00,472.933,4541.251,4613.344,72.093,4068.318,3.434,13771.373
2023-10-19 21:00:00,2023-10-19 22:00:00,503.708,4497.309,4571.954,74.645,3993.601,3.335,13644.552
2023-10-19 22:00:00,2023-10-19 23:00:00,555.025,4507.94,4583.217,75.277,3952.915,2.741,13677.115
2023-10-19 23:00:00,2023-10-20 00:00:00,613.68,4387.532,4486.238,98.706,3773.852,2.729,13362.737
2023-10-20 00:00:00,2023-10-20 01:00:00,600.441,4536.315,4632.776,96.461,3935.874,2.555,13804.422
2023-10-20 01:00:00,2023-10-20 02:00:00,567.531,4444.053,4539.147,95.094,3876.522,2.361,13524.708
2023-10-20 02:00:00,2023-10-20 03:00:00,570.987,4480.654,4576.113,95.459,3909.667,2.367,13635.247
2023-10-20 03:00:00,2023-10-20 04:00:00,517.546,4468.485,4557.914,89.429,3950.939,2.273,13586.586
2023-10-20 04:00:00,2023-10-20 05:00:00,488.687,4507.784,4585.096,77.312,4019.097,2.376,13680.352
2023-10-20 05:00:00,2023-10-20 06:00:00,479.007,4296.367,4379.976,83.609,3817.36,2.888,13059.207
2023-10-20 06:00:00,2023-10-20 07:00:00,437.678,4236.351,4295.915,59.564,3798.673,3.193,12831.374
2023-10-20 07:00:00,2023-10-20 08:00:00,426.487,4118.332,4166.216,47.884,3691.845,3.268,12454.032
2023-10-20 08:00:00,2023-10-20 09:00:00,424.609,4139.294,4169.659,30.365,3714.685,3.26,12481.872
2023-10-20 09:00:00,2023-10-20 10:00:00,385.023,3813.397,3846.184,32.787,3428.374,3.243,11509.008
2023-10-20 10:00:00,2023-10-20 11:00:00,376.657,3933.024,3951.133,18.109,3556.367,2.856,11838.146
2023-10-20 11:00:00,2023-10-20 12:00:00,327.573,4595.447,4617.235,21.788,4267.874,2.568,13832.485
2023-10-20 12:00:00,2023-10-20 13:00:00,296.647,5699.785,5730.97,31.185,5403.138,2.767,17164.492
2023-10-20 13:00:00,2023-10-20 14:00:00,325.494,6197.616,6229.098,31.482,5872.122,2.965,18658.777
2023-10-20 14:00:00,2023-10-20 15:00:00,246.156,6704.308,6747.778,43.47,6458.152,2.864,20202.728
2023-10-20 15:00:00,2023-10-20 16:00:00,166.575,6663.856,6710.668,46.812,6497.281,2.874,20088.066
2023-10-20 16:00:00,2023-10-20 17:00:00,139.214,6521.849,6603.084,81.235,6382.635,3.173,19731.190
2023-10-20 17:00:00,2023-10-20 18:00:00,105.885,5727.784,5814.292,86.508,5621.899,3.171,17359.539
2023-10-20 18:00:00,2023-10-20 19:00:00,79.585,3854.739,3918.389,63.65,3775.154,3.366,11694.883
2023-10-20 19:00:00,2023-10-20 20:00:00,106.733,3003.163,3090.504,87.341,2896.43,3.45,9187.621
2023-10-20 20:00:00,2023-10-20 21:00:00,120.646,2699.775,2820.977,121.202,2579.129,3.346,8345.075
2023-10-20 21:00:00,2023-10-20 22:00:00,118.495,2458.986,2589.384,130.398,2340.491,3.05,7640.804
2023-10-20 22:00:00,2023-10-20 23:00:00,141.462,2157.658,2245.852,88.194,2016.196,3.047,6652.409
2023-10-20 23:00:00,2023-10-21 00:00:00,189.859,2142.308,2260.254,117.946,1952.449,2.455,6665.271
2023-10-21 00:00:00,2023-10-21 01:00:00,258.012,2150.887,2278.642,127.755,1892.875,2.359,6710.530
2023-10-21 01:00:00,2023-10-21 02:00:00,334.562,2359.923,2506.359,146.436,2025.361,2.359,7375.000
2023-10-21 02:00:00,2023-10-21 03:00:00,367.365,2300.238,2495.007,194.769,1932.873,2.367,7292.619
2023-10-21 03:00:00,2023-10-21 04:00:00,419.45,2356.349,2592.1,235.751,1936.899,2.273,7542.822
